phyname	dN	dNse	dS	dSse	dNdS	genea1	genea1mvld
Mvsl_MvDv_A1pair_3715.results.txt	23.99169	29.43706	0.80413	1.17923	29.8356	MvSl-1064-A1-R4_MC03g04776	MvSlatifolia-1318-D-TG7-PbcR_C02g01722
Mvsl_MvDv_A1pair_3716.results.txt	3.03074	2.66208	15.62445	86.91012	0.193974	MvSl-1064-A1-R4_MC03g04777	MvSlatifolia-1318-D-TG7-PbcR_C02g01723
Mvsl_MvDv_A1pair_3717.results.txt	0.00000	0.01028	0.00001	0.02014	0	MvSl-1064-A1-R4_MC03g04778	MvSlatifolia-1318-D-TG7-PbcR_C02g01724
Mvsl_MvDv_A1pair_3718.results.txt	2.09122	1.34600	95.28928	454.70233	0.021946	MvSl-1064-A1-R4_MC03g04779	MvSlatifolia-1318-D-TG7-PbcR_C02g01725
Mvsl_MvDv_A1pair_3719.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04780	MvSlatifolia-1318-D-TG7-PbcR_C02g01726
Mvsl_MvDv_A1pair_3720.results.txt	0.44313	0.21477	2.66171	2.79485	0.166483	MvSl-1064-A1-R4_MC03g04781	MvSlatifolia-1318-D-TG7-PbcR_C02g01727
Mvsl_MvDv_A1pair_3722.results.txt	0.56620	0.36427	2.06098	3.62891	0.274724	MvSl-1064-A1-R4_MC03g04784	MvSlatifolia-1318-D-TG7-PbcR_C02g01730
Mvsl_MvDv_A1pair_3723.results.txt	1.98401	0.90857	6.80827	11.06626	0.291412	MvSl-1064-A1-R4_MC03g04785	MvSlatifolia-1318-D-TG7-PbcR_C02g01731
Mvsl_MvDv_A1pair_3724.results.txt	1.22425	0.52727	23.54355	62.85750	0.0519994	MvSl-1064-A1-R4_MC03g04786	MvSlatifolia-1318-D-TG7-PbcR_C02g01732
Mvsl_MvDv_A1pair_3725.results.txt	1.66006	1.12497	5.79889	0.00000	0.286272	MvSl-1064-A1-R4_MC03g04787	MvSlatifolia-1318-D-TG7-PbcR_C02g01733
Mvsl_MvDv_A1pair_3726.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04788	MvSlatifolia-1318-D-TG7-PbcR_C02g01734
Mvsl_MvDv_A1pair_3727.results.txt	1.61668	0.90552	1.86337	1.86994	0.867611	MvSl-1064-A1-R4_MC03g04789	MvSlatifolia-1318-D-TG7-PbcR_C02g01735
Mvsl_MvDv_A1pair_3729.results.txt	1.12531	0.30150	84.59262	0.00000	0.0133027	MvSl-1064-A1-R4_MC03g04791	MvSlatifolia-1318-D-TG7-PbcR_C02g01737
Mvsl_MvDv_A1pair_3730.results.txt	0.58252	0.27242	110.43608	288.14673	0.00527473	MvSl-1064-A1-R4_MC03g04792	MvSlatifolia-1318-D-TG7-PbcR_C02g01738
Mvsl_MvDv_A1pair_3732.results.txt	0.74877	0.33508	71.31734	134.35256	0.0104991	MvSl-1064-A1-R4_MC03g04794	MvSlatifolia-1318-D-TG7-PbcR_C02g01740
Mvsl_MvDv_A1pair_3733.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04795	MvSlatifolia-1318-D-TG7-PbcR_C02g01741
Mvsl_MvDv_A1pair_3734.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04796	MvSlatifolia-1318-D-TG7-PbcR_C02g01742
Mvsl_MvDv_A1pair_3735.results.txt	0.68573	0.11565	4.60846	4.94170	0.148798	MvSl-1064-A1-R4_MC03g04797	MvSlatifolia-1318-D-TG7-PbcR_C02g01743
Mvsl_MvDv_A1pair_3736.results.txt	21.17945	51.68462	8.11668	22.27208	2.60937	MvSl-1064-A1-R4_MC03g04798	MvSlatifolia-1318-D-TG7-PbcR_C02g01744
Mvsl_MvDv_A1pair_3738.results.txt	9.72437	13.66709	5.28111	7.20045	1.84135	MvSl-1064-A1-R4_MC03g04800	MvSlatifolia-1318-D-TG7-PbcR_C02g01746
Mvsl_MvDv_A1pair_3739.results.txt	0.00000	0.00006	0.00002	0.00137	0	MvSl-1064-A1-R4_MC03g04801	MvSlatifolia-1318-D-TG7-PbcR_C02g01747
Mvsl_MvDv_A1pair_3740.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04802	MvSlatifolia-1318-D-TG7-PbcR_C02g01748
Mvsl_MvDv_A1pair_3741.results.txt	1.09761	0.64202	6.95884	13.42525	0.157729	MvSl-1064-A1-R4_MC03g04803	MvSlatifolia-1318-D-TG7-PbcR_C02g01749
Mvsl_MvDv_A1pair_3742.results.txt	0.71978	0.29135	51.36738	278.05484	0.0140124	MvSl-1064-A1-R4_MC03g04804	MvSlatifolia-1318-D-TG7-PbcR_C02g01750
Mvsl_MvDv_A1pair_3747.results.txt	0.00001	0.07196	0.00000	0.00074	10000	MvSl-1064-A1-R4_MC03g04809	MvSlatifolia-1318-D-TG7-PbcR_C02g01755
Mvsl_MvDv_A1pair_3748.results.txt	7.56158	12.51076	0.86119	0.77440	8.78039	MvSl-1064-A1-R4_MC03g04810	MvSlatifolia-1318-D-TG7-PbcR_C02g01756
Mvsl_MvDv_A1pair_375.results.txt	1.03870	0.87971	2.32232	1.96843	0.447268	MvSl-1064-A1-R4_A1g00500	MvSlatifolia-1318-D-TG7-PbcR_C03g02642
Mvsl_MvDv_A1pair_3750.results.txt	1.22810	0.54277	71.24768	467.70101	0.0172371	MvSl-1064-A1-R4_MC03g04813	MvSlatifolia-1318-D-TG7-PbcR_C02g01759
Mvsl_MvDv_A1pair_3751.results.txt	1.25915	0.63399	63.35903	434.02887	0.0198733	MvSl-1064-A1-R4_MC03g04814	MvSlatifolia-1318-D-TG7-PbcR_C02g01760
Mvsl_MvDv_A1pair_3753.results.txt	1.33869	0.67721	15.96990	59.91806	0.0838258	MvSl-1064-A1-R4_MC03g04816	MvSlatifolia-1318-D-TG7-PbcR_C02g01762
Mvsl_MvDv_A1pair_3754.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04817	MvSlatifolia-1318-D-TG7-PbcR_C02g01763
Mvsl_MvDv_A1pair_3755.results.txt	0.63381	0.22192	18.84734	48.86284	0.0336286	MvSl-1064-A1-R4_MC03g04818	MvSlatifolia-1318-D-TG7-PbcR_C02g01764
Mvsl_MvDv_A1pair_3758.results.txt	0.00006	0.00000	0.06058	0.00000	0.000990426	MvSl-1064-A1-R4_MC03g04821	MvSlatifolia-1318-D-TG7-PbcR_C02g01767
Mvsl_MvDv_A1pair_3760.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04823	MvSlatifolia-1318-D-TG7-PbcR_C02g01769
Mvsl_MvDv_A1pair_3761.results.txt	0.00000	0.03616	0.00001	0.07342	0	MvSl-1064-A1-R4_MC03g04824	MvSlatifolia-1318-D-TG7-PbcR_C02g01770
Mvsl_MvDv_A1pair_3762.results.txt	0.12529	0.03687	39.16330	157.92856	0.00319917	MvSl-1064-A1-R4_MC03g04825	MvSlatifolia-1318-D-TG7-PbcR_C02g01771
Mvsl_MvDv_A1pair_3764.results.txt	0.63725	0.24435	0.39261	0.27208	1.62311	MvSl-1064-A1-R4_MC03g04827	MvSlatifolia-1318-D-TG7-PbcR_C02g01773
Mvsl_MvDv_A1pair_3765.results.txt	0.93987	0.37977	3.66797	3.78996	0.256237	MvSl-1064-A1-R4_MC03g04828	MvSlatifolia-1318-D-TG7-PbcR_C02g01774
Mvsl_MvDv_A1pair_3766.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04829	MvSlatifolia-1318-D-TG7-PbcR_C02g01775
Mvsl_MvDv_A1pair_3767.results.txt	1.56442	0.67248	1.23387	0.92080	1.2679	MvSl-1064-A1-R4_MC03g04830	MvSlatifolia-1318-D-TG7-PbcR_C02g01776
Mvsl_MvDv_A1pair_3769.results.txt	2.35844	4.37496	3.02077	2.57920	0.780741	MvSl-1064-A1-R4_MC03g04834	MvSlatifolia-1318-D-TG7-PbcR_C02g01779
Mvsl_MvDv_A1pair_377.results.txt	8.67185	1.81970	0.08759	0.26350	99.005	MvSl-1064-A1-R4_A1g00503	MvSlatifolia-1318-D-TG7-PbcR_C03g02645
Mvsl_MvDv_A1pair_3770.results.txt	0.00001	0.00000	0.00000	0.00000	10000	MvSl-1064-A1-R4_MC03g04835	MvSlatifolia-1318-D-TG7-PbcR_C02g01780
Mvsl_MvDv_A1pair_3771.results.txt	0.73507	0.28384	71.91801	222.30165	0.0102209	MvSl-1064-A1-R4_MC03g04836	MvSlatifolia-1318-D-TG7-PbcR_C02g01781
Mvsl_MvDv_A1pair_3772.results.txt	7.93563	7.27196	0.53534	0.66302	14.8235	MvSl-1064-A1-R4_MC03g04837	MvSlatifolia-1318-D-TG7-PbcR_C02g01782
Mvsl_MvDv_A1pair_3773.results.txt	7.32933	16.04204	7.76172	15.87542	0.944292	MvSl-1064-A1-R4_MC03g04838	MvSlatifolia-1318-D-TG7-PbcR_C02g01783
Mvsl_MvDv_A1pair_3775.results.txt	0.00000	0.00000	0.00002	0.00695	0	MvSl-1064-A1-R4_MC03g04841	MvSlatifolia-1318-D-TG7-PbcR_C02g01786
Mvsl_MvDv_A1pair_3776.results.txt	24.53715	36.42826	1.34615	1.66514	18.2276	MvSl-1064-A1-R4_MC03g04843	MvSlatifolia-1318-D-TG7-PbcR_C02g01788
Mvsl_MvDv_A1pair_3777.results.txt	0.00001	0.00000	0.00000	0.00000	10000	MvSl-1064-A1-R4_MC03g04844	MvSlatifolia-1318-D-TG7-PbcR_C02g01789
Mvsl_MvDv_A1pair_3779.results.txt	0.96550	0.36065	51.50144	111.97146	0.018747	MvSl-1064-A1-R4_MC03g04846	MvSlatifolia-1318-D-TG7-PbcR_C02g01791
Mvsl_MvDv_A1pair_378.results.txt	2.87075	1.50302	42.36063	89.18152	0.0677693	MvSl-1064-A1-R4_A1g00504	MvSlatifolia-1318-D-TG7-PbcR_C03g02646
Mvsl_MvDv_A1pair_3781.results.txt	1.30875	0.64713	8.47919	43.19768	0.154348	MvSl-1064-A1-R4_MC03g04848	MvSlatifolia-1318-D-TG7-PbcR_C02g01793
Mvsl_MvDv_A1pair_3782.results.txt	0.00000	0.00020	0.00005	0.00000	0	MvSl-1064-A1-R4_MC03g04849	MvSlatifolia-1318-D-TG7-PbcR_C02g01794
Mvsl_MvDv_A1pair_3783.results.txt	21.92589	54.17470	5.24095	8.75476	4.18357	MvSl-1064-A1-R4_MC03g04850	MvSlatifolia-1318-D-TG7-PbcR_C02g01795
Mvsl_MvDv_A1pair_3784.results.txt	0.81533	0.32843	69.20875	240.15475	0.0117807	MvSl-1064-A1-R4_MC03g04851	MvSlatifolia-1318-D-TG7-PbcR_C02g01796
Mvsl_MvDv_A1pair_3785.results.txt	14.90812	79.19518	20.47474	143.99143	0.728123	MvSl-1064-A1-R4_MC03g04852	MvSlatifolia-1318-D-TG7-PbcR_C02g01797
Mvsl_MvDv_A1pair_3786.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04853	MvSlatifolia-1318-D-TG7-PbcR_C02g01798
Mvsl_MvDv_A1pair_3787.results.txt	1.36186	0.88687	5.70267	13.91459	0.238811	MvSl-1064-A1-R4_MC03g04854	MvSlatifolia-1318-D-TG7-PbcR_C02g01799
Mvsl_MvDv_A1pair_3788.results.txt	0.59119	0.24689	0.57296	0.37753	1.03182	MvSl-1064-A1-R4_MC03g04855	MvSlatifolia-1318-D-TG7-PbcR_C02g01800
Mvsl_MvDv_A1pair_3789.results.txt	1.21123	0.51840	1.83257	1.78841	0.660946	MvSl-1064-A1-R4_MC03g04856	MvSlatifolia-1318-D-TG7-PbcR_C02g01801
Mvsl_MvDv_A1pair_379.results.txt	0.11045	0.11640	80.85177	158.32999	0.00136608	MvSl-1064-A1-R4_A1g00505	MvSlatifolia-1318-D-TG7-PbcR_C03g02647
Mvsl_MvDv_A1pair_3790.results.txt	0.00000	0.00118	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04857	MvSlatifolia-1318-D-TG7-PbcR_C02g01802
Mvsl_MvDv_A1pair_3791.results.txt	3.36197	4.56169	9.78036	18.54726	0.343747	MvSl-1064-A1-R4_MC03g04858	MvSlatifolia-1318-D-TG7-PbcR_C02g01803
Mvsl_MvDv_A1pair_3793.results.txt	1.36991	0.54219	5.58484	6.55473	0.245291	MvSl-1064-A1-R4_MC03g04863	MvSlatifolia-1318-D-TG7-PbcR_C02g01809
Mvsl_MvDv_A1pair_3795.results.txt	21.59029	34.82043	8.65039	18.49168	2.49587	MvSl-1064-A1-R4_MC03g04865	MvSlatifolia-1318-D-TG7-PbcR_C02g01811
Mvsl_MvDv_A1pair_3798.results.txt	1.08606	0.57825	143.54975	627.61998	0.00756574	MvSl-1064-A1-R4_MC03g04868	MvSlatifolia-1318-D-TG7-PbcR_C02g01814
Mvsl_MvDv_A1pair_3799.results.txt	0.73530	0.62490	120.73183	276.04489	0.00609036	MvSl-1064-A1-R4_MC03g04869	MvSlatifolia-1318-D-TG7-PbcR_C02g01815
Mvsl_MvDv_A1pair_38.results.txt	13.80008	23.96239	31.32362	60.05219	0.440565	MvSl-1064-A1-R4_A1g00044	MvSlatifolia-1318-D-TG7-PbcR_C03g03281
Mvsl_MvDv_A1pair_380.results.txt	1.56066	0.70456	2.61044	3.10561	0.597853	MvSl-1064-A1-R4_A1g00506	MvSlatifolia-1318-D-TG7-PbcR_C03g02648
Mvsl_MvDv_A1pair_3800.results.txt	16.12789	24.83965	0.68370	1.06375	23.5891	MvSl-1064-A1-R4_MC03g04870	MvSlatifolia-1318-D-TG7-PbcR_C02g01817
Mvsl_MvDv_A1pair_3801.results.txt	19.35304	94.95943	5.04846	89.24324	3.83345	MvSl-1064-A1-R4_MC03g04872	MvSlatifolia-1318-D-TG7-PbcR_C02g01819
Mvsl_MvDv_A1pair_3803.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC03g04874	MvSlatifolia-1318-D-TG7-PbcR_C02g01821
Mvsl_MvDv_A1pair_3806.results.txt	1.63650	0.84361	1.68069	1.32375	0.973707	MvSl-1064-A1-R4_MC03g04877	MvSlatifolia-1318-D-TG7-PbcR_C02g01824
Mvsl_MvDv_A1pair_3807.results.txt	0.00009	0.00000	0.09158	0.00000	0.000982747	MvSl-1064-A1-R4_MC03g04878	MvSlatifolia-1318-D-TG7-PbcR_C29g12001
Mvsl_MvDv_A1pair_3808.results.txt	13.81929	195.42216	26.18372	406.13794	0.527782	MvSl-1064-A1-R4_MC03g04879	MvSlatifolia-1318-D-TG7-PbcR_C02g01832
Mvsl_MvDv_A1pair_3809.results.txt	0.56826	0.23235	8.07302	11.24223	0.07039	MvSl-1064-A1-R4_MC03g04882	MvSlatifolia-1318-D-TG7-PbcR_C02g01829
Mvsl_MvDv_A1pair_381.results.txt	0.96294	0.36258	2.18037	2.10653	0.441641	MvSl-1064-A1-R4_A1g00507	MvSlatifolia-1318-D-TG7-PbcR_C03g02649
Mvsl_MvDv_A1pair_3810.results.txt	1.31110	0.61566	2.78336	3.82476	0.471049	MvSl-1064-A1-R4_MC03g04883	MvSlatifolia-1318-D-TG7-PbcR_C02g01828
Mvsl_MvDv_A1pair_3812.results.txt	0.00000	0.00007	0.00001	0.01134	0	MvSl-1064-A1-R4_MC03g04885	MvSlatifolia-1318-D-TG7-PbcR_C02g01826
Mvsl_MvDv_A1pair_3813.results.txt	16.49424	22.67557	0.16661	0.23892	98.9991	MvSl-1064-A1-R4_MC03g04886	MvSlatifolia-1318-D-TG7-PbcR_C02g01833
Mvsl_MvDv_A1pair_3815.results.txt	0.60391	0.30047	0.70438	0.53495	0.857364	MvSl-1064-A1-R4_MC03g04888	MvSlatifolia-1318-D-TG7-PbcR_C02g01835
Mvsl_MvDv_A1pair_3816.results.txt	8.40137	0.00000	60.05589	0.00000	0.139893	MvSl-1064-A1-R4_MC03g04889	MvSlatifolia-1318-D-TG7-PbcR_C02g01836
Mvsl_MvDv_A1pair_3817.results.txt	0.58494	0.18847	52.35956	127.70130	0.0111716	MvSl-1064-A1-R4_MC03g04890	MvSlatifolia-1318-D-TG7-PbcR_C02g01837
Mvsl_MvDv_A1pair_3819.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04892	MvSlatifolia-1318-D-TG7-PbcR_C02g01839
Mvsl_MvDv_A1pair_382.results.txt	0.72750	0.31323	72.44901	448.94517	0.0100415	MvSl-1064-A1-R4_A1g00508	MvSlatifolia-1318-D-TG7-PbcR_C03g02650
Mvsl_MvDv_A1pair_3820.results.txt	2.08161	0.87238	0.28645	0.62204	7.26692	MvSl-1064-A1-R4_MC03g04893	MvSlatifolia-1318-D-TG7-PbcR_C02g01840
Mvsl_MvDv_A1pair_3821.results.txt	1.43335	1.61990	2.17041	1.56629	0.660405	MvSl-1064-A1-R4_MC03g04896	MvSlatifolia-1318-D-TG7-PbcR_C26g11745
Mvsl_MvDv_A1pair_3822.results.txt	0.59368	0.29755	63.02783	244.48317	0.00941933	MvSl-1064-A1-R4_MC03g04912	MvSlatifolia-1318-D-TG7-PbcR_C08g06083
Mvsl_MvDv_A1pair_3823.results.txt	1.48673	0.74658	1.02999	1.02065	1.44344	MvSl-1064-A1-R4_MC03g04915	MvSlatifolia-1318-D-TG7-PbcR_C02g01862
Mvsl_MvDv_A1pair_3824.results.txt	0.40949	0.21795	0.00414	0.00000	98.9106	MvSl-1064-A1-R4_MC03g04916	MvSlatifolia-1318-D-TG7-PbcR_C02g01861
Mvsl_MvDv_A1pair_3825.results.txt	0.33004	0.21107	1.23674	1.29043	0.266863	MvSl-1064-A1-R4_MC03g04917	MvSlatifolia-1318-D-TG7-PbcR_C02g01860
Mvsl_MvDv_A1pair_3826.results.txt	0.72360	0.27652	55.89464	137.64472	0.0129458	MvSl-1064-A1-R4_MC03g04918	MvSlatifolia-1318-D-TG7-PbcR_C02g01859
Mvsl_MvDv_A1pair_3827.results.txt	1.80479	0.00000	59.17177	0.00000	0.0305009	MvSl-1064-A1-R4_MC03g04919	MvSlatifolia-1318-D-TG7-PbcR_C02g01858
Mvsl_MvDv_A1pair_3828.results.txt	17.43183	73.91133	14.62926	65.28234	1.19157	MvSl-1064-A1-R4_MC03g04920	MvSlatifolia-1318-D-TG7-PbcR_C02g01857
Mvsl_MvDv_A1pair_3829.results.txt	22.58654	127.10881	3.28083	10.70070	6.8844	MvSl-1064-A1-R4_MC03g04921	MvSlatifolia-1318-D-TG7-PbcR_C02g01856
Mvsl_MvDv_A1pair_383.results.txt	0.83072	0.51319	68.12047	371.28314	0.0121949	MvSl-1064-A1-R4_A1g00509	MvSlatifolia-1318-D-TG7-PbcR_C03g02651
Mvsl_MvDv_A1pair_3830.results.txt	0.00000	0.00813	0.00001	0.01687	0	MvSl-1064-A1-R4_MC03g04922	MvSlatifolia-1318-D-TG7-PbcR_C02g01855
Mvsl_MvDv_A1pair_3831.results.txt	0.00001	0.00000	0.00000	0.00000	10000	MvSl-1064-A1-R4_MC03g04923	MvSlatifolia-1318-D-TG7-PbcR_C02g01854
Mvsl_MvDv_A1pair_3832.results.txt	0.00000	0.00665	0.00000	0.01273	0	MvSl-1064-A1-R4_MC03g04924	MvSlatifolia-1318-D-TG7-PbcR_C02g01853
Mvsl_MvDv_A1pair_3834.results.txt	0.45772	0.21943	28.52619	47.30555	0.0160456	MvSl-1064-A1-R4_MC03g04926	MvSlatifolia-1318-D-TG7-PbcR_C02g01851
Mvsl_MvDv_A1pair_3835.results.txt	0.00192	0.00203	1.92862	9.53780	0.00099553	MvSl-1064-A1-R4_MC03g04927	MvSlatifolia-1318-D-TG7-PbcR_C02g01850
Mvsl_MvDv_A1pair_3837.results.txt	0.36549	0.19077	1.86142	1.47809	0.19635	MvSl-1064-A1-R4_MC03g04929	MvSlatifolia-1318-D-TG7-PbcR_C02g01848
Mvsl_MvDv_A1pair_3839.results.txt	1.17437	0.60612	0.69489	0.54068	1.69001	MvSl-1064-A1-R4_MC03g04931	MvSlatifolia-1318-D-TG7-PbcR_C02g01868
Mvsl_MvDv_A1pair_384.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_A1g00510	MvSlatifolia-1318-D-TG7-PbcR_C03g02652
Mvsl_MvDv_A1pair_3841.results.txt	0.00000	0.15553	0.00000	0.05189	0	MvSl-1064-A1-R4_MC03g04933	MvSlatifolia-1318-D-TG7-PbcR_C02g01870
Mvsl_MvDv_A1pair_3843.results.txt	2.83721	2.38792	2.44567	2.20082	1.1601	MvSl-1064-A1-R4_MC03g04935	MvSlatifolia-1318-D-TG7-PbcR_C02g01872
Mvsl_MvDv_A1pair_3844.results.txt	0.92416	0.35528	0.56748	0.52455	1.62853	MvSl-1064-A1-R4_MC03g04936	MvSlatifolia-1318-D-TG7-PbcR_C02g01873
Mvsl_MvDv_A1pair_3845.results.txt	0.00000	0.01399	0.00001	0.04303	0	MvSl-1064-A1-R4_MC03g04946	MvSlatifolia-1318-D-TG7-PbcR_C02g01884
Mvsl_MvDv_A1pair_3846.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04947	MvSlatifolia-1318-D-TG7-PbcR_C02g01883
Mvsl_MvDv_A1pair_3847.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04948	MvSlatifolia-1318-D-TG7-PbcR_C02g01882
Mvsl_MvDv_A1pair_3849.results.txt	0.36913	0.15679	4.43218	5.58937	0.0832841	MvSl-1064-A1-R4_MC03g04950	MvSlatifolia-1318-D-TG7-PbcR_C02g01880
Mvsl_MvDv_A1pair_3850.results.txt	1.24229	0.48640	4.58314	13.33779	0.271057	MvSl-1064-A1-R4_MC03g04953	MvSlatifolia-1318-D-TG7-PbcR_C02g01878
Mvsl_MvDv_A1pair_3852.results.txt	0.73072	0.38186	53.31794	326.64182	0.013705	MvSl-1064-A1-R4_MC03g04962	MvSlatifolia-1318-D-TG7-PbcR_C02g01894
Mvsl_MvDv_A1pair_3854.results.txt	0.00000	0.03443	0.00000	0.06577	0	MvSl-1064-A1-R4_MC03g04965	MvSlatifolia-1318-D-TG7-PbcR_C02g01902
Mvsl_MvDv_A1pair_3856.results.txt	0.00000	0.00009	0.00001	0.00022	0	MvSl-1064-A1-R4_MC03g04967	MvSlatifolia-1318-D-TG7-PbcR_C02g01904
Mvsl_MvDv_A1pair_3857.results.txt	2.11497	7.29642	40.22818	415.69610	0.0525743	MvSl-1064-A1-R4_MC03g04968	MvSlatifolia-1318-D-TG7-PbcR_C02g01905
Mvsl_MvDv_A1pair_3858.results.txt	0.00000	0.02152	0.00000	0.05058	0	MvSl-1064-A1-R4_MC03g04969	MvSlatifolia-1318-D-TG7-PbcR_C02g01906
Mvsl_MvDv_A1pair_3859.results.txt	1.54997	1.08537	12.31662	23.14904	0.125844	MvSl-1064-A1-R4_MC03g04970	MvSlatifolia-1318-D-TG7-PbcR_C02g01907
Mvsl_MvDv_A1pair_3860.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC03g04971	MvSlatifolia-1318-D-TG7-PbcR_C02g01908
Mvsl_MvDv_A1pair_3861.results.txt	1.65343	0.75735	2.45189	2.09619	0.674349	MvSl-1064-A1-R4_MC03g04972	MvSlatifolia-1318-D-TG7-PbcR_C02g01909
Mvsl_MvDv_A1pair_3862.results.txt	1.62297	0.68872	2.29603	3.09183	0.706859	MvSl-1064-A1-R4_MC03g04973	MvSlatifolia-1318-D-TG7-PbcR_C02g01910
Mvsl_MvDv_A1pair_3863.results.txt	1.03981	0.63760	55.19884	125.46484	0.0188375	MvSl-1064-A1-R4_MC03g04974	MvSlatifolia-1318-D-TG7-PbcR_C02g01911
Mvsl_MvDv_A1pair_3864.results.txt	0.85790	0.42740	102.21180	226.81916	0.00839336	MvSl-1064-A1-R4_MC03g04975	MvSlatifolia-1318-D-TG7-PbcR_C02g01912
Mvsl_MvDv_A1pair_3865.results.txt	0.00001	0.00000	0.00000	0.00000	10000	MvSl-1064-A1-R4_MC03g04976	MvSlatifolia-1318-D-TG7-PbcR_C02g01913
Mvsl_MvDv_A1pair_3866.results.txt	0.00001	0.00138	0.00000	0.00000	10000	MvSl-1064-A1-R4_MC03g04977	MvSlatifolia-1318-D-TG7-PbcR_C02g01914
Mvsl_MvDv_A1pair_3867.results.txt	0.03031	0.03111	0.00031	0.00282	97.7739	MvSl-1064-A1-R4_MC03g04978	MvSlatifolia-1318-D-TG7-PbcR_C02g01915
Mvsl_MvDv_A1pair_3868.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04979	MvSlatifolia-1318-D-TG7-PbcR_C02g01916
Mvsl_MvDv_A1pair_3869.results.txt	1.70000	0.60297	1.93786	1.81463	0.877256	MvSl-1064-A1-R4_MC03g04980	MvSlatifolia-1318-D-TG7-PbcR_C02g01917
Mvsl_MvDv_A1pair_387.results.txt	3.69665	1.71988	0.03734	0.09625	98.9997	MvSl-1064-A1-R4_A1g00513	MvSlatifolia-1318-D-TG7-PbcR_C03g02655
Mvsl_MvDv_A1pair_3870.results.txt	0.89309	0.38702	5.07215	8.88343	0.176077	MvSl-1064-A1-R4_MC03g04981	MvSlatifolia-1318-D-TG7-PbcR_C02g01918
Mvsl_MvDv_A1pair_3873.results.txt	1.04600	0.41866	12.10428	39.45110	0.0864157	MvSl-1064-A1-R4_MC03g04984	MvSlatifolia-1318-D-TG7-PbcR_C02g01921
Mvsl_MvDv_A1pair_3874.results.txt	0.00000	0.00000	0.00000	0.00000	0	MvSl-1064-A1-R4_MC03g04985	MvSlatifolia-1318-D-TG7-PbcR_C02g01922
Mvsl_MvDv_A1pair_3878.results.txt	0.00000	0.00000	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g04989	MvSlatifolia-1318-D-TG7-PbcR_C02g01926
Mvsl_MvDv_A1pair_388.results.txt	25.63933	48.06982	1.92673	4.04938	13.3072	MvSl-1064-A1-R4_A1g00514	MvSlatifolia-1318-D-TG7-PbcR_C03g02656
Mvsl_MvDv_A1pair_3880.results.txt	9.76868	15.42405	22.78992	45.46289	0.42864	MvSl-1064-A1-R4_MC03g04991	MvSlatifolia-1318-D-TG7-PbcR_C02g01928
Mvsl_MvDv_A1pair_3881.results.txt	0.00000	0.00112	0.00001	0.00160	0	MvSl-1064-A1-R4_MC03g04992	MvSlatifolia-1318-D-TG7-PbcR_C02g01929
Mvsl_MvDv_A1pair_3882.results.txt	0.00000	0.11918	0.00000	0.00502	0	MvSl-1064-A1-R4_MC03g04993	MvSlatifolia-1318-D-TG7-PbcR_C02g01930
Mvsl_MvDv_A1pair_3883.results.txt	1.50071	0.90057	2.79306	2.92445	0.5373	MvSl-1064-A1-R4_MC03g04994	MvSlatifolia-1318-D-TG7-PbcR_C02g01931
Mvsl_MvDv_A1pair_3884.results.txt	2.10806	2.27945	53.92748	102.53183	0.0390906	MvSl-1064-A1-R4_MC03g04997	MvSlatifolia-1318-D-TG7-PbcR_C02g01934
Mvsl_MvDv_A1pair_3885.results.txt	4.06519	8.46846	7.55226	18.57791	0.538275	MvSl-1064-A1-R4_MC03g04998	MvSlatifolia-1318-D-TG7-PbcR_C02g01935
Mvsl_MvDv_A1pair_3887.results.txt	0.00000	0.00096	0.00001	0.00000	0	MvSl-1064-A1-R4_MC03g05000	MvSlatifolia-1318-D-TG7-PbcR_C02g01937
Mvsl_MvDv_A1pair_389.results.txt	0.00000	0.01622	0.00001	0.03418	0	MvSl-1064-A1-R4_A1g00515	MvSlatifolia-1318-D-TG7-PbcR_C03g02657
