gene	haploid	cdslength	protleng	chr	chr1	DE_status	DE_status2	mean_exp
MvSl-1064-A2-R4_MC08-1g08794	A2	2240	584	aAutosome	aAutosome	NON	NON	3.58152
MvSl-1064-A2-R4_MC06-2g07668	A2	1491	298	aAutosome	aAutosome	NON	NON	6.81074
MvSl-1064-A2-R4_MC01g02166	A2	1080	335	aAutosome	aAutosome	NON	NON	5.75369
MvSl-1064-A2-R4_MC06-2g07721	A2	1618	365	aAutosome	aAutosome	NON	NON	6.9738
MvSl-1064-A2-R4_MC14g12217	A2	2896	600	aAutosome	aAutosome	NON	NON	7.28648
MvSl-1064-A2-R4_MC06-2g07745	A2	3075	958	aAutosome	aAutosome	NON	NON	5.65532
MvSl-1064-A2-R4_MC11g10499	A2	2826	786	aAutosome	aAutosome	NON	NON	9.93837
MvSl-1064-A2-R4_MC06-2g07695	A2	2757	763	aAutosome	aAutosome	NON	NON	5.97197
MvSl-1064-A2-R4_MC02g03470	A2	636	186	aAutosome	aAutosome	NON	NON	5.81387
MvSl-1064-A2-R4_MC12g11372	A2	986	186	aAutosome	aAutosome	NON	NON	5.94225
MvSl-1064-A2-R4_MC01g02333	A2	3207	923	aAutosome	aAutosome	NON	NON	9.23155
MvSl-1064-A2-R4_MC03g04896	A2	750	108	aAutosome	aAutosome	NON	NON	6.68393
MvSl-1064-A2-R4_MC13g11762	A2	390	129	aAutosome	aAutosome	NON	NON	2.35005
MvSl-1064-A2-R4_MC03g05072	A2	999	100	aAutosome	aAutosome	NON	NON	7.21018
MvSl-1064-A2-R4_MC11g10954	A2	976	237	aAutosome	aAutosome	NON	NON	7.73685
MvSl-1064-A2-R4_MC07g08021	A2	2723	610	aAutosome	aAutosome	NON	NON	10.2993
MvSl-1064-A2-R4_MC01g02521	A2	478	96	aAutosome	aAutosome	NON	NON	4.1392
MvSl-1064-A2-R4_MC01g01986	A2	2677	770	aAutosome	aAutosome	NON	NON	4.21857
MvSl-1064-A2-R4_MC02g03551	A2	1437	386	aAutosome	aAutosome	NON	NON	4.7819
MvSl-1064-A2-R4_MC12g11383	A2	1586	236	aAutosome	aAutosome	NON	NON	5.91602
MvSl-1064-A2-R4_MC01g03405	A2	1267	291	aAutosome	aAutosome	NON	NON	8.20053
MvSl-1064-A2-R4_MC02g04303	A2	565	135	aAutosome	aAutosome	NON	NON	2.73374
MvSl-1064-A2-R4_MC10g10222	A2	3385	925	aAutosome	aAutosome	NON	NON	12.4362
MvSl-1064-A2-R4_MC08-2g09067	A2	580	155	aAutosome	aAutosome	NON	NON	5.27437
MvSl-1064-A2-R4_MC07g08085	A2	1716	482	aAutosome	aAutosome	NON	NON	5.15385
MvSl-1064-A2-R4_MC11g10468	A2	1473	440	aAutosome	aAutosome	NON	NON	6.04783
MvSl-1064-A2-R4_MC01g02693	A2	1124	250	aAutosome	aAutosome	NON	NON	7.38823
MvSl-1064-A2-R4_MC03g04889	A2	1729	322	aAutosome	aAutosome	NON	NON	7.87145
MvSl-1064-A2-R4_MC04-1g05634	A2	3019	516	aAutosome	aAutosome	NON	NON	8.96525
MvSl-1064-A2-R4_MC10g10347	A2	1341	394	aAutosome	aAutosome	NON	NON	5.75764
MvSl-1064-A2-R4_MC13g11823	A2	1033	243	aAutosome	aAutosome	NON	NON	4.89555
MvSl-1064-A2-R4_MC14g12148	A2	390	113	aAutosome	aAutosome	NON	NON	4.96142
MvSl-1064-A2-R4_MC02g04418	A2	5075	1575	aAutosome	aAutosome	NON	NON	7.04252
MvSl-1064-A2-R4_MC09g09355	A2	2165	488	aAutosome	aAutosome	NON	NON	7.78615
MvSl-1064-A2-R4_MC13g11887	A2	1106	309	aAutosome	aAutosome	NON	NON	4.70954
MvSl-1064-A2-R4_MC10g10348	A2	1324	254	aAutosome	aAutosome	NON	NON	8.70054
MvSl-1064-A2-R4_MC06-2g07655	A2	1373	350	aAutosome	aAutosome	NON	NON	6.07533
MvSl-1064-A2-R4_MC12g11258	A2	1359	419	aAutosome	aAutosome	NON	NON	6.56157
MvSl-1064-A2-R4_MC09g09590	A2	1250	269	aAutosome	aAutosome	NON	NON	5.41794
MvSl-1064-A2-R4_MC02g03929	A2	246	81	aAutosome	aAutosome	NON	NON	1.49281
MvSl-1064-A2-R4_MC03g04851	A2	1616	470	aAutosome	aAutosome	NON	NON	5.45984
MvSl-1064-A2-R4_MC13g11612	A2	638	192	aAutosome	aAutosome	NON	NON	5.04341
MvSl-1064-A2-R4_MC14g12094	A2	5215	1666	aAutosome	aAutosome	NON	NON	7.3113
MvSl-1064-A2-R4_MC02g04090	A2	1646	418	aAutosome	aAutosome	NON	NON	5.53397
MvSl-1064-A2-R4_MC04-2g06338	A2	4266	1282	aAutosome	aAutosome	NON	NON	6.69051
MvSl-1064-A2-R4_MC06-1g07150	A2	1200	399	aAutosome	aAutosome	NON	NON	5.0991
MvSl-1064-A2-R4_MC13g11894	A2	186	61	aAutosome	aAutosome	NON	NON	5.75848
MvSl-1064-A2-R4_MC02g04028	A2	810	239	aAutosome	aAutosome	NON	NON	3.65746
MvSl-1064-A2-R4_MC01g02524	A2	1136	352	aAutosome	aAutosome	NON	NON	3.57865
MvSl-1064-A2-R4_MC03g05261	A2	4725	1344	aAutosome	aAutosome	NON	NON	3.11855
MvSl-1064-A2-R4_MC13g11701	A2	734	155	aAutosome	aAutosome	NON	NON	6.47029
MvSl-1064-A2-R4_MC05g06618	A2	1256	380	aAutosome	aAutosome	NON	NON	3.19875
MvSl-1064-A2-R4_MC03g04899	A2	1481	415	aAutosome	aAutosome	NON	NON	6.08479
MvSl-1064-A2-R4_MC01g02151	A2	2960	799	aAutosome	aAutosome	NON	NON	8.25033
MvSl-1064-A2-R4_MC01g02550	A2	4174	1117	aAutosome	aAutosome	NON	NON	7.16104
MvSl-1064-A2-R4_MC05g06904	A2	2083	587	aAutosome	aAutosome	NON	NON	5.99366
MvSl-1064-A2-R4_MC01g03390	A2	171	56	aAutosome	aAutosome	NON	NON	4.30019
MvSl-1064-A2-R4_MC01g02531	A2	1028	261	aAutosome	aAutosome	NON	NON	5.73606
MvSl-1064-A2-R4_A2g01512	A2	2112	655	faBlack	NRR	NON	NON	5.45215
MvSl-1064-A2-R4_A2g00007	A2	3522	1001	bPAR	bPAR	NON	NON	7.59888
MvSl-1064-A2-R4_MC08-1g08608	A2	3990	1159	aAutosome	aAutosome	NON	NON	7.97294
MvSl-1064-A2-R4_MC04-1g05901	A2	1878	263	aAutosome	aAutosome	NON	NON	9.33769
MvSl-1064-A2-R4_MC08-2g09056	A2	781	172	aAutosome	aAutosome	NON	NON	6.86678
MvSl-1064-A2-R4_MC06-2g07760	A2	796	227	aAutosome	aAutosome	NON	NON	5.63167
MvSl-1064-A2-R4_MC13g11699	A2	3699	1108	aAutosome	aAutosome	NON	NON	5.63475
MvSl-1064-A2-R4_MC06-2g07725	A2	2334	533	aAutosome	aAutosome	NON	NON	7.79987
MvSl-1064-A2-R4_MC02g04344	A2	533	153	aAutosome	aAutosome	NON	NON	3.99225
MvSl-1064-A2-R4_MC07g07953	A2	2037	484	aAutosome	aAutosome	NON	NON	5.96391
MvSl-1064-A2-R4_MC01g02383	A2	860	201	aAutosome	aAutosome	NON	NON	6.7763
MvSl-1064-A2-R4_MC03g05017	A2	2966	745	aAutosome	aAutosome	NON	NON	4.87573
MvSl-1064-A2-R4_MC13g11944	A2	1189	328	aAutosome	aAutosome	NON	NON	5.29458
MvSl-1064-A2-R4_A2g00020	A2	276	91	bPAR	bPAR	NON	NON	1.84488
MvSl-1064-A2-R4_MC05g06794	A2	2744	580	aAutosome	aAutosome	NON	NON	6.07413
MvSl-1064-A2-R4_MC02g03461	A2	3362	875	aAutosome	aAutosome	NON	NON	9.28706
MvSl-1064-A2-R4_MC14g12182	A2	325	81	aAutosome	aAutosome	NON	NON	2.64093
MvSl-1064-A2-R4_MC12g11333	A2	618	205	aAutosome	aAutosome	NON	NON	3.70801
MvSl-1064-A2-R4_MC01g02687	A2	705	149	aAutosome	aAutosome	NON	NON	2.53017
MvSl-1064-A2-R4_MC07g08079	A2	1034	262	aAutosome	aAutosome	NON	NON	5.49933
MvSl-1064-A2-R4_MC07g07854	A2	1573	363	aAutosome	aAutosome	NON	NON	1.40317
MvSl-1064-A2-R4_MC05g06817	A2	534	103	aAutosome	aAutosome	NON	NON	6.49378
MvSl-1064-A2-R4_MC10g10249	A2	1722	387	aAutosome	aAutosome	NON	NON	4.88487
MvSl-1064-A2-R4_MC02g04389	A2	1392	298	aAutosome	aAutosome	NON	NON	7.16712
MvSl-1064-A2-R4_MC07g08446	A2	1493	423	aAutosome	aAutosome	NON	NON	2.35381
MvSl-1064-A2-R4_MC09g09312	A2	990	164	aAutosome	aAutosome	NON	NON	5.8968
MvSl-1064-A2-R4_MC06-1g07173	A2	4503	1414	aAutosome	aAutosome	NON	NON	3.31155
MvSl-1064-A2-R4_MC12g11079	A2	1766	533	aAutosome	aAutosome	NON	NON	5.40032
MvSl-1064-A2-R4_MC12g11097	A2	516	138	aAutosome	aAutosome	NON	NON	4.93941
MvSl-1064-A2-R4_MC12g11441	A2	2319	552	aAutosome	aAutosome	NON	NON	7.94273
MvSl-1064-A2-R4_MC09g09705	A2	5320	1660	aAutosome	aAutosome	NON	NON	7.75025
MvSl-1064-A2-R4_MC04-1g05894	A2	1963	426	aAutosome	aAutosome	NON	NON	5.85206
MvSl-1064-A2-R4_MC13g11742	A2	1185	343	aAutosome	aAutosome	NON	NON	4.4013
MvSl-1064-A2-R4_MC11g10784	A2	4903	1363	aAutosome	aAutosome	NON	NON	6.95218
MvSl-1064-A2-R4_MC02g03469	A2	1020	276	aAutosome	aAutosome	NON	NON	6.8112
MvSl-1064-A2-R4_MC09g09305	A2	2416	507	aAutosome	aAutosome	NON	NON	8.14419
MvSl-1064-A2-R4_MC03g05424	A2	1326	239	aAutosome	aAutosome	NON	NON	6.15896
MvSl-1064-A2-R4_MC08-1g08943	A2	1203	328	aAutosome	aAutosome	NON	NON	6.53233
MvSl-1064-A2-R4_MC12g11166	A2	2026	486	aAutosome	aAutosome	NON	NON	6.98404
MvSl-1064-A2-R4_MC01g02438	A2	2874	607	aAutosome	aAutosome	NON	NON	5.34354
MvSl-1064-A2-R4_MC08-1g08873	A2	2153	609	aAutosome	aAutosome	NON	NON	6.81626
MvSl-1064-A2-R4_MC06-2g07325	A2	6953	1926	aAutosome	aAutosome	NON	NON	8.03951
MvSl-1064-A2-R4_MC03g05275	A2	6135	1446	aAutosome	aAutosome	NON	NON	8.00223
MvSl-1064-A2-R4_MC06-2g07640	A2	335	83	aAutosome	aAutosome	NON	NON	4.56319
MvSl-1064-A2-R4_MC03g04596	A2	1156	263	aAutosome	aAutosome	NON	NON	6.17664
MvSl-1064-A2-R4_MC03g04955	A2	1031	293	aAutosome	aAutosome	NON	NON	4.33336
MvSl-1064-A2-R4_MC08-1g08663	A2	2961	692	aAutosome	aAutosome	NON	NON	4.12423
MvSl-1064-A2-R4_MC03g05136	A2	1582	337	aAutosome	aAutosome	NON	NON	7.79753
MvSl-1064-A2-R4_MC09g09483	A2	1381	445	aAutosome	aAutosome	NON	NON	3.21354
MvSl-1064-A2-R4_MC14g12149	A2	2909	700	aAutosome	aAutosome	NON	NON	7.52136
MvSl-1064-A2-R4_MC04-1g06135	A2	1201	222	aAutosome	aAutosome	NON	NON	5.79369
MvSl-1064-A2-R4_MC02g03734	A2	2417	462	aAutosome	aAutosome	NON	NON	7.74529
MvSl-1064-A2-R4_MC02g04336	A2	3275	1029	aAutosome	aAutosome	NON	NON	6.78237
MvSl-1064-A2-R4_MC01g02083	A2	5378	1561	aAutosome	aAutosome	NON	NON	8.68249
MvSl-1064-A2-R4_MC02g03535	A2	1006	272	aAutosome	aAutosome	NON	NON	5.1481
MvSl-1064-A2-R4_MC06-2g07303	A2	1732	408	aAutosome	aAutosome	NON	NON	7.28383
MvSl-1064-A2-R4_MC07g08274	A2	306	101	aAutosome	aAutosome	NON	NON	4.16701
MvSl-1064-A2-R4_MC06-2g07796	A2	929	174	aAutosome	aAutosome	NON	NON	6.55825
MvSl-1064-A2-R4_MC09g09331	A2	1219	314	aAutosome	aAutosome	NON	NON	4.99324
MvSl-1064-A2-R4_MC07g08326	A2	529	96	aAutosome	aAutosome	NON	NON	5.4671
MvSl-1064-A2-R4_MC12g11317	A2	1501	441	aAutosome	aAutosome	NON	NON	4.76932
MvSl-1064-A2-R4_MC04-2g06330	A2	1741	545	aAutosome	aAutosome	NON	NON	3.96191
MvSl-1064-A2-R4_MC07g08303	A2	336	111	aAutosome	aAutosome	NON	NON	2.4467
MvSl-1064-A2-R4_MC08-1g08796	A2	1695	564	aAutosome	aAutosome	NON	NON	5.01318
MvSl-1064-A2-R4_MC12g11213	A2	1398	247	aAutosome	aAutosome	NON	NON	7.60905
MvSl-1064-A2-R4_MC01g02975	A2	795	217	aAutosome	aAutosome	NON	NON	6.48782
MvSl-1064-A2-R4_MC01g02900	A2	3323	952	aAutosome	aAutosome	NON	NON	7.38309
MvSl-1064-A2-R4_MC12g11221	A2	2065	404	aAutosome	aAutosome	NON	NON	1.08416
MvSl-1064-A2-R4_MC01g02390	A2	639	212	aAutosome	aAutosome	NON	NON	4.82685
MvSl-1064-A2-R4_MC02g04343	A2	859	271	aAutosome	aAutosome	NON	NON	4.40465
MvSl-1064-A2-R4_MC15g12377	A2	2792	575	aAutosome	aAutosome	NON	NON	9.79537
MvSl-1064-A2-R4_MC12g11233	A2	1148	319	aAutosome	aAutosome	NON	NON	4.10061
MvSl-1064-A2-R4_MC08-1g08731	A2	2560	762	aAutosome	aAutosome	NON	NON	5.46338
MvSl-1064-A2-R4_MC15g12328	A2	1119	267	aAutosome	aAutosome	NON	NON	6.46617
MvSl-1064-A2-R4_MC02g03930	A2	836	210	aAutosome	aAutosome	NON	NON	2.78266
MvSl-1064-A2-R4_MC12g11431	A2	4081	1102	aAutosome	aAutosome	NON	NON	8.16526
MvSl-1064-A2-R4_MC10g10390	A2	2904	940	aAutosome	aAutosome	NON	NON	6.11559
MvSl-1064-A2-R4_MC01g02646	A2	1368	257	aAutosome	aAutosome	NON	NON	7.03424
MvSl-1064-A2-R4_MC04-1g05900	A2	1202	308	aAutosome	aAutosome	NON	NON	5.83108
MvSl-1064-A2-R4_MC01g02996	A2	2462	559	aAutosome	aAutosome	NON	NON	7.16249
MvSl-1064-A2-R4_MC07g07976	A2	2625	616	aAutosome	aAutosome	NON	NON	7.98857
MvSl-1064-A2-R4_MC07g08294	A2	702	152	aAutosome	aAutosome	NON	NON	0.681841
MvSl-1064-A2-R4_MC04-1g05723	A2	535	123	aAutosome	aAutosome	NON	NON	1.60377
MvSl-1064-A2-R4_MC07g08132	A2	1113	370	aAutosome	aAutosome	NON	NON	8.77776
MvSl-1064-A2-R4_MC15g12291	A2	4365	1293	aAutosome	aAutosome	NON	NON	3.8111
MvSl-1064-A2-R4_MC01g02792	A2	1702	419	aAutosome	aAutosome	NON	NON	6.03639
MvSl-1064-A2-R4_MC07g08337	A2	1912	592	aAutosome	aAutosome	NON	NON	5.15007
MvSl-1064-A2-R4_MC13g11933	A2	2111	669	aAutosome	aAutosome	NON	NON	8.38151
MvSl-1064-A2-R4_MC09g09411	A2	2518	709	aAutosome	aAutosome	NON	NON	6.29504
MvSl-1064-A2-R4_MC07g07851	A2	189	62	aAutosome	aAutosome	NON	NON	8.80712
MvSl-1064-A2-R4_MC13g11625	A2	3227	766	aAutosome	aAutosome	NON	NON	7.00417
MvSl-1064-A2-R4_MC05g06694	A2	2075	501	aAutosome	aAutosome	NON	NON	2.11826
MvSl-1064-A2-R4_A2g01609	A2	798	87	faBlack	NRR	NON	NON	6.47066
MvSl-1064-A2-R4_MC09g09390	A2	1713	243	aAutosome	aAutosome	NON	NON	6.63746
MvSl-1064-A2-R4_MC08-1g08889	A2	1018	220	aAutosome	aAutosome	NON	NON	4.52791
MvSl-1064-A2-R4_A2g00153	A2	3932	1207	faBlack	NRR	NON	NON	5.50069
MvSl-1064-A2-R4_MC01g03312	A2	917	211	aAutosome	aAutosome	NON	NON	7.71107
MvSl-1064-A2-R4_MC04-1g05898	A2	1565	498	aAutosome	aAutosome	NON	NON	5.50236
MvSl-1064-A2-R4_MC04-1g06143	A2	1310	322	aAutosome	aAutosome	NON	NON	4.81672
MvSl-1064-A2-R4_MC01g03385	A2	5194	1445	aAutosome	aAutosome	NON	NON	6.7058
MvSl-1064-A2-R4_MC01g02801	A2	2258	701	aAutosome	aAutosome	NON	NON	5.51448
MvSl-1064-A2-R4_MC05g06753	A2	3296	978	aAutosome	aAutosome	NON	NON	7.63755
MvSl-1064-A2-R4_MC05g06964	A2	1771	519	aAutosome	aAutosome	NON	NON	7.47185
MvSl-1064-A2-R4_MC02g03926	A2	510	76	aAutosome	aAutosome	NON	NON	5.80193
MvSl-1064-A2-R4_MC13g11848	A2	534	151	aAutosome	aAutosome	NON	NON	6.51452
MvSl-1064-A2-R4_MC03g04593	A2	908	272	aAutosome	aAutosome	NON	NON	5.71124
MvSl-1064-A2-R4_MC12g11067	A2	931	265	aAutosome	aAutosome	NON	NON	0.661082
MvSl-1064-A2-R4_MC11g10810	A2	2501	729	aAutosome	aAutosome	NON	NON	4.76572
MvSl-1064-A2-R4_MC12g11312	A2	2892	771	aAutosome	aAutosome	NON	NON	7.03404
MvSl-1064-A2-R4_MC12g11195	A2	2452	735	aAutosome	aAutosome	NON	NON	6.561
MvSl-1064-A2-R4_MC05g06919	A2	2235	577	aAutosome	aAutosome	NON	NON	6.22387
MvSl-1064-A2-R4_MC11g10923	A2	373	109	aAutosome	aAutosome	NON	NON	3.40408
MvSl-1064-A2-R4_MC08-1g08639	A2	1210	312	aAutosome	aAutosome	NON	NON	4.03695
MvSl-1064-A2-R4_MC11g10845	A2	1600	395	aAutosome	aAutosome	NON	NON	5.80369
MvSl-1064-A2-R4_MC12g11495	A2	3526	834	aAutosome	aAutosome	NON	NON	6.98576
MvSl-1064-A2-R4_MC02g04263	A2	2069	578	aAutosome	aAutosome	NON	NON	5.44504
MvSl-1064-A2-R4_MC11g10771	A2	4294	1298	aAutosome	aAutosome	NON	NON	6.13238
MvSl-1064-A2-R4_MC07g08367	A2	1923	477	aAutosome	aAutosome	NON	NON	7.39794
MvSl-1064-A2-R4_MC05g06413	A2	1837	511	aAutosome	aAutosome	NON	NON	4.25335
MvSl-1064-A2-R4_MC06-1g07192	A2	455	102	aAutosome	aAutosome	NON	NON	3.4074
MvSl-1064-A2-R4_MC08-1g08859	A2	940	258	aAutosome	aAutosome	NON	NON	7.37671
MvSl-1064-A2-R4_MC13g11945	A2	2480	685	aAutosome	aAutosome	NON	NON	7.08705
MvSl-1064-A2-R4_MC07g08154	A2	418	110	aAutosome	aAutosome	NON	NON	1.79611
MvSl-1064-A2-R4_MC01g02525	A2	776	229	aAutosome	aAutosome	NON	NON	3.58212
MvSl-1064-A2-R4_MC02g04126	A2	1107	288	aAutosome	aAutosome	NON	NON	4.84874
MvSl-1064-A2-R4_MC01g03018	A2	389	68	aAutosome	aAutosome	NON	NON	1.41699
MvSl-1064-A2-R4_MC05g06917	A2	3985	1101	aAutosome	aAutosome	NON	NON	6.36338
MvSl-1064-A2-R4_MC08-1g08919	A2	1867	525	aAutosome	aAutosome	NON	NON	5.27108
MvSl-1064-A2-R4_MC06-1g07273	A2	2413	543	aAutosome	aAutosome	NON	NON	7.49532
MvSl-1064-A2-R4_MC12g11415	A2	981	233	aAutosome	aAutosome	NON	NON	3.2127
MvSl-1064-A2-R4_MC02g03906	A2	1511	250	aAutosome	aAutosome	NON	NON	6.27788
MvSl-1064-A2-R4_MC04-1g05930	A2	800	146	aAutosome	aAutosome	NON	NON	7.01197
MvSl-1064-A2-R4_MC13g11939	A2	2690	869	aAutosome	aAutosome	NON	NON	6.69437
MvSl-1064-A2-R4_MC10g10360	A2	570	189	aAutosome	aAutosome	NON	NON	6.66916
MvSl-1064-A2-R4_MC04-1g06038	A2	4978	1460	aAutosome	aAutosome	NON	NON	7.92906
MvSl-1064-A2-R4_MC08-1g08922	A2	771	171	aAutosome	aAutosome	NON	NON	9.35549
MvSl-1064-A2-R4_A2g00565	A2	904	284	faBlack	NRR	NON	NON	1.76856
MvSl-1064-A2-R4_MC15g12302	A2	1051	216	aAutosome	aAutosome	NON	NON	1.67997
MvSl-1064-A2-R4_MC04-2g06340	A2	2230	585	aAutosome	aAutosome	NON	NON	4.51344
MvSl-1064-A2-R4_MC06-2g07806	A2	552	101	aAutosome	aAutosome	NON	NON	1.35573
MvSl-1064-A2-R4_MC09g09502	A2	611	152	aAutosome	aAutosome	NON	NON	5.14704
MvSl-1064-A2-R4_MC07g08335	A2	677	200	aAutosome	aAutosome	NON	NON	3.8678
MvSl-1064-A2-R4_MC01g02861	A2	1844	433	aAutosome	aAutosome	NON	NON	7.09189
MvSl-1064-A2-R4_MC09g09674	A2	759	163	aAutosome	aAutosome	NON	NON	3.20833
MvSl-1064-A2-R4_MC01g02085	A2	4261	1256	aAutosome	aAutosome	NON	NON	5.57981
MvSl-1064-A2-R4_MC10g10377	A2	1154	264	aAutosome	aAutosome	NON	NON	6.68906
MvSl-1064-A2-R4_MC07g08022	A2	2293	659	aAutosome	aAutosome	NON	NON	6.17242
MvSl-1064-A2-R4_MC06-2g07487	A2	1482	357	aAutosome	aAutosome	NON	NON	3.87121
MvSl-1064-A2-R4_MC10g10321	A2	5524	1693	aAutosome	aAutosome	NON	NON	6.7239
MvSl-1064-A2-R4_MC02g03515	A2	3131	921	aAutosome	aAutosome	NON	NON	8.28272
MvSl-1064-A2-R4_MC01g02956	A2	2278	652	aAutosome	aAutosome	NON	NON	6.56049
MvSl-1064-A2-R4_MC12g11347	A2	1305	341	aAutosome	aAutosome	NON	NON	4.34895
MvSl-1064-A2-R4_MC10g10368	A2	5065	1563	aAutosome	aAutosome	NON	NON	8.54651
MvSl-1064-A2-R4_MC06-2g07311	A2	2864	793	aAutosome	aAutosome	NON	NON	6.59941
MvSl-1064-A2-R4_MC01g02146	A2	675	224	aAutosome	aAutosome	NON	NON	4.72099
MvSl-1064-A2-R4_MC07g08393	A2	1107	310	aAutosome	aAutosome	NON	NON	5.06257
MvSl-1064-A2-R4_MC03g05403	A2	661	109	aAutosome	aAutosome	NON	NON	8.77548
MvSl-1064-A2-R4_MC01g02235	A2	2659	751	aAutosome	aAutosome	NON	NON	5.98353
MvSl-1064-A2-R4_MC05g06875	A2	1220	291	aAutosome	aAutosome	NON	NON	4.98243
MvSl-1064-A2-R4_MC06-2g07445	A2	872	200	aAutosome	aAutosome	NON	NON	-0.0080604
MvSl-1064-A2-R4_MC03g04739	A2	1994	633	aAutosome	aAutosome	NON	NON	3.46708
MvSl-1064-A2-R4_MC05g06928	A2	265	68	aAutosome	aAutosome	NON	NON	3.91137
MvSl-1064-A2-R4_MC04-1g06049	A2	568	106	aAutosome	aAutosome	NON	NON	3.59266
MvSl-1064-A2-R4_MC04-1g05744	A2	1512	264	aAutosome	aAutosome	NON	NON	3.53657
MvSl-1064-A2-R4_MC14g12004	A2	1017	271	aAutosome	aAutosome	NON	NON	3.16481
MvSl-1064-A2-R4_MC08-1g08590	A2	1447	400	aAutosome	aAutosome	NON	NON	3.63996
MvSl-1064-A2-R4_MC12g11510	A2	4316	1238	aAutosome	aAutosome	NON	NON	7.2984
MvSl-1064-A2-R4_MC08-1g08779	A2	2028	535	aAutosome	aAutosome	NON	NON	7.82307
MvSl-1064-A2-R4_A2g01431	A2	4753	1339	faBlack	NRR	NON	NON	7.72594
MvSl-1064-A2-R4_MC02g03806	A2	2104	460	aAutosome	aAutosome	NON	NON	6.07729
MvSl-1064-A2-R4_MC02g04417	A2	5745	1460	aAutosome	aAutosome	NON	NON	7.19155
MvSl-1064-A2-R4_MC01g02527	A2	1115	171	aAutosome	aAutosome	NON	NON	6.67011
MvSl-1064-A2-R4_MC09g09480	A2	391	106	aAutosome	aAutosome	NON	NON	7.36268
MvSl-1064-A2-R4_MC11g10551	A2	957	185	aAutosome	aAutosome	NON	NON	3.8563
MvSl-1064-A2-R4_MC01g02139	A2	613	140	aAutosome	aAutosome	NON	NON	3.18075
MvSl-1064-A2-R4_MC05g07071	A2	480	127	aAutosome	aAutosome	NON	NON	6.77002
MvSl-1064-A2-R4_MC09g09454	A2	767	124	aAutosome	aAutosome	NON	NON	6.52809
MvSl-1064-A2-R4_MC11g10719	A2	1795	425	aAutosome	aAutosome	NON	NON	0.983438
MvSl-1064-A2-R4_MC10g10160	A2	1859	378	aAutosome	aAutosome	NON	NON	4.90279
MvSl-1064-A2-R4_MC11g10645	A2	4463	1070	aAutosome	aAutosome	NON	NON	5.00685
MvSl-1064-A2-R4_MC01g02244	A2	264	87	aAutosome	aAutosome	NON	NON	5.01545
MvSl-1064-A2-R4_MC14g12104	A2	638	198	aAutosome	aAutosome	NON	NON	4.17014
MvSl-1064-A2-R4_MC02g04341	A2	2010	527	aAutosome	aAutosome	NON	NON	5.68966
MvSl-1064-A2-R4_MC13g11694	A2	2331	632	aAutosome	aAutosome	NON	NON	7.56245
MvSl-1064-A2-R4_MC03g05420	A2	2075	612	aAutosome	aAutosome	NON	NON	4.76761
MvSl-1064-A2-R4_MC04-1g06117	A2	1749	464	aAutosome	aAutosome	NON	NON	6.25428
MvSl-1064-A2-R4_MC10g10271	A2	1411	206	aAutosome	aAutosome	NON	NON	7.79002
MvSl-1064-A2-R4_MC03g05430	A2	1975	399	aAutosome	aAutosome	NON	NON	7.11938
MvSl-1064-A2-R4_MC13g11973	A2	1431	323	aAutosome	aAutosome	NON	NON	6.93766
MvSl-1064-A2-R4_MC01g03147	A2	660	162	aAutosome	aAutosome	NON	NON	4.51789
MvSl-1064-A2-R4_MC07g08501	A2	2633	801	aAutosome	aAutosome	NON	NON	7.22911
MvSl-1064-A2-R4_MC07g08452	A2	279	92	aAutosome	aAutosome	NON	NON	5.15454
MvSl-1064-A2-R4_MC14g12234	A2	2416	568	aAutosome	aAutosome	NON	NON	4.85994
MvSl-1064-A2-R4_MC13g11738	A2	10495	3251	aAutosome	aAutosome	NON	NON	8.5328
MvSl-1064-A2-R4_MC07g08057	A2	698	200	aAutosome	aAutosome	NON	NON	6.44758
MvSl-1064-A2-R4_MC05g07036	A2	2629	757	aAutosome	aAutosome	NON	NON	6.7811
MvSl-1064-A2-R4_MC06-2g07387	A2	1169	311	aAutosome	aAutosome	NON	NON	7.57702
MvSl-1064-A2-R4_MC01g02504	A2	1380	258	aAutosome	aAutosome	NON	NON	6.33754
MvSl-1064-A2-R4_MC01g02384	A2	1860	570	aAutosome	aAutosome	NON	NON	6.47903
MvSl-1064-A2-R4_MC11g10742	A2	616	184	aAutosome	aAutosome	NON	NON	0.89212
MvSl-1064-A2-R4_MC02g04319	A2	3610	1129	aAutosome	aAutosome	NON	NON	6.11145
MvSl-1064-A2-R4_MC06-2g07604	A2	2794	853	aAutosome	aAutosome	NON	NON	4.89383
MvSl-1064-A2-R4_MC11g10527	A2	216	71	aAutosome	aAutosome	NON	NON	3.11456
MvSl-1064-A2-R4_MC04-2g06321	A2	3668	965	aAutosome	aAutosome	NON	NON	-0.0652465
MvSl-1064-A2-R4_MC07g08175	A2	1412	422	aAutosome	aAutosome	NON	NON	5.74369
MvSl-1064-A2-R4_MC10g09935	A2	704	211	aAutosome	aAutosome	NON	NON	2.16683
MvSl-1064-A2-R4_MC01g02568	A2	1222	222	aAutosome	aAutosome	NON	NON	5.01818
MvSl-1064-A2-R4_MC12g11270	A2	1634	524	aAutosome	aAutosome	NON	NON	4.59845
MvSl-1064-A2-R4_MC08-1g08522	A2	2649	758	aAutosome	aAutosome	NON	NON	4.37633
