target_id	a1s1	a1s2
MvSl-1064-A1-R4_MC02g04182	26.9817	23.105
MvSl-1064-A1-R4_MC02g04183	3.38619	3.07371
MvSl-1064-A1-R4_MC02g04184	28.0223	42.3625
MvSl-1064-A1-R4_MC02g04185	1074.18	1149.2
MvSl-1064-A1-R4_MC02g04186	1471	1482
MvSl-1064-A1-R4_MC02g04187	3247	3897
MvSl-1064-A1-R4_MC02g04188	2787	4606
MvSl-1064-A1-R4_MC02g04189	2314	1967
MvSl-1064-A1-R4_MC02g04190	570	582
MvSl-1064-A1-R4_MC02g04191	1176.86	1556.03
MvSl-1064-A1-R4_MC02g04192	15	14
MvSl-1064-A1-R4_MC02g04193	0	0
MvSl-1064-A1-R4_MC02g04194	260.404	348.597
MvSl-1064-A1-R4_MC02g04195	18.8061	17.0641
MvSl-1064-A1-R4_MC02g04196	0	1.44518
MvSl-1064-A1-R4_MC02g04197	21.0246	48.0694
MvSl-1064-A1-R4_MC02g04198	7.45434	13.9845
MvSl-1064-A1-R4_MC02g04199	2	3
MvSl-1064-A1-R4_MC02g04200	1145.6	1524.38
MvSl-1064-A1-R4_MC02g04201	57.135	68.9709
MvSl-1064-A1-R4_MC02g04202	35	38.0204
MvSl-1064-A1-R4_MC02g04203	475	788
MvSl-1064-A1-R4_MC02g04204	1303	1316
MvSl-1064-A1-R4_MC02g04205	72.8814	62.7856
MvSl-1064-A1-R4_MC02g04206	28	27
MvSl-1064-A1-R4_MC02g04207	1324.92	1283.84
MvSl-1064-A1-R4_MC02g04208	281.743	313.237
MvSl-1064-A1-R4_MC02g04209	1347	1893
MvSl-1064-A1-R4_MC02g04210	252	90
MvSl-1064-A1-R4_MC02g04211	852	969
MvSl-1064-A1-R4_MC02g04212	1382	1542
MvSl-1064-A1-R4_MC02g04213	257	359
MvSl-1064-A1-R4_MC02g04214	0	0
MvSl-1064-A1-R4_MC02g04215	0	0
MvSl-1064-A1-R4_MC02g04216	1.80E-05	1.23393
MvSl-1064-A1-R4_MC02g04217	713.844	718.175
MvSl-1064-A1-R4_MC02g04218	905	1242
MvSl-1064-A1-R4_MC02g04219	148	253
MvSl-1064-A1-R4_MC02g04220	44.3719	64.4711
MvSl-1064-A1-R4_MC02g04221	5	0
MvSl-1064-A1-R4_MC02g04222	1629	923
MvSl-1064-A1-R4_MC02g04223	126	81
MvSl-1064-A1-R4_MC02g04224	320	607
MvSl-1064-A1-R4_MC02g04225	64	53
MvSl-1064-A1-R4_MC02g04226	435.184	473.157
MvSl-1064-A1-R4_MC02g04227	89.2123	55.5731
MvSl-1064-A1-R4_MC02g04228	222	256
MvSl-1064-A1-R4_MC02g04229	1018	844
MvSl-1064-A1-R4_MC02g04230	1244	1170
MvSl-1064-A1-R4_MC02g04231	959	882
MvSl-1064-A1-R4_MC02g04232	3394	4443
MvSl-1064-A1-R4_MC02g04233	16.2403	19.4508
MvSl-1064-A1-R4_MC02g04234	961.506	1037.29
MvSl-1064-A1-R4_MC02g04245	134.058	128.07
MvSl-1064-A1-R4_MC02g04246	79.9325	104.097
MvSl-1064-A1-R4_MC02g04247	14	15
MvSl-1064-A1-R4_MC02g04248	811.209	1048.51
MvSl-1064-A1-R4_MC02g04249	414.22	635.951
MvSl-1064-A1-R4_MC02g04250	2982.78	3199.48
MvSl-1064-A1-R4_MC02g04251	413.814	410.273
MvSl-1064-A1-R4_MC02g04252	250.383	408.446
MvSl-1064-A1-R4_MC02g04253	7137.16	7665.47
MvSl-1064-A1-R4_MC03g04271	0	0
MvSl-1064-A1-R4_MC03g04272	2.33333	0
MvSl-1064-A1-R4_MC03g04273	35.6512	8.25992
MvSl-1064-A1-R4_MC03g04274	1.98809	1.19698
MvSl-1064-A1-R4_MC03g04275	12.7719	10.8224
MvSl-1064-A1-R4_MC03g04276	111.605	42.6753
MvSl-1064-A1-R4_MC03g04277	382.838	146.961
MvSl-1064-A1-R4_MC03g04278	41.8902	19.6137
MvSl-1064-A1-R4_MC03g04279	456.784	316.92
MvSl-1064-A1-R4_MC03g04280	379.214	353.718
MvSl-1064-A1-R4_MC03g04281	1165	1796
MvSl-1064-A1-R4_MC03g04282	809.854	1099.98
MvSl-1064-A1-R4_MC03g04283	216	299
MvSl-1064-A1-R4_MC03g04284	6445	5711
MvSl-1064-A1-R4_MC03g04285	908	847
MvSl-1064-A1-R4_MC03g04286	890	644
MvSl-1064-A1-R4_MC03g04287	813	726
MvSl-1064-A1-R4_MC03g04288	41	66
MvSl-1064-A1-R4_MC03g04289	1469	1088
MvSl-1064-A1-R4_MC03g04290	2500	2376
MvSl-1064-A1-R4_MC03g04291	172	334
MvSl-1064-A1-R4_MC03g04292	519	664
MvSl-1064-A1-R4_MC03g04293	1345	1608
MvSl-1064-A1-R4_MC03g04294	1745	1701
MvSl-1064-A1-R4_MC03g04295	13792	8129
MvSl-1064-A1-R4_MC03g04296	662	540
MvSl-1064-A1-R4_MC03g04297	345	404
MvSl-1064-A1-R4_MC03g04298	1496	1426
MvSl-1064-A1-R4_MC03g04299	502	675
MvSl-1064-A1-R4_MC03g04300	98.299	116.605
MvSl-1064-A1-R4_MC03g04301	1100	1087
MvSl-1064-A1-R4_MC03g04302	1224	1117
MvSl-1064-A1-R4_MC03g04304	172.342	241.675
MvSl-1064-A1-R4_MC03g04305	793	574
MvSl-1064-A1-R4_MC03g04306	12516	8413
MvSl-1064-A1-R4_MC03g04307	293	136
MvSl-1064-A1-R4_MC03g04308	1399	1036
MvSl-1064-A1-R4_MC03g04309	349	259
MvSl-1064-A1-R4_MC03g04310	1259	883
MvSl-1064-A1-R4_MC03g04311	1509	2593
MvSl-1064-A1-R4_MC03g04312	2689	3006
MvSl-1064-A1-R4_MC03g04313	433	626
MvSl-1064-A1-R4_MC03g04314	1931	1565
MvSl-1064-A1-R4_MC03g04315	1245	1092
MvSl-1064-A1-R4_MC03g04316	6434	8305
MvSl-1064-A1-R4_MC03g04317	1175	733
MvSl-1064-A1-R4_MC03g04318	1727	1358
MvSl-1064-A1-R4_MC03g04319	517	517
MvSl-1064-A1-R4_MC03g04320	634	545
MvSl-1064-A1-R4_MC03g04321	167	144
MvSl-1064-A1-R4_MC03g04322	17	20
MvSl-1064-A1-R4_MC03g04323	3	4
MvSl-1064-A1-R4_MC03g04324	303.476	301.094
MvSl-1064-A1-R4_MC03g04325	13	16
MvSl-1064-A1-R4_MC03g04326	9.16125	14.5087
MvSl-1064-A1-R4_MC03g04327	173	159
MvSl-1064-A1-R4_MC03g04328	945	846
MvSl-1064-A1-R4_MC03g04329	724	629
MvSl-1064-A1-R4_MC03g04330	666	703
MvSl-1064-A1-R4_MC03g04331	132	80
MvSl-1064-A1-R4_MC03g04332	58.3034	45.2578
MvSl-1064-A1-R4_MC03g04334	456.864	396.711
MvSl-1064-A1-R4_MC03g04335	19.7668	23.7351
MvSl-1064-A1-R4_MC03g04336	3440	2682
MvSl-1064-A1-R4_MC03g04337	1373	1487
MvSl-1064-A1-R4_MC03g04342	632.849	392.415
MvSl-1064-A1-R4_MC03g04343	179.848	200.713
MvSl-1064-A1-R4_MC03g04347	894.069	1259.96
MvSl-1064-A1-R4_MC03g04350	1	0
MvSl-1064-A1-R4_MC03g04351	5.37395	1.08548
MvSl-1064-A1-R4_MC03g04352	1450.83	1194.55
MvSl-1064-A1-R4_MC03g04353	3108	1908
MvSl-1064-A1-R4_MC03g04354	2537	2165
MvSl-1064-A1-R4_MC03g04355	1585	1425
MvSl-1064-A1-R4_MC03g04356	4198	3115
MvSl-1064-A1-R4_MC03g04357	1195	1144
MvSl-1064-A1-R4_MC03g04358	2184	2009
MvSl-1064-A1-R4_MC03g04359	1868	1665
MvSl-1064-A1-R4_MC03g04360	6633	7524
MvSl-1064-A1-R4_MC03g04361	142	233
MvSl-1064-A1-R4_MC03g04362	3	7
MvSl-1064-A1-R4_MC03g04363	1195	940
MvSl-1064-A1-R4_MC03g04364	886	1042
MvSl-1064-A1-R4_MC03g04365	3514	3008
MvSl-1064-A1-R4_MC03g04366	1871	1435
MvSl-1064-A1-R4_MC03g04367	147	72
MvSl-1064-A1-R4_MC03g04368	596	369
MvSl-1064-A1-R4_MC03g04369	200	204
MvSl-1064-A1-R4_MC03g04370	1125	1534
MvSl-1064-A1-R4_MC03g04371	214	274
MvSl-1064-A1-R4_MC03g04372	97	111
MvSl-1064-A1-R4_MC03g04373	792.578	806.383
MvSl-1064-A1-R4_MC03g04374	0	0
MvSl-1064-A1-R4_MC03g04376	3	4
MvSl-1064-A1-R4_MC03g04377	34	54
MvSl-1064-A1-R4_MC03g04378	1	1
MvSl-1064-A1-R4_MC03g04379	13075	16380
MvSl-1064-A1-R4_MC03g04380	1259	1023
MvSl-1064-A1-R4_MC03g04381	259	88
MvSl-1064-A1-R4_MC03g04382	1654	1859
MvSl-1064-A1-R4_MC03g04383	1711	950
MvSl-1064-A1-R4_MC03g04384	5291	3543
MvSl-1064-A1-R4_MC03g04385	409	391
MvSl-1064-A1-R4_MC03g04386	1133	1240
MvSl-1064-A1-R4_MC03g04387	1901	1420
MvSl-1064-A1-R4_MC03g04388	7628	11508
MvSl-1064-A1-R4_MC03g04389	633	665
MvSl-1064-A1-R4_MC03g04390	388	488
MvSl-1064-A1-R4_MC03g04391	1.0116	2.15902
MvSl-1064-A1-R4_MC03g04392	92.2011	67.5015
MvSl-1064-A1-R4_MC03g04393	34	66
MvSl-1064-A1-R4_MC03g04394	30	25
MvSl-1064-A1-R4_MC03g04395	342	258
MvSl-1064-A1-R4_MC03g04396	199	192
MvSl-1064-A1-R4_MC03g04397	85	102
MvSl-1064-A1-R4_MC03g04398	0	6
MvSl-1064-A1-R4_MC03g04399	3091	3057
MvSl-1064-A1-R4_MC03g04400	811.519	993.102
MvSl-1064-A1-R4_MC03g04401	452	566
MvSl-1064-A1-R4_MC03g04402	649	853
MvSl-1064-A1-R4_MC03g04403	627	686
MvSl-1064-A1-R4_MC03g04404	1320	1235
MvSl-1064-A1-R4_MC03g04405	749	206
MvSl-1064-A1-R4_MC03g04406	975	972
MvSl-1064-A1-R4_MC03g04407	354	443
MvSl-1064-A1-R4_MC03g04408	135	188
MvSl-1064-A1-R4_MC03g04409	924	1116
MvSl-1064-A1-R4_MC03g04410	28	46
MvSl-1064-A1-R4_MC03g04411	1924	1434
MvSl-1064-A1-R4_MC03g04412	529	512
MvSl-1064-A1-R4_MC03g04413	1466	829
MvSl-1064-A1-R4_MC03g04414	133	89
MvSl-1064-A1-R4_MC03g04415	99	165
MvSl-1064-A1-R4_MC03g04416	624	898
MvSl-1064-A1-R4_MC03g04417	267	379
MvSl-1064-A1-R4_MC03g04418	606	537
MvSl-1064-A1-R4_MC03g04419	64.8723	73.4176
MvSl-1064-A1-R4_MC03g04420	9.74986	6.28642
MvSl-1064-A1-R4_MC03g04421	0	2.29122
MvSl-1064-A1-R4_MC03g04422	837.969	1030.8
MvSl-1064-A1-R4_MC03g04423	1434.68	1301.13
MvSl-1064-A1-R4_MC03g04424	107.002	139.899
MvSl-1064-A1-R4_MC03g04425	3	1
MvSl-1064-A1-R4_MC03g04426	3.41853	5.50148
MvSl-1064-A1-R4_MC03g04427	118.03	200.98
MvSl-1064-A1-R4_MC03g04428	6.13206	6.08143
MvSl-1064-A1-R4_MC03g04429	6.75356	9.68467
MvSl-1064-A1-R4_MC03g04430	40.7455	52.9065
MvSl-1064-A1-R4_MC03g04431	173.144	373.525
MvSl-1064-A1-R4_MC03g04432	1.02455	2.04842
MvSl-1064-A1-R4_MC03g04433	2733	2755
MvSl-1064-A1-R4_MC03g04434	408	387
MvSl-1064-A1-R4_MC03g04435	408	407
MvSl-1064-A1-R4_MC03g04436	378	342
MvSl-1064-A1-R4_MC03g04437	788	693
MvSl-1064-A1-R4_MC03g04438	20	26
MvSl-1064-A1-R4_MC03g04439	49	70
MvSl-1064-A1-R4_MC03g04440	4430	2160
MvSl-1064-A1-R4_MC03g04442	567.522	492.172
MvSl-1064-A1-R4_MC03g04443	176.977	93.641
MvSl-1064-A1-R4_MC03g04444	0	1.93117
MvSl-1064-A1-R4_MC03g04445	0	0
MvSl-1064-A1-R4_MC03g04446	250.03	255.648
MvSl-1064-A1-R4_MC03g04448	3107	3287
MvSl-1064-A1-R4_MC03g04449	225	380
MvSl-1064-A1-R4_MC03g04450	419	427
MvSl-1064-A1-R4_MC03g04451	1331	1403
MvSl-1064-A1-R4_MC03g04452	1619	1242
MvSl-1064-A1-R4_MC03g04453	1003	813
MvSl-1064-A1-R4_MC03g04454	570	549
MvSl-1064-A1-R4_MC03g04455	5380	4832
MvSl-1064-A1-R4_MC03g04456	261	107
MvSl-1064-A1-R4_MC03g04457	328	446
MvSl-1064-A1-R4_MC03g04458	2562	2604
MvSl-1064-A1-R4_MC03g04459	1592	1236
MvSl-1064-A1-R4_MC03g04460	1815	1981
MvSl-1064-A1-R4_MC03g04461	206	285
MvSl-1064-A1-R4_MC03g04462	164	216
MvSl-1064-A1-R4_MC03g04463	88	105
MvSl-1064-A1-R4_MC03g04464	108.135	117.132
MvSl-1064-A1-R4_MC03g04465	1573	1447
MvSl-1064-A1-R4_MC03g04466	1641	1322
MvSl-1064-A1-R4_MC03g04467	10	4
MvSl-1064-A1-R4_MC03g04468	1364	1292
MvSl-1064-A1-R4_MC03g04469	7542	8243
MvSl-1064-A1-R4_MC03g04470	4491	4106
MvSl-1064-A1-R4_MC03g04471	5595	3718
MvSl-1064-A1-R4_MC03g04472	654	701
MvSl-1064-A1-R4_MC03g04473	17	35
MvSl-1064-A1-R4_MC03g04474	53.0774	41.4197
MvSl-1064-A1-R4_MC03g04475	152.934	119.984
MvSl-1064-A1-R4_MC03g04476	549	504
MvSl-1064-A1-R4_MC03g04477	0	2
MvSl-1064-A1-R4_MC03g04478	4097	4108
MvSl-1064-A1-R4_MC03g04479	1790	1572
MvSl-1064-A1-R4_MC03g04480	3369	2695
MvSl-1064-A1-R4_MC03g04481	3196	3820
MvSl-1064-A1-R4_MC03g04482	727	670
MvSl-1064-A1-R4_MC03g04483	620	622
MvSl-1064-A1-R4_MC03g04484	4097	4704
MvSl-1064-A1-R4_MC03g04485	17	32
MvSl-1064-A1-R4_MC03g04486	1251	1148
MvSl-1064-A1-R4_MC03g04487	2791	4037
MvSl-1064-A1-R4_MC03g04488	621	662
MvSl-1064-A1-R4_MC03g04489	48	61
MvSl-1064-A1-R4_MC03g04490	1809	1904
MvSl-1064-A1-R4_MC03g04491	935	713
MvSl-1064-A1-R4_MC03g04492	1185	898
MvSl-1064-A1-R4_MC03g04493	4485	3567
MvSl-1064-A1-R4_MC03g04494	2494	2094
MvSl-1064-A1-R4_MC03g04495	967	876
MvSl-1064-A1-R4_MC03g04496	15198	17096
MvSl-1064-A1-R4_MC03g04497	2696	2474
MvSl-1064-A1-R4_MC03g04498	1230	1197
MvSl-1064-A1-R4_MC03g04499	7735	7416
MvSl-1064-A1-R4_MC03g04500	1529	1337
MvSl-1064-A1-R4_MC03g04501	1287	1088
MvSl-1064-A1-R4_MC03g04502	11	8
MvSl-1064-A1-R4_MC03g04503	1961	1366
MvSl-1064-A1-R4_MC03g04504	2340	1673
MvSl-1064-A1-R4_MC03g04505	1214	1004
MvSl-1064-A1-R4_MC03g04506	725	558
MvSl-1064-A1-R4_MC03g04507	3196	2607
MvSl-1064-A1-R4_MC03g04508	47	53
MvSl-1064-A1-R4_MC03g04509	8	9
MvSl-1064-A1-R4_MC03g04510	294	302
MvSl-1064-A1-R4_MC03g04511	442	503
MvSl-1064-A1-R4_MC03g04512	2561	2301
MvSl-1064-A1-R4_MC03g04513	742	497
MvSl-1064-A1-R4_MC03g04514	121	93
MvSl-1064-A1-R4_MC03g04515	2047	2361
MvSl-1064-A1-R4_MC03g04516	3263	3746
MvSl-1064-A1-R4_MC03g04517	1637	1397
MvSl-1064-A1-R4_MC03g04518	25154	20721
MvSl-1064-A1-R4_MC03g04519	1478	1220
MvSl-1064-A1-R4_MC03g04520	16.3726	10.4811
MvSl-1064-A1-R4_MC03g04521	237	127
MvSl-1064-A1-R4_MC03g04522	894	422
MvSl-1064-A1-R4_MC03g04523	7864	8072
MvSl-1064-A1-R4_MC03g04524	1303	1251
MvSl-1064-A1-R4_MC03g04525	126	141
MvSl-1064-A1-R4_MC03g04526	645	725
MvSl-1064-A1-R4_MC03g04527	1664	2345
MvSl-1064-A1-R4_MC03g04528	817	828
MvSl-1064-A1-R4_MC03g04529	23	71
MvSl-1064-A1-R4_MC03g04530	1	1
MvSl-1064-A1-R4_MC03g04531	25.2421	13.0078
MvSl-1064-A1-R4_MC03g04532	102.637	115.274
MvSl-1064-A1-R4_MC03g04533	0	1.78268
MvSl-1064-A1-R4_MC03g04534	2151	2273
MvSl-1064-A1-R4_MC03g04535	3309	3218
MvSl-1064-A1-R4_MC03g04536	402	314
MvSl-1064-A1-R4_MC03g04537	751	427
MvSl-1064-A1-R4_MC03g04538	2020	2218
MvSl-1064-A1-R4_MC03g04539	27.2794	37.9361
MvSl-1064-A1-R4_MC03g04540	59389	81251
MvSl-1064-A1-R4_MC03g04541	926	670
MvSl-1064-A1-R4_MC03g04542	1307	939.675
MvSl-1064-A1-R4_MC03g04543	4105	2394
MvSl-1064-A1-R4_MC03g04544	998	759
MvSl-1064-A1-R4_MC03g04545	1072	668
MvSl-1064-A1-R4_MC03g04546	976	733
MvSl-1064-A1-R4_MC03g04547	311	297
MvSl-1064-A1-R4_MC03g04548	253.381	268.073
MvSl-1064-A1-R4_MC03g04549	1429.18	1511.76
MvSl-1064-A1-R4_MC03g04550	70	71
MvSl-1064-A1-R4_MC03g04551	12	33
MvSl-1064-A1-R4_MC03g04552	3491	3662
MvSl-1064-A1-R4_MC03g04553	1833	2061
MvSl-1064-A1-R4_MC03g04554	332	282
MvSl-1064-A1-R4_MC03g04555	467	404
MvSl-1064-A1-R4_MC03g04556	1028.36	1090.24
MvSl-1064-A1-R4_MC03g04557	1	2
MvSl-1064-A1-R4_MC03g04558	2944	2886
MvSl-1064-A1-R4_MC03g04559	4291	4614
MvSl-1064-A1-R4_MC03g04560	1131	1153
MvSl-1064-A1-R4_MC03g04561	1727.02	1392.65
MvSl-1064-A1-R4_MC03g04562	1392.27	1128.45
MvSl-1064-A1-R4_MC03g04565	223.636	340.067
MvSl-1064-A1-R4_MC03g04566	0	1.21202
MvSl-1064-A1-R4_MC03g04567	0	0
MvSl-1064-A1-R4_MC03g04568	76.0747	86.8558
MvSl-1064-A1-R4_MC03g04570	3137	3478
MvSl-1064-A1-R4_MC03g04571	363	282
MvSl-1064-A1-R4_MC03g04572	5332	4406
MvSl-1064-A1-R4_MC03g04573	1137	805
MvSl-1064-A1-R4_MC03g04574	1026	925
MvSl-1064-A1-R4_MC03g04575	1751	1146
MvSl-1064-A1-R4_MC03g04576	139	163
MvSl-1064-A1-R4_MC03g04577	1805	1945
MvSl-1064-A1-R4_MC03g04578	3.77687	5.64091
MvSl-1064-A1-R4_MC03g04579	93.2215	97.2363
MvSl-1064-A1-R4_MC03g04581	250.669	343.289
MvSl-1064-A1-R4_MC03g04582	118.132	146.558
MvSl-1064-A1-R4_MC03g04583	533.372	626.867
MvSl-1064-A1-R4_MC03g04584	31.4494	39.8514
MvSl-1064-A1-R4_MC03g04585	1350.29	1280.93
MvSl-1064-A1-R4_MC03g04586	621.19	561.838
MvSl-1064-A1-R4_MC03g04589	1836.73	1579.55
MvSl-1064-A1-R4_MC03g04590	2539.98	2741.35
MvSl-1064-A1-R4_MC03g04592	1507.02	2716.92
MvSl-1064-A1-R4_MC03g04593	6992.4	4920.09
MvSl-1064-A1-R4_MC03g04594	20.8644	36.4656
MvSl-1064-A1-R4_MC03g04595	1	0
MvSl-1064-A1-R4_MC03g04596	1	0
MvSl-1064-A1-R4_MC03g04597	839	991
MvSl-1064-A1-R4_MC03g04598	2022	2066
MvSl-1064-A1-R4_MC03g04599	2127	2134
MvSl-1064-A1-R4_MC03g04600	248	296
MvSl-1064-A1-R4_MC03g04601	2579	2408
MvSl-1064-A1-R4_MC03g04602	2542	1524
MvSl-1064-A1-R4_MC03g04603	1462	1262
MvSl-1064-A1-R4_MC03g04605	6.71559	14.472
MvSl-1064-A1-R4_MC03g04606	410	360
MvSl-1064-A1-R4_MC03g04607	1303	627
MvSl-1064-A1-R4_MC03g04608	4.0346	1.01624
MvSl-1064-A1-R4_MC03g04609	15	39
MvSl-1064-A1-R4_MC03g04610	7879	6715
MvSl-1064-A1-R4_MC03g04611	5093	5208
MvSl-1064-A1-R4_MC03g04612	3811	3232
MvSl-1064-A1-R4_MC03g04613	814	679
MvSl-1064-A1-R4_MC03g04614	5613	6626
MvSl-1064-A1-R4_MC03g04615	839	707
MvSl-1064-A1-R4_MC03g04616	3383	3620
MvSl-1064-A1-R4_MC03g04617	1997	2278
MvSl-1064-A1-R4_MC03g04618	1871	2442
MvSl-1064-A1-R4_MC03g04619	746	667
MvSl-1064-A1-R4_MC03g04620	1638	863
MvSl-1064-A1-R4_MC03g04621	1624	1377
MvSl-1064-A1-R4_MC03g04622	20125	11827
MvSl-1064-A1-R4_MC03g04623	38	28
MvSl-1064-A1-R4_MC03g04624	15	12
MvSl-1064-A1-R4_MC03g04625	27	11
MvSl-1064-A1-R4_MC03g04626	616	610
MvSl-1064-A1-R4_MC03g04627	1331	1011
MvSl-1064-A1-R4_MC03g04628	8	8
MvSl-1064-A1-R4_MC03g04629	117.199	169.727
MvSl-1064-A1-R4_MC03g04630	4672	3197
MvSl-1064-A1-R4_MC03g04631	933	977
MvSl-1064-A1-R4_MC03g04632	3970	4953
MvSl-1064-A1-R4_MC03g04633	758	667
MvSl-1064-A1-R4_MC03g04634	502	457
MvSl-1064-A1-R4_MC03g04635	375	440
MvSl-1064-A1-R4_MC03g04636	6273	6363
MvSl-1064-A1-R4_MC03g04637	196	209
MvSl-1064-A1-R4_MC03g04638	616	788
MvSl-1064-A1-R4_MC03g04639	1073	736
MvSl-1064-A1-R4_MC03g04640	1	0
MvSl-1064-A1-R4_MC03g04641	6338	6928
MvSl-1064-A1-R4_MC03g04642	1939	2413
MvSl-1064-A1-R4_MC03g04643	3491	2919
MvSl-1064-A1-R4_MC03g04644	1422	1247
MvSl-1064-A1-R4_MC03g04645	1026	859
MvSl-1064-A1-R4_MC03g04646	5788	4053
MvSl-1064-A1-R4_MC03g04647	637	654
MvSl-1064-A1-R4_MC03g04648	2099	3291
MvSl-1064-A1-R4_MC03g04649	3035	3654
MvSl-1064-A1-R4_MC03g04650	1243.57	787.614
MvSl-1064-A1-R4_MC03g04651	0	0
MvSl-1064-A1-R4_MC03g04652	885	897
MvSl-1064-A1-R4_MC03g04653	2289	1537
MvSl-1064-A1-R4_MC03g04654	836	677
MvSl-1064-A1-R4_MC03g04655	1321	1290
MvSl-1064-A1-R4_MC03g04656	34	37
MvSl-1064-A1-R4_MC03g04657	57	79
MvSl-1064-A1-R4_MC03g04658	81.791	64.4064
MvSl-1064-A1-R4_MC03g04659	3938	3712
MvSl-1064-A1-R4_MC03g04660	3075	3429
MvSl-1064-A1-R4_MC03g04661	1804	2315
MvSl-1064-A1-R4_MC03g04662	992	982
MvSl-1064-A1-R4_MC03g04663	57	76
MvSl-1064-A1-R4_MC03g04664	536	482
MvSl-1064-A1-R4_MC03g04665	1351	1483
MvSl-1064-A1-R4_MC03g04666	1	0
MvSl-1064-A1-R4_MC03g04667	2888	3486
MvSl-1064-A1-R4_MC03g04668	652	548
MvSl-1064-A1-R4_MC03g04669	1357	1053
MvSl-1064-A1-R4_MC03g04670	5141	6002
MvSl-1064-A1-R4_MC03g04671	1779	1594
MvSl-1064-A1-R4_MC03g04672	1230	967
MvSl-1064-A1-R4_MC03g04673	7108	8581
MvSl-1064-A1-R4_MC03g04674	12	3
MvSl-1064-A1-R4_MC03g04675	34	36
MvSl-1064-A1-R4_MC03g04676	5306	4330
MvSl-1064-A1-R4_MC03g04677	538	357
MvSl-1064-A1-R4_MC03g04678	4291	4717
MvSl-1064-A1-R4_MC03g04679	57	69
MvSl-1064-A1-R4_MC03g04680	1494.17	1174.91
MvSl-1064-A1-R4_MC03g04681	827	1011
MvSl-1064-A1-R4_MC03g04682	84	97
MvSl-1064-A1-R4_MC03g04683	24.7696	14.9429
MvSl-1064-A1-R4_MC03g04684	47.0563	28.1478
MvSl-1064-A1-R4_MC03g04685	2496	1756
MvSl-1064-A1-R4_MC03g04686	795	744
MvSl-1064-A1-R4_MC03g04687	440.209	315.913
MvSl-1064-A1-R4_MC03g04688	904.764	616.725
MvSl-1064-A1-R4_MC03g04689	3469	3473
MvSl-1064-A1-R4_MC03g04690	1045	351
MvSl-1064-A1-R4_MC03g04691	1818	1793
MvSl-1064-A1-R4_MC03g04692	3168	3020
MvSl-1064-A1-R4_MC03g04693	492	440
MvSl-1064-A1-R4_MC03g04694	139	313
MvSl-1064-A1-R4_MC03g04695	53	57
MvSl-1064-A1-R4_MC03g04696	26	18
MvSl-1064-A1-R4_MC03g04697	33	54
MvSl-1064-A1-R4_MC03g04698	277	343
MvSl-1064-A1-R4_MC03g04699	1889	2045
MvSl-1064-A1-R4_MC03g04700	2	3
MvSl-1064-A1-R4_MC03g04701	72	87
MvSl-1064-A1-R4_MC03g04702	396	381
MvSl-1064-A1-R4_MC03g04703	94	139
MvSl-1064-A1-R4_MC03g04704	1851	2118
MvSl-1064-A1-R4_MC03g04705	528	612
MvSl-1064-A1-R4_MC03g04706	0	0
MvSl-1064-A1-R4_MC03g04707	64.2562	72.8563
MvSl-1064-A1-R4_MC03g04708	1999	1902
MvSl-1064-A1-R4_MC03g04709	639	413
MvSl-1064-A1-R4_MC03g04710	2180	1316
MvSl-1064-A1-R4_MC03g04711	95	146
MvSl-1064-A1-R4_MC03g04712	6913	5116
MvSl-1064-A1-R4_MC03g04713	2308	2103
MvSl-1064-A1-R4_MC03g04714	2160	2279
MvSl-1064-A1-R4_MC03g04715	729	793
MvSl-1064-A1-R4_MC03g04716	306	254
MvSl-1064-A1-R4_MC03g04717	137	160
MvSl-1064-A1-R4_MC03g04718	168	229
MvSl-1064-A1-R4_MC03g04719	729	806
MvSl-1064-A1-R4_MC03g04720	2154	1798
MvSl-1064-A1-R4_MC03g04721	1173.12	726.313
MvSl-1064-A1-R4_MC03g04722	227	195
MvSl-1064-A1-R4_MC03g04723	690	710
MvSl-1064-A1-R4_MC03g04724	3696	3308
MvSl-1064-A1-R4_MC03g04725	360	298
MvSl-1064-A1-R4_MC03g04726	930	941
MvSl-1064-A1-R4_MC03g04727	2849	2765
MvSl-1064-A1-R4_MC03g04728	17.2133	12.3803
MvSl-1064-A1-R4_MC03g04729	43.0937	40.4081
MvSl-1064-A1-R4_MC03g04730	534.368	665.608
MvSl-1064-A1-R4_MC03g04731	6370	7477
MvSl-1064-A1-R4_MC03g04732	53	187
MvSl-1064-A1-R4_MC03g04733	86	213
MvSl-1064-A1-R4_MC03g04734	2888	2662
MvSl-1064-A1-R4_MC03g04735	1207	792
MvSl-1064-A1-R4_MC03g04736	7775	10394
MvSl-1064-A1-R4_MC03g04737	74	163
MvSl-1064-A1-R4_MC03g04738	2386	5581
MvSl-1064-A1-R4_MC03g04739	406	940
MvSl-1064-A1-R4_MC03g04740	3684	4256
MvSl-1064-A1-R4_MC03g04741	699	776
MvSl-1064-A1-R4_MC03g04742	1707	2378
MvSl-1064-A1-R4_MC03g04743	692	728
MvSl-1064-A1-R4_MC03g04744	1056	829
MvSl-1064-A1-R4_MC03g04745	413	453
MvSl-1064-A1-R4_MC03g04746	2829	3178
MvSl-1064-A1-R4_MC03g04747	1107	1035
MvSl-1064-A1-R4_MC03g04748	7033	3034
MvSl-1064-A1-R4_MC03g04749	2030	1983
MvSl-1064-A1-R4_MC03g04750	1744	1808
