target_id	length	eff_length	est_counts	tpm	target_id	length	eff_length	est_counts	tpm	target_id	length	eff_length	est_counts	tpm	target_id	length	eff_length	est_counts	tpm
MvSl-1064-A1-R4_MC02g03805	1455	1132.01	3.34806	0.0712476	MvSl-1064-A2-R4_MC02g04083	1455	1119	33.408	0.540014	MvSl-1064-A2-R4_MC02g04083	1455	1123.77	25.6987	0.378272	MvSl-1064-A2-R4_MC02g04083	1455	1119	33.408	0.540014
MvSl-1064-A1-R4_MC02g03806	981	658.143	0	0	MvSl-1064-A2-R4_MC02g04084	981	645.07	21.5214	0.603463	MvSl-1064-A2-R4_MC02g04084	981	649.839	14.0689	0.358118	MvSl-1064-A2-R4_MC02g04084	981	645.07	21.5214	0.603463
MvSl-1064-A1-R4_MC02g03807	582	277.112	72.3245	6.28721	MvSl-1064-A2-R4_MC02g04085	582	266.33	155.248	10.5437	MvSl-1064-A2-R4_MC02g04085	582	268.276	113.47	6.99635	MvSl-1064-A2-R4_MC02g04085	582	266.33	155.248	10.5437
MvSl-1064-A1-R4_MC02g03808	177	26.9656	525	469.005	MvSl-1064-A2-R4_MC02g04086	177	27.6863	2144	1400.7	MvSl-1064-A2-R4_MC02g04086	177	26.5008	1605	1001.82	MvSl-1064-A2-R4_MC02g04086	177	27.6863	2144	1400.7
MvSl-1064-A1-R4_MC02g03809	1269	946.009	1977	50.3429	MvSl-1064-A2-R4_MC02g04087	1269	933.004	2265	43.9107	MvSl-1064-A2-R4_MC02g04087	1269	937.773	2283	40.2698	MvSl-1064-A2-R4_MC02g04087	1269	933.004	2265	43.9107
MvSl-1064-A1-R4_MC02g03810	1662	1339.01	1495	26.8958	MvSl-1064-A2-R4_MC02g04088	1662	1326	1770	24.1443	MvSl-1064-A2-R4_MC02g04088	1662	1330.77	1759	21.8642	MvSl-1064-A2-R4_MC02g04088	1662	1326	1770	24.1443
MvSl-1064-A1-R4_A1g00756	216	38.8911	26	16.1046	MvSl-1064-A2-R4_A2g00566	216	40.4064	36	16.1153	MvSl-1064-A2-R4_A2g00566	216	37.8082	28.4845	12.4622	MvSl-1064-A2-R4_A2g00566	216	40.4064	36	16.1153
MvSl-1064-A1-R4_MC02g03811	1056	733.009	2832	93.0703	MvSl-1064-A2-R4_MC02g04089	1056	720.004	3033	76.1945	MvSl-1064-A2-R4_MC02g04089	1056	724.773	3282	74.9045	MvSl-1064-A2-R4_MC02g04089	1056	720.004	3033	76.1945
MvSl-1064-A1-R4_MC02g03812	729	412.764	299	17.45	MvSl-1064-A2-R4_MC02g04090	729	399.267	355	16.0824	MvSl-1064-A2-R4_MC02g04090	729	402.613	395	16.2286	MvSl-1064-A2-R4_MC02g04090	729	399.267	355	16.0824
MvSl-1064-A1-R4_MC02g03813	3213	2890.01	567	4.72619	MvSl-1064-A2-R4_MC02g04091	3213	2877	620	3.89796	MvSl-1064-A2-R4_MC02g04091	3213	2881.77	513	2.94462	MvSl-1064-A2-R4_MC02g04091	3213	2877	620	3.89796
MvSl-1064-A1-R4_MC02g03814	816	495.726	167	8.11525	MvSl-1064-A2-R4_MC02g04092	816	482.941	183	6.85399	MvSl-1064-A2-R4_MC02g04092	816	486.396	206	7.00565	MvSl-1064-A2-R4_MC02g04092	816	482.941	183	6.85399
MvSl-1064-A1-R4_MC02g03815	813	492.925	342	16.7137	MvSl-1064-A2-R4_MC02g04093	813	480.037	375	14.13	MvSl-1064-A2-R4_MC02g04093	813	483.542	444	15.1887	MvSl-1064-A2-R4_MC02g04093	813	480.037	375	14.13
MvSl-1064-A1-R4_MC02g03816	936	613.653	1512	59.3549	MvSl-1064-A2-R4_MC02g04094	936	600.502	1609	48.465	MvSl-1064-A2-R4_MC02g04094	936	605.272	1825	49.8751	MvSl-1064-A2-R4_MC02g04094	936	600.502	1609	48.465
MvSl-1064-A1-R4_MC02g03817	1152	829.009	1158	33.6493	MvSl-1064-A2-R4_MC02g04095	1152	816.004	1145	25.3804	MvSl-1064-A2-R4_MC02g04095	1152	820.773	1225	24.6879	MvSl-1064-A2-R4_MC02g04095	1152	816.004	1145	25.3804
MvSl-1064-A1-R4_MC02g03818	2193	1870.01	1027.91	13.2416	MvSl-1064-A2-R4_MC02g04096	2193	1857	1172.13	11.4169	MvSl-1064-A2-R4_MC02g04096	2193	1861.77	832.336	7.39509	MvSl-1064-A2-R4_MC02g04096	2193	1857	1172.13	11.4169
MvSl-1064-A1-R4_MC02g03819	1260	937.009	911.234	23.4268	MvSl-1064-A2-R4_MC02g04097	1260	924.004	1070.06	20.9469	MvSl-1064-A2-R4_MC02g04097	1260	928.773	1020.18	18.1694	MvSl-1064-A2-R4_MC02g04097	1260	924.004	1070.06	20.9469
MvSl-1064-A1-R4_MC02g03820	1479	1156.01	395.137	8.23405	MvSl-1064-A2-R4_MC02g04098	1479	1143	510.623	8.08051	MvSl-1064-A2-R4_MC02g04098	1479	1147.77	456.449	6.57821	MvSl-1064-A2-R4_MC02g04098	1479	1143	510.623	8.08051
MvSl-1064-A1-R4_A1g00757	556	254.642	33.9299	3.20982	MvSl-1064-A2-R4_A2g00565	556	244.139	67	4.9639	MvSl-1064-A2-R4_A2g00565	556	245.773	44	2.96135	MvSl-1064-A2-R4_A2g00565	556	244.139	67	4.9639
MvSl-1064-A1-R4_MC02g03821	1920	1597.01	3634	54.8157	MvSl-1064-A2-R4_MC02g04099	1920	1584	3495	39.9096	MvSl-1064-A2-R4_MC02g04099	1920	1588.77	3910	40.7086	MvSl-1064-A2-R4_MC02g04099	1920	1584	3495	39.9096
MvSl-1064-A1-R4_MC02g03822	324	83.8584	3118	895.689	MvSl-1064-A2-R4_MC02g04100	324	80.3349	3545	798.174	MvSl-1064-A2-R4_MC02g04100	324	79.4265	5687	1184.38	MvSl-1064-A2-R4_MC02g04100	324	80.3349	3545	798.174
MvSl-1064-A1-R4_MC02g03823	1749	1426.01	1480	25.0015	MvSl-1064-A2-R4_MC02g04101	1749	1413	1763	22.5681	MvSl-1064-A2-R4_MC02g04101	1749	1417.77	1699	19.8225	MvSl-1064-A2-R4_MC02g04101	1749	1413	1763	22.5681
MvSl-1064-A1-R4_MC02g03824	810	490.073	1298	63.803	MvSl-1064-A2-R4_MC02g04102	810	477.085	1253	47.5052	MvSl-1064-A2-R4_MC02g04102	810	480.59	1331	45.8115	MvSl-1064-A2-R4_MC02g04102	810	477.085	1253	47.5052
MvSl-1064-A1-R4_MC02g03825	288	65.2381	695	256.632	MvSl-1064-A2-R4_MC02g04103	288	63.6425	745	211.736	MvSl-1064-A2-R4_MC02g04103	288	60.9852	935	253.605	MvSl-1064-A2-R4_MC02g04103	288	63.6425	745	211.736
MvSl-1064-A1-R4_MC02g03826	1029	706.009	887	30.265	MvSl-1064-A2-R4_MC02g04104	1029	693.004	991	25.8657	MvSl-1064-A2-R4_MC02g04104	1029	697.773	1037	24.5831	MvSl-1064-A2-R4_MC02g04104	1029	693.004	991	25.8657
MvSl-1064-A1-R4_MC02g03827	1311	988.009	2089	50.9336	MvSl-1064-A2-R4_MC02g04105	1311	975.004	2497	46.3232	MvSl-1064-A2-R4_MC02g04105	1311	979.773	3108	52.4719	MvSl-1064-A2-R4_MC02g04105	1311	975.004	2497	46.3232
MvSl-1064-A1-R4_MC02g03828	1329	1006.01	155	3.71156	MvSl-1064-A2-R4_MC02g04106	1329	993.004	227	4.13486	MvSl-1064-A2-R4_MC02g04106	1329	997.773	156	2.58621	MvSl-1064-A2-R4_MC02g04106	1329	993.004	227	4.13486
MvSl-1064-A1-R4_MC02g03829	909	586.89	273	11.2056	MvSl-1064-A2-R4_MC02g04107	909	573.85	371	11.694	MvSl-1064-A2-R4_MC02g04107	909	578.451	327	9.35088	MvSl-1064-A2-R4_MC02g04107	909	573.85	371	11.694
MvSl-1064-A1-R4_MC02g03830	2997	2674.01	233	2.09904	MvSl-1064-A2-R4_MC02g04108	2997	2661	280	1.90326	MvSl-1064-A2-R4_MC02g04108	2997	2665.77	147	0.912148	MvSl-1064-A2-R4_MC02g04108	2997	2661	280	1.90326
MvSl-1064-A1-R4_A1g00763	769	450.719	67	3.58093	MvSl-1064-A2-R4_A2g00660	769	437.19	6	0.248237	MvSl-1064-A2-R4_A2g00660	769	441.012	1	0.0375077	MvSl-1064-A2-R4_A2g00660	769	437.19	6	0.248237
MvSl-1064-A1-R4_MC02g03831	1170	847.009	2250	63.9914	MvSl-1064-A2-R4_MC02g04109	1170	834.004	2723	59.0562	MvSl-1064-A2-R4_MC02g04109	1170	838.773	2691	53.069	MvSl-1064-A2-R4_MC02g04109	1170	834.004	2723	59.0562
MvSl-1064-A1-R4_MC02g03832	1314	991.009	2747	66.7741	MvSl-1064-A2-R4_MC02g04110	1314	978.004	3441	63.64	MvSl-1064-A2-R4_MC02g04110	1314	982.773	3453	58.1185	MvSl-1064-A2-R4_MC02g04110	1314	978.004	3441	63.64
MvSl-1064-A1-R4_MC02g03833	783	463.888	324	16.8252	MvSl-1064-A2-R4_MC02g04111	783	450.832	388	15.5669	MvSl-1064-A2-R4_MC02g04111	783	454.337	497	18.0946	MvSl-1064-A2-R4_MC02g04111	783	450.832	388	15.5669
MvSl-1064-A1-R4_MC02g03834	564	261.523	425.878	39.2286	MvSl-1064-A2-R4_MC02g04112	564	251.079	520.499	37.4969	MvSl-1064-A2-R4_MC02g04112	564	252.713	475.66	31.1344	MvSl-1064-A2-R4_MC02g04112	564	251.079	520.499	37.4969
MvSl-1064-A1-R4_MC02g03835	798	478.365	37.8355	1.90532	MvSl-1064-A2-R4_MC02g04113	798	465.37	54.643	2.12384	MvSl-1064-A2-R4_MC02g04113	798	468.782	44.0747	1.55521	MvSl-1064-A2-R4_MC02g04113	798	465.37	54.643	2.12384
MvSl-1064-A1-R4_MC02g03836	4950	4627.01	1952	10.1626	MvSl-1064-A2-R4_MC02g04114	4950	4614	2176	8.53035	MvSl-1064-A2-R4_MC02g04114	4950	4618.77	1780	6.37477	MvSl-1064-A2-R4_MC02g04114	4950	4614	2176	8.53035
MvSl-1064-A1-R4_MC02g03837	1503	1180.01	840	17.1483	MvSl-1064-A2-R4_MC02g04115	1503	1167	1095	16.9718	MvSl-1064-A2-R4_MC02g04115	1503	1171.77	840	11.8579	MvSl-1064-A2-R4_MC02g04115	1503	1167	1095	16.9718
MvSl-1064-A1-R4_MC02g03838	1344	1021.01	538	12.6935	MvSl-1064-A2-R4_MC02g04116	1344	1008	652	11.6996	MvSl-1064-A2-R4_MC02g04116	1344	1012.77	689	11.2533	MvSl-1064-A2-R4_MC02g04116	1344	1008	652	11.6996
MvSl-1064-A1-R4_MC02g03839	2298	1975.01	508	6.19615	MvSl-1064-A2-R4_MC02g04117	2298	1962	548	5.05204	MvSl-1064-A2-R4_MC02g04117	2298	1966.77	464	3.90243	MvSl-1064-A2-R4_MC02g04117	2298	1962	548	5.05204
MvSl-1064-A1-R4_MC02g03840	2385	2062.01	1305	15.2457	MvSl-1064-A2-R4_MC02g04118	2385	2049	1634	14.4243	MvSl-1064-A2-R4_MC02g04118	2385	2053.77	1651	13.2974	MvSl-1064-A2-R4_MC02g04118	2385	2049	1634	14.4243
MvSl-1064-A1-R4_A1g00772	633	322.861	211	15.7432	MvSl-1064-A2-R4_A2g00179	633	311.458	204	11.8472	MvSl-1064-A2-R4_A2g00179	633	313.87	314	16.5482	MvSl-1064-A2-R4_A2g00179	633	311.458	204	11.8472
MvSl-1064-A1-R4_MC02g03841	2106	1783.01	5432	73.3894	MvSl-1064-A2-R4_MC02g04119	2106	1770	7312	74.7219	MvSl-1064-A2-R4_MC02g04119	2106	1774.77	4342	40.4686	MvSl-1064-A2-R4_MC02g04119	2106	1770	7312	74.7219
MvSl-1064-A1-R4_MC02g03842	1407	1084.01	2332	51.823	MvSl-1064-A2-R4_MC02g04120	1407	1071	3353	56.6276	MvSl-1064-A2-R4_MC02g04120	1407	1075.77	3679	56.5693	MvSl-1064-A2-R4_MC02g04120	1407	1071	3353	56.6276
MvSl-1064-A1-R4_MC02g03843	648	336.711	989	70.7565	MvSl-1064-A2-R4_MC02g04121	648	324.717	1407	78.3744	MvSl-1064-A2-R4_MC02g04121	648	327.358	1680	84.8903	MvSl-1064-A2-R4_MC02g04121	648	324.717	1407	78.3744
MvSl-1064-A1-R4_MC02g03844	3378	3055.01	2638	20.8013	MvSl-1064-A2-R4_MC02g04122	3378	3042	2756	16.3872	MvSl-1064-A2-R4_MC02g04122	3378	3046.77	2661	14.4469	MvSl-1064-A2-R4_MC02g04122	3378	3042	2756	16.3872
MvSl-1064-A1-R4_MC02g03845	906	583.949	3190	131.596	MvSl-1064-A2-R4_MC02g04123	906	570.85	2762	87.516	MvSl-1064-A2-R4_MC02g04123	906	575.509	2470	70.9931	MvSl-1064-A2-R4_MC02g04123	906	570.85	2762	87.516
MvSl-1064-A1-R4_MC02g03846	447	164.802	5683	830.695	MvSl-1064-A2-R4_MC02g04124	447	156.268	5095	589.74	MvSl-1064-A2-R4_MC02g04124	447	158.715	5575	581.029	MvSl-1064-A2-R4_MC02g04124	447	156.268	5095	589.74
MvSl-1064-A1-R4_MC02g03847	1347	1024.01	1060	24.9361	MvSl-1064-A2-R4_MC02g04125	1347	1011	1195	21.3797	MvSl-1064-A2-R4_MC02g04125	1347	1015.77	1338	21.7887	MvSl-1064-A2-R4_MC02g04125	1347	1011	1195	21.3797
MvSl-1064-A1-R4_MC02g03848	867	545.685	634	27.9882	MvSl-1064-A2-R4_MC02g04126	867	532.623	589	20.0024	MvSl-1064-A2-R4_MC02g04126	867	536.729	623	19.2002	MvSl-1064-A2-R4_MC02g04126	867	532.623	589	20.0024
MvSl-1064-A1-R4_MC02g03849	2349	2026.01	12460	148.151	MvSl-1064-A2-R4_MC02g04127	2349	2013	13805	124.045	MvSl-1064-A2-R4_MC02g04127	2349	2017.77	13300	109.031	MvSl-1064-A2-R4_MC02g04127	2349	2013	13805	124.045
MvSl-1064-A1-R4_MC02g03850	768	449.719	62	3.32107	MvSl-1064-A2-R4_MC02g04128	768	436.234	31	1.28537	MvSl-1064-A2-R4_MC02g04128	768	440.012	66	2.48114	MvSl-1064-A2-R4_MC02g04128	768	436.234	31	1.28537
MvSl-1064-A1-R4_A1g00778	2484	2161.01	561	6.25365	MvSl-1064-A2-R4_A2g00328	2481	2145	694	5.85218	MvSl-1064-A2-R4_A2g00328	2481	2149.77	712	5.47846	MvSl-1064-A2-R4_A2g00328	2481	2145	694	5.85218
MvSl-1064-A1-R4_A1g00026	4218	3895.01	559.342	3.45936	MvSl-1064-A2-R4_A2g00026	4218	3882	938.864	4.37454	MvSl-1064-A2-R4_A2g00026	4218	3886.77	689.022	2.93235	MvSl-1064-A2-R4_A2g00026	4218	3882	938.864	4.37454
MvSl-1064-A1-R4_MC02g03851	255	51.3072	22	10.3293	MvSl-1064-A2-R4_MC02g04129	255	52.1509	14	4.8557	MvSl-1064-A2-R4_MC02g04129	255	48.6946	10	3.39696	MvSl-1064-A2-R4_MC02g04129	255	52.1509	14	4.8557
MvSl-1064-A1-R4_MC02g03852	1146	823.009	70	2.0489	MvSl-1064-A2-R4_MC02g04130	1146	810.004	26	0.580593	MvSl-1064-A2-R4_MC02g04130	1146	814.773	63	1.27901	MvSl-1064-A2-R4_MC02g04130	1146	810.004	26	0.580593
MvSl-1064-A1-R4_MC02g03853	504	210.175	2540	291.125	MvSl-1064-A2-R4_MC02g04131	504	200.207	2470	223.153	MvSl-1064-A2-R4_MC02g04131	504	201.681	3438	281.976	MvSl-1064-A2-R4_MC02g04131	504	200.207	2470	223.153
MvSl-1064-A1-R4_MC02g03854	705	389.99	203.231	12.5535	MvSl-1064-A2-R4_MC02g04132	705	376.686	370.84	17.8071	MvSl-1064-A2-R4_MC02g04132	705	379.997	353.218	15.3756	MvSl-1064-A2-R4_MC02g04132	705	376.686	370.84	17.8071
MvSl-1064-A1-R4_MC02g03855	1056	733.009	47.4491	1.55936	MvSl-1064-A2-R4_MC02g04133	1056	720.004	92.2214	2.31677	MvSl-1064-A2-R4_MC02g04133	1056	724.773	52.6321	1.20121	MvSl-1064-A2-R4_MC02g04133	1056	720.004	92.2214	2.31677
MvSl-1064-A1-R4_MC02g03856	678	364.411	214.172	14.1579	MvSl-1064-A2-R4_MC02g04134	678	351.58	208.786	10.7414	MvSl-1064-A2-R4_MC02g04134	678	354.677	268.336	12.5146	MvSl-1064-A2-R4_MC02g04134	678	351.58	208.786	10.7414
MvSl-1064-A1-R4_MC02g03857	345	95.5628	2388.58	602.112	MvSl-1064-A2-R4_MC02g04135	345	91.474	3267.48	646.102	MvSl-1064-A2-R4_MC02g04135	345	90.6277	3319.09	605.8	MvSl-1064-A2-R4_MC02g04135	345	91.474	3267.48	646.102
MvSl-1064-A1-R4_MC02g03858	711	395.792	285.997	17.4069	MvSl-1064-A2-R4_MC02g04136	711	382.262	400.233	18.9381	MvSl-1064-A2-R4_MC02g04136	711	385.611	388.412	16.6615	MvSl-1064-A2-R4_MC02g04136	711	382.262	400.233	18.9381
MvSl-1064-A1-R4_MC02g03859	321	82.1437	112	32.8452	MvSl-1064-A2-R4_MC02g04137	321	78.656	115	26.4455	MvSl-1064-A2-R4_MC02g04137	321	77.7976	135	28.7038	MvSl-1064-A2-R4_MC02g04137	321	78.656	115	26.4455
MvSl-1064-A1-R4_MC02g03860	1257	934.009	132.28	3.4117	MvSl-1064-A2-R4_MC02g04138	1257	921.004	190.19	3.73519	MvSl-1064-A2-R4_MC02g04138	1257	925.773	167.012	2.98411	MvSl-1064-A2-R4_MC02g04138	1257	921.004	190.19	3.73519
MvSl-1064-A1-R4_A1g00779	2012	1689.01	3183	45.3975	MvSl-1064-A2-R4_A2g00329	2010	1674	5988	64.701	MvSl-1064-A2-R4_A2g00329	2010	1678.77	5798	57.1291	MvSl-1064-A2-R4_A2g00329	2010	1674	5988	64.701
MvSl-1064-A1-R4_MC02g03864	990	667.076	2758	99.597	MvSl-1064-A2-R4_MC02g04142	990	654.07	2278	62.9964	MvSl-1064-A2-R4_MC02g04142	990	658.773	2909	73.0431	MvSl-1064-A2-R4_MC02g04142	990	654.07	2278	62.9964
MvSl-1064-A1-R4_MC02g03865	810	490.073	655	32.1964	MvSl-1064-A2-R4_MC02g04143	810	477.085	739	28.0178	MvSl-1064-A2-R4_MC02g04143	810	480.59	919	31.6309	MvSl-1064-A2-R4_MC02g04143	810	477.085	739	28.0178
MvSl-1064-A1-R4_MC02g03866	1116	793.009	1149	34.9035	MvSl-1064-A2-R4_MC02g04144	1116	780.004	1244	28.8476	MvSl-1064-A2-R4_MC02g04144	1116	784.773	1254	26.4317	MvSl-1064-A2-R4_MC02g04144	1116	780.004	1244	28.8476
MvSl-1064-A1-R4_MC02g03867	1557	1234.01	3225	62.9562	MvSl-1064-A2-R4_MC02g04145	1557	1221	3269	48.4266	MvSl-1064-A2-R4_MC02g04145	1557	1225.77	3800	51.2796	MvSl-1064-A2-R4_MC02g04145	1557	1221	3269	48.4266
MvSl-1064-A1-R4_MC02g03868	2811	2488.01	3452.98	33.4325	MvSl-1064-A2-R4_MC02g04146	2811	2475	3394.74	24.8094	MvSl-1064-A2-R4_MC02g04146	2811	2479.77	3472.32	23.1622	MvSl-1064-A2-R4_MC02g04146	2811	2475	3394.74	24.8094
MvSl-1064-A1-R4_MC02g03869	258	52.2021	2593	1196.58	MvSl-1064-A2-R4_MC02g04147	258	52.7612	2731	936.253	MvSl-1064-A2-R4_MC02g04147	258	49.7159	3218	1070.69	MvSl-1064-A2-R4_MC02g04147	258	52.7612	2731	936.253
MvSl-1064-A1-R4_MC02g03870	4380	4057.01	1831	10.872	MvSl-1064-A2-R4_MC02g04148	4380	4044	1944	8.69502	MvSl-1064-A2-R4_MC02g04148	4380	4048.77	1647	6.72886	MvSl-1064-A2-R4_MC02g04148	4380	4044	1944	8.69502
MvSl-1064-A1-R4_MC02g03871	159	21.3376	12.1458	13.7122	MvSl-1064-A2-R4_MC02g04149	159	22.7586	7.51495	5.97264	MvSl-1064-A2-R4_MC02g04149	159	22.8023	22.7737	16.5207	MvSl-1064-A2-R4_MC02g04149	159	22.7586	7.51495	5.97264
MvSl-1064-A1-R4_MC02g03872	1647	1324.01	183.567	3.33989	MvSl-1064-A2-R4_MC02g04150	1647	1311	493.471	6.80838	MvSl-1064-A2-R4_MC02g04150	1647	1315.77	412.428	5.18488	MvSl-1064-A2-R4_MC02g04150	1647	1311	493.471	6.80838
MvSl-1064-A1-R4_MC02g03873	219	39.4683	54.0373	32.9817	MvSl-1064-A2-R4_MC02g04151	219	41.396	124.686	54.4811	MvSl-1064-A2-R4_MC02g04151	219	38.3581	121.472	52.383	MvSl-1064-A2-R4_MC02g04151	219	41.396	124.686	54.4811
MvSl-1064-A1-R4_A1g00794	342	93.7806	708	181.864	MvSl-1064-A2-R4_A2g01610	342	89.7834	806	162.377	MvSl-1064-A2-R4_A2g01610	342	89.1698	922	171.035	MvSl-1064-A2-R4_A2g01610	342	89.7834	806	162.377
MvSl-1064-A1-R4_MC02g03874	534	235.552	348.546	35.6451	MvSl-1064-A2-R4_MC02g04152	534	225.248	654.414	52.5505	MvSl-1064-A2-R4_MC02g04152	534	226.414	607.267	44.3658	MvSl-1064-A2-R4_MC02g04152	534	225.248	654.414	52.5505
MvSl-1064-A1-R4_MC02g03875	1131	808.009	328	9.77878	MvSl-1064-A2-R4_MC02g04153	1131	795.004	430	9.78329	MvSl-1064-A2-R4_MC02g04153	1131	799.773	305	6.30818	MvSl-1064-A2-R4_MC02g04153	1131	795.004	430	9.78329
MvSl-1064-A1-R4_MC02g03876	423	146.695	126	20.691	MvSl-1064-A2-R4_MC02g04154	423	139.368	156	20.2463	MvSl-1064-A2-R4_MC02g04154	423	141.058	138	16.1827	MvSl-1064-A2-R4_MC02g04154	423	139.368	156	20.2463
MvSl-1064-A1-R4_MC02g03877	1320	997.009	646	15.6085	MvSl-1064-A2-R4_MC02g04155	1320	984.004	918	16.8745	MvSl-1064-A2-R4_MC02g04155	1320	988.773	1134	18.9709	MvSl-1064-A2-R4_MC02g04155	1320	984.004	918	16.8745
MvSl-1064-A1-R4_MC02g03878	168	24.6036	229	224.214	MvSl-1064-A2-R4_MC02g04156	168	24.6225	239	175.571	MvSl-1064-A2-R4_MC02g04156	168	25.1303	209	137.569	MvSl-1064-A2-R4_MC02g04156	168	24.6225	239	175.571
MvSl-1064-A1-R4_MC02g03879	2961	2638.01	5760	52.5985	MvSl-1064-A2-R4_MC02g04157	2961	2625	6806	46.8973	MvSl-1064-A2-R4_MC02g04157	2961	2629.77	4128	25.9653	MvSl-1064-A2-R4_MC02g04157	2961	2625	6806	46.8973
MvSl-1064-A1-R4_MC02g03880	195	32.7618	467	343.381	MvSl-1064-A2-R4_MC02g04158	195	33.6702	603	323.935	MvSl-1064-A2-R4_MC02g04158	195	32.2795	603	309.002	MvSl-1064-A2-R4_MC02g04158	195	33.6702	603	323.935
MvSl-1064-A1-R4_MC02g03881	570	266.743	487.396	44.0166	MvSl-1064-A2-R4_MC02g04159	570	256.161	649.026	45.8285	MvSl-1064-A2-R4_MC02g04159	570	257.849	567.146	36.3832	MvSl-1064-A2-R4_MC02g04159	570	256.161	649.026	45.8285
MvSl-1064-A1-R4_MC02g03882	411	137.918	342	59.7357	MvSl-1064-A2-R4_MC02g04160	411	131.209	364	50.1792	MvSl-1064-A2-R4_MC02g04160	411	132.704	396	49.3607	MvSl-1064-A2-R4_MC02g04160	411	131.209	364	50.1792
MvSl-1064-A1-R4_MC02g03883	837	516.27	29	1.35316	MvSl-1064-A2-R4_MC02g04161	837	503.297	58	2.08444	MvSl-1064-A2-R4_MC02g04161	837	507.148	31	1.01111	MvSl-1064-A2-R4_MC02g04161	837	503.297	58	2.08444
MvSl-1064-A1-R4_A1g00800	1305	982.009	1839.06	45.1135	MvSl-1064-A2-R4_A2g00203	1305	969.004	2085.86	38.9355	MvSl-1064-A2-R4_A2g00203	1305	973.773	2267.46	38.5171	MvSl-1064-A2-R4_A2g00203	1305	969.004	2085.86	38.9355
MvSl-1064-A1-R4_MC02g03884	2376	2053.01	2324	27.2692	MvSl-1064-A2-R4_MC02g04162	2376	2040	2647	23.4698	MvSl-1064-A2-R4_MC02g04162	2376	2044.77	2779	22.481	MvSl-1064-A2-R4_MC02g04162	2376	2040	2647	23.4698
MvSl-1064-A1-R4_MC02g03885	108	8.2	0	0	MvSl-1064-A2-R4_MC02g04163	108	10.4167	0	0	MvSl-1064-A2-R4_MC02g04163	108	16.6316	0	0	MvSl-1064-A2-R4_MC02g04163	108	10.4167	0	0
MvSl-1064-A1-R4_MC02g03887	210	37.4336	54.0997	34.8145	MvSl-1064-A2-R4_MC02g04165	210	38.4851	73.5491	34.5677	MvSl-1064-A2-R4_MC02g04165	210	35.9674	14.9772	6.888	MvSl-1064-A2-R4_MC02g04165	210	38.4851	73.5491	34.5677
MvSl-1064-A1-R4_MC02g03888	1107	784.009	52.3473	1.60842	MvSl-1064-A2-R4_MC02g04166	1107	771.004	41.4854	0.973249	MvSl-1064-A2-R4_MC02g04166	1107	775.773	39.4801	0.841812	MvSl-1064-A2-R4_MC02g04166	1107	771.004	41.4854	0.973249
MvSl-1064-A1-R4_MC02g03889	696	381.46	841.273	53.127	MvSl-1064-A2-R4_MC02g04167	696	368.446	942.314	46.2602	MvSl-1064-A2-R4_MC02g04167	696	371.569	665.122	29.6097	MvSl-1064-A2-R4_MC02g04167	696	368.446	942.314	46.2602
MvSl-1064-A1-R4_MC02g03890	657	345.012	944	65.9121	MvSl-1064-A2-R4_MC02g04168	657	332.532	1481.14	80.5653	MvSl-1064-A2-R4_MC02g04168	657	335.68	1229	60.5617	MvSl-1064-A2-R4_MC02g04168	657	332.532	1481.14	80.5653
MvSl-1064-A1-R4_MC02g03891	1911	1588.01	511.415	7.75797	MvSl-1064-A2-R4_MC02g04169	1911	1575	3168.5	36.3879	MvSl-1064-A2-R4_MC02g04169	1911	1579.77	1818.55	19.0415	MvSl-1064-A2-R4_MC02g04169	1911	1575	3168.5	36.3879
MvSl-1064-A1-R4_MC02g03892	171	25.4514	23.7093	22.4406	MvSl-1064-A2-R4_MC02g04170	171	25.4892	43.4728	30.8495	MvSl-1064-A2-R4_MC02g04170	171	25.734	31.1017	19.9917	MvSl-1064-A2-R4_MC02g04170	171	25.4892	43.4728	30.8495
MvSl-1064-A1-R4_MC02g03893	813	492.925	428.52	20.942	MvSl-1064-A2-R4_MC02g04171	813	480.037	2093.7	78.8908	MvSl-1064-A2-R4_MC02g04171	813	483.542	1397.52	47.8076	MvSl-1064-A2-R4_MC02g04171	813	480.037	2093.7	78.8908
MvSl-1064-A1-R4_MC02g03894	936	613.653	2	0.0785117	MvSl-1064-A2-R4_MC02g04172	936	600.502	3	0.0903635	MvSl-1064-A2-R4_MC02g04172	936	605.272	2	0.0546576	MvSl-1064-A2-R4_MC02g04172	936	600.502	3	0.0903635
MvSl-1064-A1-R4_A1g00801	1047	724.009	190	6.32174	MvSl-1064-A2-R4_A2g00204	1047	711.004	228	5.80028	MvSl-1064-A2-R4_A2g00204	1047	715.773	319	7.37202	MvSl-1064-A2-R4_A2g00204	1047	711.004	228	5.80028
MvSl-1064-A1-R4_MC02g03895	1002	679.009	20	0.709548	MvSl-1064-A2-R4_MC02g04173	1002	666.004	20	0.543174	MvSl-1064-A2-R4_MC02g04173	1002	670.773	18	0.443883	MvSl-1064-A2-R4_MC02g04173	1002	666.004	20	0.543174
MvSl-1064-A1-R4_MC02g03896	417	142.172	302	51.1707	MvSl-1064-A2-R4_MC02g04174	417	135.349	341	45.5707	MvSl-1064-A2-R4_MC02g04174	417	136.726	408	49.3605	MvSl-1064-A2-R4_MC02g04174	417	135.349	341	45.5707
