gene	bPARts	youngold	dn	dnse	ds	dsse	dnds	start	end	logCPM	logFC.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	DE	haploid 
MvSl-1064-A2-R4_MC11g10664	Auto	Auto	0.00752	0.00546	0.00008	0.00128	93.8826	609115	611386	5.111454026	-0.139353123	0.999948201	5.031838604	5.048244474	5.178956827	5.179163139	NON	A2
MvSl-1064-A2-R4_MC04-1g05613	Auto	Auto	0.0047	0.00472	0.00005	0.00026	93.8124	96799	97188	9.762338527	0.799907575	0.213519721	9.698915281	10.42563561	9.378137374	9.233738443	NON	A2
MvSl-1064-A2-R4_MC08-1g08838	Auto	Auto	0.0047	0.00333	0.00005	0.00041	93.8124	832187	833448	5.86045374	-0.300656583	0.714539467	5.75254998	5.650282503	6.061333702	5.941087344	NON	A2
MvSl-1064-A2-R4_MC01g02152	Auto	Auto	0.0047	0.00472	0.00005	0.00018	93.8124	218170	220822	6.383699785	0.046704883	0.999948201	6.270020619	6.531751245	6.501819448	6.203210036	NON	A2
MvSl-1064-A2-R4_MC01g02796	Auto	Auto	0.00376	0.00377	0.00004	0.00004	93.7656	1458861	1459421	5.790412213	-0.466265217	0.31005863	5.646921792	5.421482935	6.073038119	5.931473875	NON	A2
MvSl-1064-A2-R4_MC14g12185	Auto	Auto	0.00376	0.00377	0.00004	0.00011	93.7656	456941	459379	3.118476441	0.377560737	0.853581952	3.264899547	3.324787859	3.069107025	2.75735584	NON	A2
MvSl-1064-A2-R4_MC12g11229	Auto	Auto	0.00376	0.00377	0.00004	0.00019	93.7656	573304	578256	2.010987553	-0.418200355	0.898545359	1.904772445	1.662584584	1.94837163	2.408913568	NON	A2
MvSl-1064-A2-R4_MC08-2g09045	Auto	Auto	0.00376	0.00377	0.00004	0.00004	93.7656	1281851	1282593	6.815289223	0.190547908	0.962085862	6.679405952	7.104192722	6.817508034	6.609088885	NON	A2
MvSl-1064-A2-R4_MC01g03000	Auto	Auto	0.00657	0.00466	0.00007	0.00016	93.7233	1951974	1953453	5.182669906	-0.143199857	0.999948201	5.182247952	5.032548079	5.216378901	5.286963108	NON	A2
MvSl-1064-A2-R4_MC02g03581	Auto	Auto	0.00657	0.00466	0.00007	0.00029	93.7233	348927	352106	5.991237985	0.159096467	0.999948201	5.845674197	6.261503906	6.002363989	5.810819557	NON	A2
MvSl-1064-A2-R4_MC08-1g08720	Auto	Auto	0.00657	0.00329	0.00007	0.00014	93.7233	542786	543517	5.975068836	-0.176679719	0.999948201	5.758197469	5.999602882	6.259582295	5.829343559	NON	A2
MvSl-1064-A2-R4_MC01g02763	Auto	Auto	0.00282	0.00282	0.00003	0	93.6877	1384288	1386593	6.620555641	0.14780452	0.999948201	6.528959057	6.839429615	6.670530191	6.407334746	NON	A2
MvSl-1064-A2-R4_MC04-1g05927	Auto	Auto	0.00282	0.00199	0.00003	0	93.6877	858318	862140	4.722750059	0.029029994	0.999948201	4.664820494	4.805976338	4.792009784	4.619377468	NON	A2
MvSl-1064-A2-R4_MC10g10302	Auto	Auto	0.00282	0.00283	0.00003	0.00028	93.6877	578476	578664	6.792752671	0.135461061	0.999948201	6.740594645	6.968184482	6.904147386	6.517101888	NON	A2
MvSl-1064-A2-R4_MC13g11872	Auto	Auto	0.00282	0.00163	0.00003	0.0001	93.6877	781239	781424	4.993219973	-0.116179473	0.999948201	5.020134669	4.84244326	4.914165489	5.173736997	NON	A2
MvSl-1064-A2-R4_MC04-1g06039	Auto	Auto	0.00563	0.00326	0.00006	0	93.6772	1162718	1164055	5.863787004	-0.000237876	0.999970273	5.870654676	5.85665621	5.886643347	5.84080143	NON	A2
MvSl-1064-A2-R4_MC13g11679	Auto	Auto	0.00188	0.00189	0.00002	0.00008	93.5323	316706	317374	3.191371948	-1.329350229	0.001193308	2.355852495	2.409826362	3.565320735	3.818269293	Down	A2
MvSl-1064-A2-R4_MC07g08501	Auto	Auto	0.00188	0.00188	0.00002	0.00002	93.5323	1718608	1718925	7.343418886	0.236123795	0.870851016	7.369381046	7.538953554	7.300342026	7.136376228	NON	A2
MvSl-1064-A2-R4_MC03g05005	Auto	Auto	0.00188	0.00133	0.00002	0.00008	93.5323	1165943	1166569	7.10981455	0.162923744	0.981876545	7.192453096	7.18552533	7.031581896	7.020749326	NON	A2
MvSl-1064-A2-R4_MC04-1g06151	Auto	Auto	0.00188	0.00188	0.00002	0	93.5323	1446064	1447888	5.361286968	-0.106916755	0.999948201	5.361749168	5.249812232	5.319880328	5.501402921	NON	A2
MvSl-1064-A2-R4_MC12g11026	Auto	Auto	0.00188	0.00133	0.00002	0.00004	93.5323	56344	58416	4.656794389	-0.18173099	0.999948201	4.805100467	4.272696602	4.632416067	4.847787945	NON	A2
MvSl-1064-A2-R4_MC03g05506	Auto	Auto	0.00375	0.00266	0.00004	0.0001	93.5162	2396545	2398183	5.906261085	-0.179135915	0.978970856	5.904152326	5.717737676	5.91726714	6.064475287	NON	A2
MvSl-1064-A2-R4_MC02g04094	Auto	Auto	0.00375	0.00376	0.00004	0.0002	93.5162	1562026	1563154	6.303537784	0.050929977	0.999948201	6.30805694	6.349199053	6.362520544	6.188039007	NON	A2
MvSl-1064-A2-R4_MC14g12209	Auto	Auto	0.00562	0.00252	0.00006	0.00003	93.5108	520428	522461	7.635815712	0.282620941	0.826512238	7.910665264	7.614701069	7.298681435	7.654876768	NON	A2
MvSl-1064-A2-R4_MC07g08477	Auto	Auto	0.00281	0.00281	0.00003	0.0001	93.3555	1652457	1654470	3.062764075	-0.700784688	0.300470151	2.800995445	2.529682942	3.292459877	3.432510636	NON	A2
MvSl-1064-A2-R4_MC01g02094	Auto	Auto	0.00281	0.00282	0.00003	0.00011	93.3555	146560	152997	5.804509754	0.240510445	0.883246173	6.034362996	5.795526605	5.641436061	5.716943755	NON	A2
MvSl-1064-A2-R4_MC01g02240	Auto	Auto	0.00654	0.00465	0.00007	0.0003	93.2953	333459	336044	6.429671398	-0.308630126	0.694239695	6.102543495	6.414670972	6.679490514	6.463262016	NON	A2
MvSl-1064-A2-R4_MC08-1g08658	Auto	Auto	0.00374	0.00374	0.00004	0	93.2668	406546	407109	6.552613763	0.022990717	0.999948201	6.726979701	6.38053609	6.470449519	6.608418686	NON	A2
MvSl-1064-A2-R4_MC02g03791	Auto	Auto	0.00467	0.00271	0.00005	0	93.2136	843831	845750	4.916662452	0.686051117	0.086476804	5.322263693	5.109376079	4.467800046	4.600628266	NON	A2
MvSl-1064-A2-R4_MC03g05114	Auto	Auto	0.00467	0.0027	0.00005	0.00013	93.2136	1422997	1423614	4.555291203	0.244445661	0.947814737	4.783109099	4.552875999	4.49994979	4.354285427	NON	A2
MvSl-1064-A2-R4_MC02g04025	Auto	Auto	0.00467	0.00467	0.00005	0.0003	93.2136	1407233	1408141	4.644769582	0.106314373	0.999948201	4.499335685	4.870462884	4.831593211	4.302189469	NON	A2
MvSl-1064-A2-R4_MC12g11499	Auto	Auto	0.00467	0.0027	0.00005	0.00014	93.2136	1250882	1251169	5.180772699	0.050578705	0.999948201	5.269855045	5.138997168	5.212856423	5.095546884	NON	A2
MvSl-1064-A2-R4_MC04-1g05906	Auto	Auto	0.00094	0.00094	0.00001	0.00006	93.0693	799531	801167	6.078806689	0.096779479	0.999948201	6.112498248	6.140154908	6.025639694	6.033854923	NON	A2
MvSl-1064-A2-R4_MC07g08180	Auto	Auto	0.00094	0.00066	0.00001	0.00002	93.0693	939067	943280	9.597398762	0.122053295	0.999948201	9.767110081	9.538092087	9.544047577	9.526093913	NON	A2
MvSl-1064-A2-R4_MC12g11252	Auto	Auto	0.00094	0.00094	0.00001	0.00002	93.0693	627055	628719	3.216240211	0.105710643	0.999948201	3.232808468	3.302522907	3.013500968	3.299324224	NON	A2
MvSl-1064-A2-R4_MC01g03428	Auto	Auto	0.00187	0.00108	0.00002	0.00005	93.0348	3033701	3036767	5.376279316	0.076131691	0.999948201	5.47924631	5.345477671	5.24597772	5.424293504	NON	A2
MvSl-1064-A2-R4_MC14g12066	Auto	Auto	0.0028	0.0028	0.00003	0.00013	93.0233	177415	178526	6.060279207	-0.62047999	0.037033796	5.78748944	5.642917243	6.335240591	6.337875121	Down	A2
MvSl-1064-A2-R4_A2g00647	Black	OldStrata	0.0028	0.00281	0.00003	0.00014	93.0233	1119790	1125248	5.513006516	1.146593471	1.92E-05	5.982233093	5.969300245	4.629776847	5.008817587	Up	A2
MvSl-1064-A2-R4_MC10g09870	Auto	Auto	0.00373	0.00263	0.00004	0	93.0175	40606	40806	6.97847163	0.150245767	0.994591453	7.060976757	7.042276591	6.932265327	6.870096477	NON	A2
MvSl-1064-A2-R4_MC02g04092	Auto	Auto	0.00466	0.00468	0.00005	0.0009	93.014	1557538	1559274	3.210002757	0.100617842	0.999948201	3.157882092	3.353949832	3.238047256	3.077083128	NON	A2
MvSl-1064-A2-R4_MC09g09718	Auto	Auto	0.00466	0.00467	0.00005	0	93.014	1350059	1351386	6.622398981	0.044068641	0.999948201	6.574483143	6.710784427	6.592033135	6.608418686	NON	A2
MvSl-1064-A2-R4_MC04-1g05769	Auto	Auto	0.00558	0.00279	0.00006	0.0002	92.8453	504371	506402	5.596224591	-0.228765175	0.999948201	5.715292386	5.192444507	5.209325324	6.074215782	NON	A2
MvSl-1064-A2-R4_MC01g02338	Auto	Auto	0.00279	0.00197	0.00003	0	92.691	459389	462207	5.798223032	0.036173802	0.999948201	5.715292386	5.910401349	5.760824728	5.7991201	NON	A2
MvSl-1064-A2-R4_MC06-2g07529	Auto	Auto	0.00279	0.00161	0.00003	0	92.691	1109645	1113054	6.059064439	0.11533979	0.999948201	6.065443554	6.164020621	5.999300154	6.001549986	NON	A2
MvSl-1064-A2-R4_MC07g08401	Auto	Auto	0.00279	0.00198	0.00003	0.00012	92.691	1474257	1474550	3.505875231	-0.0240465	0.999948201	3.62776498	3.346714415	3.548650793	3.486029936	NON	A2
MvSl-1064-A2-R4_MC09g09733	Auto	Auto	0.00279	0.00279	0.00003	0	92.691	1382211	1382509	7.888074404	0.169172867	0.999948201	7.758374511	8.154811239	7.971061146	7.60837288	NON	A2
MvSl-1064-A2-R4_MC09g09739	Auto	Auto	0.00279	0.00279	0.00003	0	92.691	1391894	1393408	5.586142656	0.153336804	0.999948201	5.531296476	5.77949492	5.593481089	5.416657243	NON	A2
MvSl-1064-A2-R4_MC12g11389	Auto	Auto	0.00279	0.0028	0.00003	0	92.691	980595	980969	6.69602578	0.012470429	0.999948201	6.847773076	6.540497798	6.501097608	6.856613965	NON	A2
MvSl-1064-A2-R4_MC14g11999	Auto	Auto	0.00557	0.00559	0.00006	0.00023	92.6789	34100	34994	4.12320963	0.165312893	0.999948201	4.335229496	4.059117722	4.04895177	4.029265367	NON	A2
MvSl-1064-A2-R4_MC02g04155	Auto	Auto	0.00464	0.00465	0.00005	0.00018	92.6148	1679660	1681625	5.45696092	-0.171413789	0.999948201	5.093449683	5.599440947	5.685308514	5.377857622	NON	A2
MvSl-1064-A2-R4_MC04-1g06021	Auto	Auto	0.00649	0.00291	0.00007	0	92.582	1107170	1110942	6.144008559	-0.531530333	0.170680732	6.047106379	5.631054053	6.308260354	6.457319295	NON	A2
MvSl-1064-A2-R4_MC08-1g08543	Auto	Auto	0.00186	0.00108	0.00002	0.00001	92.5373	95554	97158	7.341140117	0.107442596	0.999948201	7.443546917	7.342442733	7.20027686	7.367830109	NON	A2
MvSl-1064-A2-R4_MC11g10971	Auto	Auto	0.00186	0.00131	0.00002	0.00008	92.5373	1365431	1367006	8.147669527	-0.037694341	0.999948201	8.190148522	8.064528132	8.128679617	8.203119045	NON	A2
MvSl-1064-A2-R4_MC11g10501	Auto	Auto	0.00463	0.00464	0.00005	0.00017	92.4152	205972	208056	4.256769208	-0.204022636	0.999948201	4.110841024	4.190210616	4.42885749	4.275418627	NON	A2
MvSl-1064-A2-R4_MC05g06742	Auto	Auto	0.00278	0.00278	0.00003	0.0001	92.3588	306859	308436	8.141148346	0.267934263	0.944198069	7.979365742	8.509916899	8.253506658	7.694886301	NON	A2
MvSl-1064-A2-R4_MC01g02616	Auto	Auto	0.00278	0.00197	0.00003	0.00007	92.3588	1035395	1037748	7.8923889	-0.137413808	0.999948201	8.202628588	7.30373377	7.594019085	8.250710138	NON	A2
MvSl-1064-A2-R4_MC03g04751	Auto	Auto	0.00278	0.00197	0.00003	0.00009	92.3588	554897	557972	0.716600576	-0.295839578	0.999948201	0.999986546	-0.049291912	0.587027488	1.064706382	NON	A2
MvSl-1064-A2-R4_MC04-1g06204	Auto	Auto	0.00278	0.00139	0.00003	0	92.3588	1547919	1548131	6.973423461	-0.066487587	0.999948201	7.00981679	6.866242793	6.909053336	7.097262827	NON	A2
MvSl-1064-A2-R4_MC05g06740	Auto	Auto	0.00555	0.00562	0.00006	0.00077	92.3461	305711	308996	5.336508632	0.406435562	0.538459413	5.376511488	5.660531103	5.189748264	5.046910141	NON	A2
MvSl-1064-A2-R4_A2g00008	PAR	PAR	0.00555	0.00278	0.00006	0.00014	92.3461	13778	17299	7.657952875	0.432933132	0.642749318	7.556432365	8.107703103	7.713497	7.065385562	NON	A2
MvSl-1064-A2-R4_MC04-1g05806	Auto	Auto	0.00555	0.00558	0.00006	0.00034	92.3461	569694	575645	4.622687111	-0.264216406	0.933316243	4.416046621	4.549728715	4.927121258	4.542872786	NON	A2
MvSl-1064-A2-R4_MC03g05370	Auto	Auto	0.00647	0.00458	0.00007	0.00013	92.2967	2066680	2067053	5.481356405	-0.044740733	0.999948201	5.100135726	5.745512208	5.726651573	5.239274062	NON	A2
MvSl-1064-A2-R4_MC01g02755	Auto	Auto	0.00554	0.00393	0.00006	0.00028	92.1797	1362262	1363048	3.907533415	-0.410297287	0.74869408	3.87650492	3.471704862	4.099422929	4.091977826	NON	A2
MvSl-1064-A2-R4_MC05g06683	Auto	Auto	0.00093	0.00093	0.00001	0.00002	92.0792	262569	262910	7.168500834	-0.232194605	0.885854954	7.159757044	6.926327799	7.157398636	7.392565075	NON	A2
MvSl-1064-A2-R4_MC14g12110	Auto	Auto	0.00093	0.00066	0.00001	0.00002	92.0792	280151	280539	6.967288629	0.033493447	0.999948201	7.064969459	6.898145602	6.914484896	6.985567816	NON	A2
MvSl-1064-A2-R4_MC02g03852	Auto	Auto	0.00185	0.00185	0.00002	0.00004	92.0398	986958	989474	3.792328509	0.438102972	0.718041328	3.768723664	4.190210616	3.630138618	3.486029936	NON	A2
MvSl-1064-A2-R4_MC03g05009	Auto	Auto	0.00185	0.00185	0.00002	0	92.0398	1174621	1175763	8.510161668	-0.027413751	0.999948201	8.629343861	8.349949735	8.330085778	8.694549013	NON	A2
MvSl-1064-A2-R4_MC07g08030	Auto	Auto	0.00185	0.00185	0.00002	0	92.0398	549031	550769	6.101494593	0.161597051	0.999948201	6.023852211	6.320863297	6.153332543	5.870172889	NON	A2
MvSl-1064-A2-R4_MC11g10763	Auto	Auto	0.00185	0.00185	0.00002	0.00005	92.0398	852276	856226	3.629366004	0.127220536	0.999948201	3.927519054	3.410562811	3.357710884	3.746984	NON	A2
MvSl-1064-A2-R4_MC09g09563	Auto	Auto	0.00277	0.00277	0.00003	0	92.0266	936935	937227	6.043487911	-0.35339551	0.785204675	6.188710919	5.423203719	5.986979329	6.401156623	NON	A2
MvSl-1064-A2-R4_MC15g12269	Auto	Auto	0.00277	0.00278	0.00003	0.00027	92.0266	18178	22810	5.165099943	-0.232181714	0.960197447	4.774775137	5.270989253	5.377651239	5.166470247	NON	A2
MvSl-1064-A2-R4_MC04-2g06297	Auto	Auto	0.00369	0.00261	0.00004	0.0001	92.02	1741483	1743003	6.023672068	-0.342586451	0.609527374	5.672568168	5.99382467	6.184239458	6.184446048	NON	A2
MvSl-1064-A2-R4_MC05g06874	Auto	Auto	0.00461	0.00463	0.00005	0.00025	92.016	418341	418631	6.328268812	0.033919919	0.999948201	6.710324672	5.855382188	6.253594711	6.36669577	NON	A2
MvSl-1064-A2-R4_MC14g12100	Auto	Auto	0.00461	0.00267	0.00005	0.0003	92.016	246476	248075	8.318408584	-0.098775668	0.999948201	8.439415454	8.073869742	8.17512475	8.536184176	NON	A2
MvSl-1064-A2-R4_MC01g02127	Auto	Auto	0.00645	0.00289	0.00007	0.00003	92.0114	192929	193317	7.622891216	0.276411603	0.808357859	7.608554891	7.886999242	7.464116189	7.492201004	NON	A2
MvSl-1064-A2-R4_MC04-2g06369	Auto	Auto	0.00552	0.00554	0.00006	0	91.8469	572	4830	5.610766564	-0.286612009	0.92182882	5.606794293	5.297499898	5.283402184	6.09637245	NON	A2
MvSl-1064-A2-R4_MC13g11912	Auto	Auto	0.00368	0.00368	0.00004	0.00014	91.7706	869591	872007	4.09435656	-0.064714057	0.999948201	4.000809605	4.119799844	4.144494739	4.107239065	NON	A2
MvSl-1064-A2-R4_MC02g04275	Auto	Auto	0.00276	0.00276	0.00003	0.00005	91.6944	1970779	1972233	1.375793009	-1.295745214	0.064527851	0.392589324	0.793813078	1.517070891	2.123879492	NON	A2
MvSl-1064-A2-R4_MC07g08372	Auto	Auto	0.00276	0.00276	0.00003	0.00014	91.6944	1407963	1409880	5.166801918	0.398592495	0.838585166	4.871739345	5.712118023	5.29843671	4.503043259	NON	A2
MvSl-1064-A2-R4_MC04-2g06379	Auto	Auto	0.00276	0.00159	0.00003	0.00007	91.6944	8556	9566	6.934948127	-0.091249422	0.999948201	6.930131038	6.845859052	7.016002085	6.942610712	NON	A2
MvSl-1064-A2-R4_MC10g10353	Auto	Auto	0.00276	0.00276	0.00003	0.00017	91.6944	662159	664366	2.749578881	-0.155999553	0.999948201	2.675297884	2.66382056	2.54941608	3.053641519	NON	A2
MvSl-1064-A2-R4_MC11g10708	Auto	Auto	0.00276	0.00276	0.00003	0	91.6944	719105	720098	5.846114461	0.024548944	0.999948201	5.813488779	5.90178744	5.80477518	5.862323827	NON	A2
MvSl-1064-A2-R4_MC09g09301	Auto	Auto	0.00551	0.00391	0.00006	0.00033	91.6805	260687	263310	2.55097694	-0.642029168	0.647933874	2.497639893	1.817163593	2.358584432	3.181706359	NON	A2
MvSl-1064-A2-R4_MC04-2g06363	Auto	Auto	0.00551	0.00319	0.00006	0.00025	91.6805	1937672	1938118	6.350495038	-0.022840253	0.999948201	6.404841445	6.27013482	6.304128063	6.417318108	NON	A2
MvSl-1064-A2-R4_MC06-2g07599	Auto	Auto	0.00551	0.00391	0.00006	0.00004	91.6805	1282842	1285603	5.818162896	0.051016785	0.999948201	5.669574503	5.99844909	5.93447895	5.635076672	NON	A2
MvSl-1064-A2-R4_MC09g09595	Auto	Auto	0.00459	0.00461	0.00005	0.00034	91.6168	1023657	1024028	6.711872434	-0.01979567	0.999948201	6.679405952	6.724107787	6.739477721	6.703741217	NON	A2
MvSl-1064-A2-R4_MC02g03504	Auto	Auto	0.00184	0.0013	0.00002	0.00008	91.5423	170028	171600	5.52520893	0.829445965	0.038864918	5.518042903	6.171206426	5.251138583	4.82489251	Up	A2
MvSl-1064-A2-R4_MC13g11626	Auto	Auto	0.00184	0.00184	0.00002	0.00002	91.5423	187969	188277	2.445373316	0.564130915	0.69757303	2.833457663	2.55501761	1.768108815	2.445397364	NON	A2
MvSl-1064-A2-R4_MC01g02250	Auto	Auto	0.00184	0.0013	0.00002	0.00004	91.5423	349726	351312	7.303569138	0.171435905	0.999948201	7.820423132	6.764034261	7.022052955	7.385932228	NON	A2
MvSl-1064-A2-R4_MC09g09228	Auto	Auto	0.00184	0.00184	0.00002	0.0001	91.5423	113743	113943	3.954819699	-0.193335849	0.999948201	3.640052069	4.041300612	4.084080553	4.009095196	NON	A2
MvSl-1064-A2-R4_MC12g11032	Auto	Auto	0.0055	0.00552	0.00006	0.0004	91.5141	80667	81550	5.501075026	-0.072955027	0.999948201	5.312700931	5.600962145	5.604276351	5.466325319	NON	A2
MvSl-1064-A2-R4_MC14g12195	Auto	Auto	0.00458	0.00229	0.00005	0	91.4172	480065	485427	6.176639907	0.195135768	0.934835067	6.294517968	6.247003305	6.101890347	6.049740115	NON	A2
MvSl-1064-A2-R4_MC03g05363	Auto	Auto	0.00458	0.00265	0.00005	0.00003	91.4172	2045687	2047837	6.090247217	-0.094992919	0.999948201	6.204309657	5.859200885	6.083684385	6.188039007	NON	A2
MvSl-1064-A2-R4_MC06-2g07721	Auto	Auto	0.00275	0.00275	0.00003	0.0002	91.3621	1555381	1558060	7.069113567	0.204573435	0.906350511	7.173558615	7.162015612	6.932800722	6.993289287	NON	A2
MvSl-1064-A2-R4_MC07g07832	Auto	Auto	0.00275	0.00276	0.00003	0.00009	91.3621	84224	86451	4.251151426	-0.279270885	0.969542395	4.253618873	3.939167553	3.980169048	4.69708069	NON	A2
MvSl-1064-A2-R4_MC02g03859	Auto	Auto	0.00366	0.00366	0.00004	0	91.2718	1004889	1006369	5.748847237	0.495487373	0.377595428	5.723976088	6.18952152	5.646667312	5.293648944	NON	A2
MvSl-1064-A2-R4_MC12g11298	Auto	Auto	0.00548	0.00388	0.00006	0.00013	91.1814	751644	752741	4.753791928	0.007217271	0.999948201	4.426724534	5.02576842	4.881257722	4.606010091	NON	A2
MvSl-1064-A2-R4_MC04-1g05891	Auto	Auto	0.00092	0.00092	0.00001	0.00001	91.0891	765565	765954	7.217380595	0.068215415	0.999948201	7.092613194	7.393807198	7.30861643	7.045222377	NON	A2
MvSl-1064-A2-R4_MC09g09652	Auto	Auto	0.00092	0.00065	0.00001	0.00003	91.0891	1168073	1169437	5.387285971	-0.11757963	0.999948201	5.24593689	5.404161252	5.357055376	5.527162524	NON	A2
MvSl-1064-A2-R4_MC11g10715	Auto	Auto	0.00183	0.00183	0.00002	0	91.0448	734379	736597	8.289883396	0.06917413	0.999948201	8.589905545	7.997963728	8.092957195	8.400496708	NON	A2
MvSl-1064-A2-R4_MC12g11014	Auto	Auto	0.00183	0.00184	0.00002	0.00007	91.0448	31299	33907	5.768047804	0.184300065	0.999948201	6.057449703	5.625085675	5.360243171	5.930401747	NON	A2
MvSl-1064-A2-R4_MC12g11280	Auto	Auto	0.00183	0.00183	0.00002	0.00009	91.0448	708002	710595	4.931078514	-0.009535564	0.999948201	5.070936399	4.765853859	4.901092318	4.969691907	NON	A2
MvSl-1064-A2-R4_MC07g07855	Auto	Auto	0.00274	0.00274	0.00003	0.00012	91.0299	157459	159956	3.843213221	-0.827661619	0.1069095	3.216491211	3.511072517	3.984307152	4.376498913	NON	A2
MvSl-1064-A2-R4_MC14g12006	Auto	Auto	0.00274	0.00274	0.00003	0	91.0299	52214	53767	3.432827204	-0.222271266	0.999948201	2.589201833	3.797759162	3.841063778	3.152580118	NON	A2
MvSl-1064-A2-R4_MC15g12363	Auto	Auto	0.00274	0.00274	0.00003	0.00016	91.0299	261446	263701	4.434864305	-0.189866186	0.999948201	4.405289087	4.265040875	4.338000728	4.692028671	NON	A2
MvSl-1064-A2-R4_MC06-2g07708	Auto	Auto	0.00365	0.00367	0.00004	0.00036	91.0224	1530386	1533474	3.744776197	0.338469079	0.859982526	3.947430114	3.860067227	3.497453138	3.635616173	NON	A2
MvSl-1064-A2-R4_MC07g08168	Auto	Auto	0.00365	0.00367	0.00004	0.00044	91.0224	901840	904078	7.896582072	0.158457258	0.999948201	7.845509271	8.091291525	7.821232405	7.809242748	NON	A2
MvSl-1064-A2-R4_MC08-2g09066	Auto	Auto	0.00365	0.00366	0.00004	0.00016	91.0224	1323629	1323913	5.400250697	0.023058469	0.999948201	5.455109816	5.367094347	5.385495087	5.391945992	NON	A2
MvSl-1064-A2-R4_MC14g12212	Auto	Auto	0.00456	0.00458	0.00005	0.00023	91.018	529127	530265	3.940388148	-0.364543598	0.816270258	3.860842165	3.623113242	4.099422929	4.118579976	NON	A2
MvSl-1064-A2-R4_MC01g02722	Auto	Auto	0.00456	0.00204	0.00005	0.00008	91.018	1293225	1294542	1.771488171	-0.565130828	0.824539881	1.884259596	0.876526105	1.689185399	2.28017313	NON	A2
MvSl-1064-A2-R4_MC03g05193	Auto	Auto	0.00546	0.00388	0.00006	0.00076	90.8486	1627143	1631548	2.901510061	0.957392678	0.097128391	3.327016482	3.279908949	2.636131552	2.014811714	NON	A2
MvSl-1064-A2-R4_MC10g09898	Auto	Auto	0.00455	0.00457	0.00005	0.00057	90.8184	77730	79718	3.377196804	0.485228421	0.637678173	3.532116521	3.664438151	3.13758889	3.100149928	NON	A2
MvSl-1064-A2-R4_MC02g04290	Auto	Auto	0.00455	0.00457	0.00005	0.00008	90.8184	2000329	2001803	4.714525706	0.140624219	0.999948201	4.90521211	4.650126608	4.366814803	4.874791308	NON	A2
MvSl-1064-A2-R4_MC12g11311	Auto	Auto	0.00364	0.00364	0.00004	0.00016	90.7731	784406	785309	4.206939989	0.386469527	0.824539881	4.043060863	4.664746847	4.170150692	3.813624973	NON	A2
MvSl-1064-A2-R4_MC01g02197	Auto	Auto	0.00364	0.00258	0.00004	0.00015	90.7731	282789	284551	5.41996323	-0.025420003	0.999948201	5.496242735	5.312432948	5.379223424	5.483970727	NON	A2
MvSl-1064-A2-R4_MC11g10927	Auto	Auto	0.00273	0.00158	0.00003	0.00006	90.6977	1260942	1264874	8.032001573	0.060476537	0.999948201	8.085096827	8.038382032	8.000217203	8.002721017	NON	A2
MvSl-1064-A2-R4_MC01g02361	Auto	Auto	0.00454	0.00454	0.00005	0.00017	90.6188	496257	497826	6.731409912	0.030473258	0.999948201	6.698624111	6.792937605	6.805864587	6.620434891	NON	A2
MvSl-1064-A2-R4_MC03g05357	Auto	Auto	0.00182	0.00182	0.00002	0.00008	90.5473	2033521	2033685	4.006992271	-0.107089498	0.999948201	3.740471457	4.136678899	4.110823577	4.0050271	NON	A2
MvSl-1064-A2-R4_MC11g10823	Auto	Auto	0.00182	0.00183	0.00002	0.00008	90.5473	1003727	1009382	4.531151047	-0.206498384	0.999948201	4.320036394	4.521089861	4.806104749	4.429063426	NON	A2
MvSl-1064-A2-R4_MC12g11292	Auto	Auto	0.00182	0.00182	0.00002	0.00005	90.5473	738415	739146	6.131474937	-0.091239311	0.999948201	6.359119994	5.746886997	5.774031509	6.490433094	NON	A2
MvSl-1064-A2-R4_MC04-2g06377	Auto	Auto	0.00363	0.00235	0.00004	0	90.5237	7868	8375	5.410418299	0.129828001	0.999948201	5.620811245	5.310574748	5.264811301	5.419716599	NON	A2
MvSl-1064-A2-R4_MC08-1g08538	Auto	Auto	0.00363	0.00364	0.00004	0.00018	90.5237	83103	85143	5.605239996	0.008499417	0.999948201	5.526340643	5.687987233	5.617657818	5.584174961	NON	A2
