gene	youngold		dn	dnse	ds	dsse	dnds	start	end	logCPM	logFC.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	DE	haploid 
MvSl-1064-A2-R4_MC10g10192	Auto	Auto	0.00002	0.00034	0.0187	0.01268	0.00106946	444323	444514	7.285739233	-0.157312961	0.999948201	6.864886843	7.47982663	7.596048603	7.082860417	NON	A2
MvSl-1064-A2-R4_MC10g10194	Auto	Auto	0	0.00502	0.00001	0.01045	0	444939	447009	5.872586466	0.08575507	0.999948201	5.662063051	6.129654087	5.943008459	5.705708112	NON	A2
MvSl-1064-A2-R4_MC10g10195	Auto	Auto	0.00205	0.00205	0.00988	0.00703	0.207469	446347	447644	7.298296508	-0.048004426	0.999948201	7.378576565	7.161500252	7.357290357	7.285953371	NON	A2
MvSl-1064-A2-R4_MC10g10198	Auto	Auto	0	0	0.00001	0	0	449964	450988	5.399239842	0.010195041	0.999948201	5.249950888	5.543581338	5.522694641	5.253061115	NON	A2
MvSl-1064-A2-R4_MC10g10203	Auto	Auto	0.015	0.00874	0.00015	0.00184	99.3377	455879	456136	1.1656405	0.177138495	0.999948201	0.921629069	1.515478206	1.240892591	0.899217479	NON	A2
MvSl-1064-A2-R4_MC10g10213	Auto	Auto	0.00764	0.00442	0.00008	0.00016	94.321	469264	469586	6.836029622	-0.058517887	0.999948201	6.741307674	6.868770629	6.923671875	6.803731264	NON	A2
MvSl-1064-A2-R4_MC10g10216	Auto	Auto	0.00355	0.00252	0.01566	0.0091	0.226678	471875	474716	4.807717824	0.05243053	0.999948201	4.932940982	4.727371934	4.863395089	4.694556892	NON	A2
MvSl-1064-A2-R4_MC10g10217	Auto	Auto	0.00784	0.00352	0.01364	0.00793	0.574738	474885	475908	7.021599091	0.001891947	0.999948201	7.08533061	6.956942925	6.980708312	7.059513255	NON	A2
MvSl-1064-A2-R4_MC10g10219	Auto	Auto	0	0	0.00483	0.00027	0	477862	483685	8.247852447	-0.128754479	0.999948201	8.206764734	8.156881143	8.329475985	8.291780736	NON	A2
MvSl-1064-A2-R4_MC10g10221	Auto	Auto	0.00408	0.00205	0.00343	0.00243	1.18916	482581	484452	6.585756735	-0.033973937	0.999948201	6.58405418	6.55312614	6.597446283	6.607748176	NON	A2
MvSl-1064-A2-R4_MC10g10223	Auto	Auto	0.00529	0.00374	0.00696	0.00698	0.759948	485615	485919	4.982546972	0.071788672	0.999948201	4.834801462	5.180285081	4.996370119	4.894717231	NON	A2
MvSl-1064-A2-R4_MC10g10224	Auto	Auto	0.00605	0.00271	0.00848	0.00492	0.713359	485771	486255	5.673816671	0.13879344	0.999948201	5.715292386	5.767353153	5.642745653	5.562193472	NON	A2
MvSl-1064-A2-R4_MC10g10225	Auto	Auto	0.0027	0.00156	0.01146	0.00471	0.235582	486183	487777	4.511317906	-0.220842432	0.999948201	4.661810692	4.072337625	4.508594973	4.71711369	NON	A2
MvSl-1064-A2-R4_MC10g10232	Auto	Auto	0.01543	0.00777	0.00016	0.00052	95.8385	495428	498774	6.403878389	-0.060955776	0.999948201	6.73487769	5.889391946	6.231134979	6.611766573	NON	A2
MvSl-1064-A2-R4_MC10g10236	Auto	Auto	0.00001	0	0.00897	0.00054	0.0011147	500718	500956	0.813389318	0.011529468	0.999948201	1.074306522	0.512737124	-0.061645703	1.347736043	NON	A2
MvSl-1064-A2-R4_MC10g10240	Auto	Auto	0	0	0.00305	0	0	505097	505683	6.282737018	-0.104120214	0.999948201	6.294517968	6.161960943	6.419405552	6.242615152	NON	A2
MvSl-1064-A2-R4_MC10g10242	Auto	Auto	0.00573	0.00287	0.00006	0.00014	93.9344	506180	506380	7.394279078	0.135310655	0.999948201	7.390898269	7.526600252	7.376309242	7.272055428	NON	A2
MvSl-1064-A2-R4_MC10g10247	Auto	Auto	0.00001	0	0.00856	0.00082	0.00116809	515138	517478	5.684260224	-0.031651316	0.999948201	5.598947846	5.734466477	5.812941597	5.577341655	NON	A2
MvSl-1064-A2-R4_MC10g10257	Auto	Auto	0.00534	0.00534	0.00895	0.00897	0.596581	528646	530753	5.890323894	0.135628406	0.999948201	5.844347376	6.060575963	5.875546807	5.76464508	NON	A2
MvSl-1064-A2-R4_MC10g10261	Auto	Auto	0.00191	0.00193	0.02035	0.0119	0.0938529	535118	535831	6.315871573	-0.024527106	0.999948201	6.381247193	6.221518421	6.239814766	6.411182681	NON	A2
MvSl-1064-A2-R4_MC10g10263	Auto	Auto	0.00401	0.00403	0.00004	0.00045	97.8049	535912	537297	4.467047768	0.090690112	0.999948201	4.119642468	4.819106307	4.619171418	4.191989884	NON	A2
MvSl-1064-A2-R4_MC10g10268	Auto	Auto	0.00418	0.0021	0.00809	0.00408	0.516623	541012	541770	6.086096994	0.011406009	0.999948201	6.052861822	6.129654087	6.130176859	6.028854716	NON	A2
MvSl-1064-A2-R4_MC10g10278	Auto	Auto	0.00619	0.00254	0.01234	0.00555	0.50158	552874	553311	4.389231228	0.256931452	0.999948201	5.109002522	3.478341191	3.741898668	4.635256528	NON	A2
MvSl-1064-A2-R4_MC10g10285	Auto	Auto	0.00352	0.00178	0.00194	0.00199	1.8135	559512	561446	5.876853113	-0.065686812	0.999948201	5.770824065	5.912853049	6.070120905	5.728092571	NON	A2
MvSl-1064-A2-R4_MC10g10291	Auto	Auto	0.00431	0.0025	0.00919	0.00534	0.468937	565739	570257	5.653904368	-0.088726176	0.999948201	5.428793179	5.768707295	5.829137045	5.552470242	NON	A2
MvSl-1064-A2-R4_MC10g10296	Auto	Auto	0.00001	0	0.0123	0.00071	0.000812942	573348	574462	3.798168917	0.073648922	0.999948201	4.010306288	3.635041639	3.414015402	4.041233484	NON	A2
MvSl-1064-A2-R4_MC10g10297	Auto	Auto	0.00472	0.00476	0.0237	0.017	0.199148	574762	575115	6.012025085	0.082187341	0.999948201	5.960352154	6.139108258	6.004402937	5.935754438	NON	A2
MvSl-1064-A2-R4_MC10g10302	Auto	Auto	0.00001	0	0.01246	0.00075	0.000802504	578476	578664	6.792752671	0.135461061	0.999948201	6.740594645	6.968184482	6.904147386	6.517101888	NON	A2
MvSl-1064-A2-R4_MC10g10306	Auto	Auto	0.00279	0.00279	0.00714	0.00715	0.390702	581775	582358	3.969105527	-0.073448023	0.999948201	3.991249996	3.870195215	4.044995243	3.963702488	NON	A2
MvSl-1064-A2-R4_MC10g10307	Auto	Auto	0.00582	0.00194	0.0068	0.00303	0.855757	582788	583167	3.735079327	0.04093297	0.999948201	4.05228433	3.382533999	3.438351199	3.94683541	NON	A2
MvSl-1064-A2-R4_MC10g10324	Auto	Auto	0.00726	0.00517	0.01135	0.01146	0.639591	606167	607123	6.170952812	-0.004203606	0.999948201	6.16339673	6.174275134	6.294162004	6.040826226	NON	A2
MvSl-1064-A2-R4_MC10g10326	Auto	Auto	0.00818	0.00409	0.00458	0.00453	1.78564	607359	608650	1.662532871	-0.01523215	0.999948201	0.921629069	2.135343006	1.931325747	1.347736043	NON	A2
MvSl-1064-A2-R4_MC10g10329	Auto	Auto	0.00001	0	0.01157	0.00089	0.00086423	612784	614419	5.46836533	-0.078780826	0.999948201	5.30307436	5.543581338	5.594834922	5.413591385	NON	A2
MvSl-1064-A2-R4_MC10g10333	Auto	Auto	0.00403	0.00285	0.01448	0.01029	0.278296	617264	621090	8.879497694	0.167360941	0.999948201	8.800406168	9.10503966	8.854513737	8.72964091	NON	A2
MvSl-1064-A2-R4_MC10g10336	Auto	Auto	0.00505	0.00358	0.00005	0.0002	99.0196	621846	626514	5.424592556	-0.006869428	0.999948201	4.93543556	5.783519574	5.663539052	5.146295871	NON	A2
MvSl-1064-A2-R4_MC10g10337	Auto	Auto	0.00354	0.00357	0.01003	0.0102	0.352906	622034	622777	5.344407274	-0.035420452	0.999948201	5.061831787	5.549895845	5.410312604	5.31187682	NON	A2
MvSl-1064-A2-R4_MC10g10346	Auto	Auto	0.00093	0.00094	0.00924	0.00538	0.100638	639195	652156	8.804904001	0.151168829	0.999948201	8.828190804	8.927134239	8.772393424	8.68090736	NON	A2
MvSl-1064-A2-R4_MC10g10349	Auto	Auto	0.00001	0	0.01264	0.00045	0.000791077	650719	653923	7.120482266	0.090583529	0.999948201	7.359197816	6.940815878	6.969271234	7.17264479	NON	A2
MvSl-1064-A2-R4_MC10g10351	Auto	Auto	0.00591	0.00198	0.01152	0.00438	0.512976	654184	657426	6.325845024	0.04952378	0.999948201	6.433360606	6.26246545	6.234613163	6.364315918	NON	A2
MvSl-1064-A2-R4_MC10g10353	Auto	Auto	0.00556	0.00392	0.01213	0.0119	0.45833	662159	664366	2.749578881	-0.155999553	0.999948201	2.675297884	2.66382056	2.54941608	3.053641519	NON	A2
MvSl-1064-A2-R4_MC10g10354	Auto	Auto	0.00521	0.00301	0.00005	0.00016	102.157	664681	666255	2.340881972	-0.239809269	0.999948201	1.481786447	2.698338119	2.766793276	2.04682431	NON	A2
MvSl-1064-A2-R4_MC10g10356	Auto	Auto	0.00001	0	0.00728	0.00071	0.00137344	666447	675056	0.979281571	-0.189264789	0.999948201	1.27673162	0.348579756	0.751441924	1.32180469	NON	A2
MvSl-1064-A2-R4_MC10g10357	Auto	Auto	0.00001	0	0.01119	0.00223	0.000893575	667372	668390	6.928127549	0.025395188	0.999948201	6.978105727	6.902469872	7.040551625	6.778333509	NON	A2
MvSl-1064-A2-R4_MC10g10361	Auto	Auto	0.00647	0.00458	0.00673	0.00672	0.961224	675304	675972	7.109065842	0.152944807	0.999948201	7.199215744	7.167672453	7.08939272	6.96947794	NON	A2
MvSl-1064-A2-R4_MC10g10369	Auto	Auto	0.00001	0	0.01066	0.00137	0.000937998	688958	690836	5.856200984	-0.098305116	0.999948201	5.954214753	5.641439668	5.721702938	6.066428654	NON	A2
MvSl-1064-A2-R4_MC10g10378	Auto	Auto	0.00784	0.00204	0.00739	0.00243	1.06075	707959	710431	7.546595458	0.137609483	0.999948201	7.789042888	7.414284316	7.181026536	7.721162568	NON	A2
MvSl-1064-A2-R4_MC10g10379	Auto	Auto	0.00688	0.00282	0.01441	0.00592	0.477413	710850	711768	1.364775508	0.145493416	0.999948201	1.754652066	1.028955571	1.03289541	1.517270755	NON	A2
MvSl-1064-A2-R4_MC11g10451	Auto	Auto	0.00751	0.00378	0.00995	0.0071	0.754698	87785	88684	6.605513197	-0.11881484	0.999948201	6.707408416	6.361815666	6.477805957	6.828114082	NON	A2
MvSl-1064-A2-R4_MC11g10469	Auto	Auto	0.00432	0.00216	0.00884	0.0051	0.488633	137582	137933	7.906706085	0.047805392	0.999948201	8.022533723	7.832034525	7.831030743	7.932435437	NON	A2
MvSl-1064-A2-R4_MC11g10483	Auto	Auto	0.01896	0.0086	0.00019	0.00067	99.267	156662	164820	3.375869616	-0.111212633	0.999948201	3.096790799	3.511072517	3.52043224	3.332168408	NON	A2
MvSl-1064-A2-R4_MC11g10486	Auto	Auto	0.01265	0.00567	0.00013	0.00008	96.5649	170819	173644	0.075159676	-0.055539694	0.999948201	0.271448488	-0.210709988	-0.543337924	0.543012817	NON	A2
MvSl-1064-A2-R4_MC11g10490	Auto	Auto	0.00967	0.00558	0.00717	0.00711	1.34849	181482	183273	8.373041647	0.107637093	0.999948201	8.542216005	8.299314728	8.303836103	8.332526284	NON	A2
MvSl-1064-A2-R4_MC11g10501	Auto	Auto	0	0	0.00001	0	0	205972	208056	4.256769208	-0.204022636	0.999948201	4.110841024	4.190210616	4.42885749	4.275418627	NON	A2
MvSl-1064-A2-R4_MC11g10508	Auto	Auto	0.00379	0.0038	0.00004	0	92.439	222331	224365	6.756741326	0.04084226	0.999948201	6.817664716	6.735232807	6.760742125	6.711251565	NON	A2
MvSl-1064-A2-R4_MC11g10512	Auto	Auto	0.00245	0.00098	0.01214	0.0041	0.201796	227427	227917	6.534241222	-0.135456724	0.999948201	6.390367627	6.535733526	6.642001318	6.557245133	NON	A2
MvSl-1064-A2-R4_MC11g10513	Auto	Auto	0.00589	0.00422	0.02233	0.01608	0.263759	229072	231316	2.743602425	-0.259562855	0.999948201	2.936674776	2.184871749	2.604220918	3.084813112	NON	A2
MvSl-1064-A2-R4_MC11g10521	Auto	Auto	0.00466	0.00466	0.01099	0.01103	0.423983	242804	244837	4.237028855	0.121389882	0.999948201	4.188185333	4.396988131	4.30859942	4.029265367	NON	A2
MvSl-1064-A2-R4_MC11g10531	Auto	Auto	0.0059	0.00264	0.00784	0.00452	0.752455	257655	263242	4.869937081	0.143786052	0.999948201	5.352445417	4.361530051	4.479573922	5.056769547	NON	A2
MvSl-1064-A2-R4_MC11g10541	Auto	Auto	0.00069	0.00069	0.01687	0.00851	0.0408986	282495	284618	7.345306183	-0.159352137	0.999948201	6.972043547	7.505638059	7.527873889	7.309235646	NON	A2
MvSl-1064-A2-R4_MC11g10554	Auto	Auto	0.00962	0.00483	0.01411	0.01002	0.681738	311208	313451	5.503819068	0.122418796	0.999948201	5.499618123	5.625085675	5.596187487	5.268415674	NON	A2
MvSl-1064-A2-R4_MC11g10556	Auto	Auto	0.00199	0.00184	0.00651	0.00604	0.305637	315681	317856	6.929832405	0.122314384	0.999948201	7.095962028	6.875070909	6.892634872	6.841864306	NON	A2
MvSl-1064-A2-R4_MC11g10565	Auto	Auto	0.00295	0.00133	0.00832	0.00342	0.354525	348779	349204	6.248478271	-0.068300714	0.999948201	6.295489262	6.127544719	6.372026915	6.186243646	NON	A2
MvSl-1064-A2-R4_MC11g10566	Auto	Auto	0.0071	0.00412	0.02335	0.01178	0.304056	350171	350565	6.062242651	-0.046543085	0.999948201	6.214615899	5.838716695	5.995204892	6.169984057	NON	A2
MvSl-1064-A2-R4_MC11g10569	Auto	Auto	0	0	0.00432	0	0	355491	355826	6.984308696	-0.028144806	0.999948201	6.799293403	7.12284351	7.147745812	6.831563944	NON	A2
MvSl-1064-A2-R4_MC11g10572	Auto	Auto	0.00305	0.00215	0.0038	0.00377	0.80242	357965	358742	7.301267485	-0.092647236	0.999948201	7.394075681	7.099357578	7.391579575	7.300548764	NON	A2
MvSl-1064-A2-R4_MC11g10584	Auto	Auto	0.00001	0	0.00652	0	0.00153351	395275	395941	5.358469994	-0.002154524	0.999948201	5.312700931	5.400671819	5.402602891	5.315166377	NON	A2
MvSl-1064-A2-R4_MC11g10585	Auto	Auto	0.0035	0.00352	0.02728	0.01592	0.128294	396265	398470	4.819824074	0.02965238	0.999948201	4.735233808	4.927347751	4.933555773	4.66392184	NON	A2
MvSl-1064-A2-R4_MC11g10588	Auto	Auto	0	0	0	0	0	406527	407230	6.996615973	-0.058267677	0.999948201	6.991353529	6.9426167	7.219712525	6.800800906	NON	A2
MvSl-1064-A2-R4_MC11g10589	Auto	Auto	0.00001	0	0.0103	0.00107	0.00097078	407357	408007	7.141786017	0.022634432	0.999948201	7.105962139	7.198645905	7.213116103	7.042744061	NON	A2
MvSl-1064-A2-R4_MC11g10593	Auto	Auto	0.00655	0.00293	0.00806	0.00465	0.812554	413049	415809	6.501596372	-0.027412769	0.999948201	6.478534501	6.497042119	6.563967408	6.46474388	NON	A2
MvSl-1064-A2-R4_MC11g10595	Auto	Auto	0.0104	0.00279	0.01397	0.00467	0.744399	416544	418506	6.412651463	-0.127812957	0.999948201	6.491306827	6.187497953	6.330372474	6.606406219	NON	A2
MvSl-1064-A2-R4_MC11g10597	Auto	Auto	0.00231	0.00163	0.00288	0.00285	0.801805	421333	421740	5.328040434	-0.098462186	0.999948201	5.324168662	5.23028687	5.285080445	5.461880038	NON	A2
MvSl-1064-A2-R4_MC11g10613	Auto	Auto	0.00764	0.00442	0.00008	0.00018	94.321	470305	473195	7.842044435	-0.106384357	0.999948201	7.530266483	8.006310692	7.896719452	7.891702694	NON	A2
MvSl-1064-A2-R4_MC11g10615	Auto	Auto	0.00342	0.00343	0.00758	0.00763	0.451128	477769	480112	6.512265282	0.05438397	0.999948201	6.744867544	6.299474407	6.508299802	6.461036364	NON	A2
MvSl-1064-A2-R4_MC11g10617	Auto	Auto	0.00444	0.00317	0.04852	0.02019	0.0915068	484809	488305	6.826339945	-0.038580829	0.999948201	6.833131924	6.780237707	6.820404272	6.870096477	NON	A2
MvSl-1064-A2-R4_MC11g10635	Auto	Auto	0.00537	0.00204	0.00914	0.00411	0.587463	535207	536036	6.433122232	-0.075306332	0.999948201	6.487911915	6.295722013	6.453385988	6.486791093	NON	A2
MvSl-1064-A2-R4_MC11g10636	Auto	Auto	0.00002	0	0.02207	0.00172	0.000906166	536673	539120	6.607412345	0.175178982	0.999948201	6.205343601	7.055651002	6.716652105	6.286010648	NON	A2
MvSl-1064-A2-R4_MC11g10643	Auto	Auto	0.00001	0	0.01014	0	0.000986096	566417	566773	5.14317128	-0.162646821	0.999948201	5.135280551	4.979737747	5.21813692	5.22535398	NON	A2
MvSl-1064-A2-R4_MC11g10650	Auto	Auto	0.00822	0.00414	0.00008	0.00054	101.481	586334	587108	4.422422783	0.08215759	0.999948201	4.171352488	4.704912447	4.621830093	4.091977826	NON	A2
MvSl-1064-A2-R4_MC11g10654	Auto	Auto	0.00001	0	0.00661	0.00032	0.00151263	591246	592186	5.596674159	-0.092920968	0.999948201	5.58947543	5.5083487	5.680215762	5.603137806	NON	A2
MvSl-1064-A2-R4_MC11g10658	Auto	Auto	0	0.0001	0.00002	0	0	597526	598953	8.907640067	0.093563222	0.999948201	8.95777344	8.949546611	8.812802169	8.905935352	NON	A2
MvSl-1064-A2-R4_MC11g10663	Auto	Auto	0.01233	0.00466	0.00649	0.00448	1.89955	607907	608940	6.340796671	-0.133144872	0.999948201	6.22178671	6.321786094	6.554953296	6.239155733	NON	A2
MvSl-1064-A2-R4_MC11g10668	Auto	Auto	0.0051	0.0023	0.01113	0.00566	0.45818	618602	621913	6.972888527	0.003897802	0.999948201	6.973258023	6.976412041	6.941340129	6.999947962	NON	A2
MvSl-1064-A2-R4_MC11g10672	Auto	Auto	0.00584	0.0026	0.0028	0.00271	2.08497	634144	634476	4.111005375	-0.199144747	0.999948201	4.304681588	3.635041639	3.741898668	4.556835271	NON	A2
MvSl-1064-A2-R4_MC11g10678	Auto	Auto	0.013	0.0076	0.00013	0.00148	99.2366	649882	651812	4.923460311	-0.024940207	0.999948201	4.871739345	4.949010466	4.907643712	4.963416005	NON	A2
MvSl-1064-A2-R4_MC11g10683	Auto	Auto	0.00513	0.00257	0.01269	0.00637	0.404223	662933	664265	6.189442552	0.069518158	0.999948201	6.263086155	6.183442286	6.136698001	6.171799754	NON	A2
MvSl-1064-A2-R4_MC11g10686	Auto	Auto	0.00766	0.00446	0.00535	0.00541	1.43151	668606	670940	6.848867972	-0.130848816	0.999948201	6.810887773	6.752445706	6.845643534	6.976766564	NON	A2
MvSl-1064-A2-R4_MC11g10688	Auto	Auto	0.00445	0.00258	0.01854	0.00936	0.240009	672954	673790	7.131312056	0.012460714	0.999948201	7.210073496	7.061187285	7.118393672	7.13171957	NON	A2
MvSl-1064-A2-R4_MC11g10695	Auto	Auto	0.00378	0.00378	0.00715	0.00716	0.528597	688699	690197	7.628324772	0.011440643	0.999948201	7.442231923	7.803250932	7.736065477	7.499448674	NON	A2
MvSl-1064-A2-R4_MC11g10705	Auto	Auto	0.00342	0.00198	0.00975	0.00564	0.350733	710940	714453	5.071299266	0.11544443	0.999948201	5.150391231	5.105094408	5.093426294	4.927327465	NON	A2
MvSl-1064-A2-R4_MC11g10709	Auto	Auto	0.00369	0.00213	0.00518	0.00367	0.712218	720330	723248	0.198045466	-0.303582552	0.999948201	-0.006416232	0.095869339	0.129830326	0.497407017	NON	A2
MvSl-1064-A2-R4_MC11g10715	Auto	Auto	0.0052	0.00301	0.00005	0.00015	101.961	734379	736597	8.289883396	0.06917413	0.999948201	8.589905545	7.997963728	8.092957195	8.400496708	NON	A2
MvSl-1064-A2-R4_MC11g10717	Auto	Auto	0.00587	0.00241	0.0103	0.00522	0.569848	738826	740641	4.290239416	-0.010557854	0.999948201	4.029114147	4.501676497	4.449957084	4.122340555	NON	A2
MvSl-1064-A2-R4_MC11g10719	Auto	Auto	0.00353	0.00353	0.00004	0.0003	86.0976	743416	743734	1.096910076	0.233891685	0.999948201	1.39744767	0.992331312	0.789776042	1.155592611	NON	A2
MvSl-1064-A2-R4_MC11g10721	Auto	Auto	0.0049	0.00201	0.00378	0.00268	1.29595	745786	749930	6.849945139	0.049334867	0.999948201	6.740594645	6.996777972	6.952999889	6.684792494	NON	A2
MvSl-1064-A2-R4_MC11g10725	Auto	Auto	0.00414	0.00295	0.01461	0.00852	0.283348	758116	759642	5.988462679	0.036913688	0.999948201	5.88492179	6.119076273	6.107592192	5.81779396	NON	A2
MvSl-1064-A2-R4_MC11g10736	Auto	Auto	0.00533	0.00169	0.01363	0.00414	0.39102	782841	783597	7.588446759	-0.174236229	0.999948201	7.680583959	7.290596491	7.571160043	7.767826813	NON	A2
MvSl-1064-A2-R4_MC11g10739	Auto	Auto	0.00983	0.00569	0.0001	0	97.3267	787870	789366	0.093643567	0.058115896	0.999948201	0.504341425	-0.392490783	-0.451044639	0.450312356	NON	A2
MvSl-1064-A2-R4_MC11g10753	Auto	Auto	0.00254	0.00179	0.00674	0.00477	0.376799	817350	818143	5.498869916	-0.067353091	0.999948201	5.416345842	5.51158746	5.549473659	5.514340215	NON	A2
MvSl-1064-A2-R4_MC11g10759	Auto	Auto	0	0	0.00001	0	0	833371	837664	11.63290143	-0.073864692	0.999948201	12.05824669	10.91010568	11.04002202	12.1060845	NON	A2
MvSl-1064-A2-R4_MC11g10763	Auto	Auto	0.00562	0.00325	0.00006	0.00019	92.1311	852276	856226	3.629366004	0.127220536	0.999948201	3.927519054	3.410562811	3.357710884	3.746984	NON	A2
MvSl-1064-A2-R4_MC11g10768	Auto	Auto	0.00692	0.00341	0.01192	0.00814	0.580488	868154	868867	4.507829692	0.166579232	0.999948201	4.475535728	4.693550211	4.505718997	4.334969222	NON	A2
MvSl-1064-A2-R4_MC11g10769	Auto	Auto	0.00363	0.00211	0.0054	0.00553	0.672098	872160	872744	4.635381222	-0.108340501	0.999948201	4.408883851	4.732932596	4.706925863	4.66907307	NON	A2
MvSl-1064-A2-R4_MC11g10773	Auto	Auto	0.00258	0.00129	0.0123	0.00504	0.209739	882326	882690	7.269772971	0.002004001	0.999948201	7.264658013	7.276862721	7.302000708	7.234760416	NON	A2
MvSl-1064-A2-R4_MC11g10797	Auto	Auto	0.00905	0.00643	0.00904	0.00907	1.001	939587	942983	6.63902948	-0.066648559	0.999948201	6.520676406	6.685197679	6.739477721	6.601025875	NON	A2
MvSl-1064-A2-R4_MC11g10799	Auto	Auto	0.02371	0.00976	0.00902	0.0091	2.62831	946941	947303	6.526415691	0.085688295	0.999948201	6.481098028	6.651094867	6.438382293	6.526356186	NON	A2
MvSl-1064-A2-R4_MC11g10800	Auto	Auto	0.00073	0.00073	0.00424	0.00301	0.172129	948464	952451	7.157662774	0.119171063	0.999948201	7.297511113	7.129709994	6.981226031	7.204036878	NON	A2
MvSl-1064-A2-R4_MC11g10807	Auto	Auto	0.00001	0	0.01505	0.00072	0.000664408	976602	978972	7.142082656	-0.03476946	0.999948201	7.176197693	7.071099371	7.147745812	7.170830157	NON	A2
MvSl-1064-A2-R4_MC11g10808	Auto	Auto	0.00144	0.00144	0.00001	0.00006	130.909	979265	980114	5.002748249	0.195566762	0.999948201	5.031838604	5.15978882	5.11434529	4.653563869	NON	A2
MvSl-1064-A2-R4_MC11g10809	Auto	Auto	0.00724	0.00325	0.01142	0.00665	0.63392	980226	980612	7.900222333	-0.071319214	0.999948201	7.899848578	7.827493556	7.898639156	7.971267932	NON	A2
MvSl-1064-A2-R4_MC11g10814	Auto	Auto	0.00423	0.00243	0.01615	0.00809	0.261903	985137	987292	7.605192953	0.180378614	0.999948201	7.341907694	7.974390677	7.794380676	7.161265705	NON	A2
MvSl-1064-A2-R4_MC11g10815	Auto	Auto	0.00733	0.00519	0.00007	0.00019	103.239	989147	993328	4.568832387	-0.009063364	0.999948201	4.697520397	4.41785207	4.491252489	4.650962715	NON	A2
MvSl-1064-A2-R4_MC11g10822	Auto	Auto	0.00804	0.00466	0.00501	0.005	1.60447	1001817	1003534	6.473057117	-0.045151547	0.999948201	6.423620601	6.476471735	6.552865093	6.435569373	NON	A2
MvSl-1064-A2-R4_MC11g10824	Auto	Auto	0	0.00004	0.00001	0.00099	0	1009432	1010174	1.432937643	-0.029692949	0.999948201	1.50883821	1.322441863	1.422646186	1.470830551	NON	A2
MvSl-1064-A2-R4_MC11g10825	Auto	Auto	0.00002	0	0.01696	0	0.00117918	1010236	1012246	3.79390064	0.007843548	0.999948201	4.010306288	3.549394397	3.52043224	4.017197135	NON	A2
MvSl-1064-A2-R4_MC11g10843	Auto	Auto	0.00452	0.00453	0.00733	0.00737	0.61656	1051956	1052279	7.214572991	0.095344462	0.999948201	7.205946839	7.314899858	7.137099036	7.194690765	NON	A2
MvSl-1064-A2-R4_MC11g10853	Auto	Auto	0.00321	0.00327	0.01593	0.01149	0.201494	1075327	1075626	5.983925953	0.088058246	0.999948201	5.759605894	6.252821047	6.186935016	5.640331743	NON	A2
MvSl-1064-A2-R4_MC11g10854	Auto	Auto	0.00654	0.0019	0.01285	0.00432	0.50891	1077263	1077753	6.940511137	-0.079193824	0.999948201	6.788985118	7.003694915	7.070540877	6.882345727	NON	A2
MvSl-1064-A2-R4_MC11g10857	Auto	Auto	0	0	0.00001	0	0	1081456	1081871	5.847155592	0.08595355	0.999948201	5.749717924	6.016799948	5.872201133	5.731789779	NON	A2
MvSl-1064-A2-R4_MC11g10870	Auto	Auto	0	0	0.00001	0	0	1104547	1107363	9.663280329	-0.098072713	0.999948201	9.871755094	9.298507067	9.572070146	9.838584998	NON	A2
MvSl-1064-A2-R4_MC11g10872	Auto	Auto	0	0	0.00001	0	0	1108752	1110309	8.595177247	0.054595667	0.999948201	8.910374836	8.261820875	8.353068948	8.754388786	NON	A2
MvSl-1064-A2-R4_MC11g10878	Auto	Auto	0.00354	0.00157	0.00186	0.00176	1.9022	1130938	1132475	5.574158151	0.093096671	0.999948201	5.62236031	5.617590312	5.573019636	5.479579566	NON	A2
