target_id	est_counts	est_counts	tpm	tpm
MvSl-1064-A1-R4_MC05-3g06618	16.0127	18.0155	0.113759	0.12648
MvSl-1064-A1-R4_MC05-3g06619	615	607	9.94708	9.6374
MvSl-1064-A1-R4_MC05-3g06620	1613	1972	10.0965	12.2017
MvSl-1064-A1-R4_MC05-3g06621	118	77	0.782511	0.504688
MvSl-1064-A1-R4_MC05-3g06622	13528	11076	54.0401	43.7696
MvSl-1064-A1-R4_MC05-3g06623	1222	2126	5.75507	9.90252
MvSl-1064-A1-R4_MC05-3g06624	6803	6775	21.0786	20.7725
MvSl-1064-A1-R4_MC05-3g06625	929	1121	15.6139	18.4749
MvSl-1064-A1-R4_MC05-3g06626	3562	3473	8.03067	7.75037
MvSl-1064-A1-R4_MC05-3g06627	1162	1222	5.89015	6.12551
MvSl-1064-A1-R4_MC05-3g06628	3256	4069	24.4168	30.1501
MvSl-1064-A1-R4_MC05-3g06629	83	60	6.54959	4.39236
MvSl-1064-A1-R4_MC05-3g06630	1281	1526	5.21426	6.1446
MvSl-1064-A1-R4_MC05-3g06631	382	596	8.42364	12.7781
MvSl-1064-A1-R4_MC05-3g06632	2276	1532	11.4883	7.64707
MvSl-1064-A1-R4_MC05-3g06633	1093	1116	14.1133	14.2057
MvSl-1064-A1-R4_MC05-3g06634	614	547	2.38334	2.10053
MvSl-1064-A1-R4_MC05-3g06635	843	1066	33.9029	40.6119
MvSl-1064-A1-R4_MC05-3g06636	2802.76	2934.36	5.02804	5.21139
MvSl-1064-A1-R4_MC05-3g06637	1591	2344	6.71112	9.78041
MvSl-1064-A1-R4_MC05-3g06638	405	551	6.01484	8.05348
MvSl-1064-A1-R4_MC05-3g06639	573	730	13.1518	16.2993
MvSl-1064-A1-R4_MC05-3g06640	957	866	35.6294	30.7183
MvSl-1064-A1-R4_MC05-3g06641	1838	1059	8.78469	5.00575
MvSl-1064-A1-R4_MC05-3g06642	12.2417	9.10415	0.74833	0.519589
MvSl-1064-A1-R4_MC05-3g06643	19	13	2.8917	1.85809
MvSl-1064-A1-R4_MC05-3g06644	3855.64	3769.37	6.91687	6.69437
MvSl-1064-A1-R4_MC05-3g06645	118.971	165.375	1.41228	1.93693
MvSl-1064-A1-R4_MC05-3g06646	109	81	0.501488	0.368585
MvSl-1064-A1-R4_MC05-3g06647	15008.3	15626.3	84.2403	86.7194
MvSl-1064-A1-R4_MC05-3g06648	6906	6225	22.6116	20.1677
MvSl-1064-A1-R4_MC05-3g06649	594	717	5.883	7.01101
MvSl-1064-A1-R4_MC05-3g06650	4843	9516	16.7689	32.6008
MvSl-1064-A1-R4_MC05-3g06651	10158	18212	70.9609	125.731
MvSl-1064-A1-R4_MC05-3g06652	1110	1098	5.67468	5.55092
MvSl-1064-A1-R4_MC05-3g06653	245	395	0.95189	1.51824
MvSl-1064-A1-R4_MC05-3g06654	1663	2015	3.80985	4.56926
MvSl-1064-A1-R4_MC05-3g06655	1994	2182	9.32785	10.0953
MvSl-1064-A1-R4_MC05-3g06656	1675	1657	7.36619	7.20773
MvSl-1064-A1-R4_MC05-3g06657	2667	2293	8.02291	6.82595
MvSl-1064-A1-R4_MC05-3g06658	1021	992	20.7001	19.612
MvSl-1064-A1-R4_MC05-3g06659	716	922	89.9269	109.143
MvSl-1064-A1-R4_MC05-3g06660	7597.56	6857.99	15.5194	13.8672
MvSl-1064-A1-R4_MC05-3g06661	957	1223	8.56582	10.8111
MvSl-1064-A1-R4_MC05-3g06662	1682	2234	11.5381	15.1454
MvSl-1064-A1-R4_MC05-3g06663	130	130	1.14885	1.13466
MvSl-1064-A1-R4_MC05-3g06664	594	599	3.53062	3.51978
MvSl-1064-A1-R4_MC05-3g06665	283.493	389.303	43.1461	55.643
MvSl-1064-A1-R4_MC05-3g06666	1581.1	1653.22	2.90303	3.00499
MvSl-1064-A1-R4_MC05-3g06667	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06668	3	1	0.0141286	0.00465782
MvSl-1064-A1-R4_MC05-3g06669	2713	2513	7.35732	6.7446
MvSl-1064-A1-R4_MC05-3g06670	86	146	0.580891	0.974665
MvSl-1064-A1-R4_MC05-3g06671	882	1274	4.20829	6.01175
MvSl-1064-A1-R4_MC05-3g06672	1353	1110	4.18752	3.39954
MvSl-1064-A1-R4_MC05-3g06673	798	746	4.67673	4.32229
MvSl-1064-A1-R4_MC05-3g06674	2065	1877	8.06802	7.25489
MvSl-1064-A1-R4_MC05-3g06675	4474	7810	64.3224	110.572
MvSl-1064-A1-R4_MC05-3g06676	1329	1245	4.78581	4.43572
MvSl-1064-A1-R4_MC05-3g06677	1021	1039	10.136	10.1836
MvSl-1064-A1-R4_MC05-3g06678	269.637	403.573	1.94868	2.88216
MvSl-1064-A1-R4_MC05-3g06679	6253	8379	31.3921	41.5989
MvSl-1064-A1-R4_MC05-3g06680	3095	3156	12.0641	12.1701
MvSl-1064-A1-R4_MC05-3g06681	9	7	0.0221398	0.0170435
MvSl-1064-A1-R4_MC05-3g06682	1209	745	3.93388	2.39865
MvSl-1064-A1-R4_MC05-3g06683	524	661	3.26773	4.07472
MvSl-1064-A1-R4_MC05-3g06684	2272	2703	6.06315	7.13897
MvSl-1064-A1-R4_MC05-3g06685	1219	1295	3.53364	3.71497
MvSl-1064-A1-R4_MC05-3g06686	640	660	5.19002	5.2874
MvSl-1064-A1-R4_MC05-3g06687	3555	3641	15.0335	15.2305
MvSl-1064-A1-R4_MC05-3g06688	2529	2225	4.65468	4.05407
MvSl-1064-A1-R4_MC05-3g06689	674	958	3.16533	4.44969
MvSl-1064-A1-R4_MC05-3g06690	6264	6394	20.5417	20.7477
MvSl-1064-A1-R4_MC05-3g06691	1538	1581	8.13611	8.27011
MvSl-1064-A1-R4_MC05-3g06692	434	559	41.6044	49.8642
MvSl-1064-A1-R4_MC05-3g06693	171	181	8.02522	8.02127
MvSl-1064-A1-R4_MC05-3g06694	1451	1251	5.02409	4.28579
MvSl-1064-A1-R4_MC05-3g06695	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06696	683.431	554.532	1.67777	1.3474
MvSl-1064-A1-R4_MC05-3g06697	43.573	28.178	5.81426	3.56467
MvSl-1064-A1-R4_MC05-3g06698	1619	1553	7.5441	7.15718
MvSl-1064-A1-R4_MC05-3g06699	1098	1218	9.40538	10.3054
MvSl-1064-A1-R4_MC05-3g06700	3601	4314	20.9426	24.8044
MvSl-1064-A1-R4_MC05-3g06701	1637	2457	10.2852	15.2596
MvSl-1064-A1-R4_MC05-3g06702	335	293	2.25368	1.94816
MvSl-1064-A1-R4_MC05-3g06703	527	449	1.33244	1.12358
MvSl-1064-A1-R4_MC05-3g06704	303.092	238.29	2.26073	1.75624
MvSl-1064-A1-R4_MC05-3g06705	996	1335	7.02225	9.30168
MvSl-1064-A1-R4_MC05-3g06706	306	216	0.947418	0.661777
MvSl-1064-A1-R4_MC05-3g06707	3327	3756	11.6645	13.0292
MvSl-1064-A1-R4_MC05-3g06708	1126	1148	9.09593	9.16145
MvSl-1064-A1-R4_MC05-3g06709	3275	3458	14.5865	15.2337
MvSl-1064-A1-R4_MC05-3g06710	2282	2232	5.99803	5.80621
MvSl-1064-A1-R4_MC05-3g06711	1416	1483	4.45333	4.61523
MvSl-1064-A1-R4_MC05-3g06712	631	488	2.4874	1.90305
MvSl-1064-A1-R4_MC05-3g06713	2894.05	2657.09	6.20704	5.64106
MvSl-1064-A1-R4_MC05-3g06714	1164	1257	4.90008	5.23433
MvSl-1064-A1-R4_MC05-3g06715	104	286	0.415447	1.1302
MvSl-1064-A1-R4_MC05-3g06716	362.622	370	10.1738	10.0708
MvSl-1064-A1-R4_MC05-3g06717	1869.97	1563.47	11.1943	9.25269
MvSl-1064-A1-R4_MC05-3g06718	650.804	571.043	16.1453	13.7631
MvSl-1064-A1-R4_MC05-3g06719	552	319	1.87789	1.07378
MvSl-1064-A1-R4_MC05-3g06720	377	605	2.85011	4.51923
MvSl-1064-A1-R4_MC05-3g06721	1875	1938	9.37934	9.58706
MvSl-1064-A1-R4_MC05-3g06722	329	414	6.81121	8.35316
MvSl-1064-A1-R4_MC05-3g06723	191	210	0.722301	0.785674
MvSl-1064-A1-R4_MC05-3g06724	2940	3338	13.5936	15.2648
MvSl-1064-A1-R4_MC05-3g06725	252	176	14.4893	9.49139
MvSl-1064-A1-R4_MC05-3g06726	399	608	3.58667	5.39764
MvSl-1064-A1-R4_MC05-3g06727	1147	1174	9.15947	9.26195
MvSl-1064-A1-R4_MC05-3g06728	3560	3587	13.3782	13.3358
MvSl-1064-A1-R4_MC05-3g06729	573	800	2.59489	3.58331
MvSl-1064-A1-R4_MC05-3g06730	1039	1262	2.21761	2.66628
MvSl-1064-A1-R4_MC05-3g06731	217.692	308.563	1.20412	1.68755
MvSl-1064-A1-R4_MC05-3g06732	83.948	95.8267	1.17324	1.31945
MvSl-1064-A1-R4_MC05-3g06733	832.768	819.003	1.17388	1.14305
MvSl-1064-A1-R4_MC05-3g06734	11	3	0.128215	0.0345034
MvSl-1064-A1-R4_MC05-3g06735	1314	1484	12.7277	14.1929
MvSl-1064-A1-R4_MC05-3g06736	2765	4283	124.95	182.891
MvSl-1064-A1-R4_MC05-3g06737	6978	7370	31.2122	32.606
MvSl-1064-A1-R4_MC05-3g06738	1914	1726	8.0614	7.19093
MvSl-1064-A1-R4_MC05-3g06739	132	139	0.650201	0.677111
MvSl-1064-A1-R4_MC05-3g06740	2828	2165	7.84979	5.94731
MvSl-1064-A1-R4_MC05-3g06741	3700	3609	33.3674	32.1429
MvSl-1064-A1-R4_MC05-3g06742	335.458	314.276	2.31253	2.14114
MvSl-1064-A1-R4_MC05-3g06743	0.502723	7.38783	0.103504	1.4807
MvSl-1064-A1-R4_MC05-3g06744	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06745	17.561	8.85489	0.114638	0.0571349
MvSl-1064-A1-R4_MC05-3g06746	2.06212	0	0.0758609	0
MvSl-1064-A1-R4_MC05-3g06747	5.13162	10.5902	0.0686717	0.139668
MvSl-1064-A1-R4_MC05-3g06748	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06749	31	33	0.0963366	0.10148
MvSl-1064-A1-R4_MC05-3g06750	5	5	0.0458319	0.045261
MvSl-1064-A1-R4_MC05-3g06751	2366	2181	5.35299	4.88423
MvSl-1064-A1-R4_MC05-3g06752	1941	2598	9.84484	13.0308
MvSl-1064-A1-R4_MC05-3g06753	401	331	14.7519	11.6165
MvSl-1064-A1-R4_MC05-3g06754	328	284	8.00875	6.74063
MvSl-1064-A1-R4_MC05-3g06755	733	735	8.061	7.97742
MvSl-1064-A1-R4_MC05-3g06756	1327	1560	12.0451	13.984
MvSl-1064-A1-R4_MC05-3g06757	11149	7675	25.8747	17.6307
MvSl-1064-A1-R4_MC05-3g06758	762	584	6.56081	4.96652
MvSl-1064-A1-R4_MC05-3g06759	2	3	0.113854	0.16022
MvSl-1064-A1-R4_MC05-3g06760	8	4	0.122197	0.0601066
MvSl-1064-A1-R4_MC05-3g06761	112	74	2.15099	1.38889
MvSl-1064-A1-R4_MC05-3g06762	215	204	4.62492	4.27035
MvSl-1064-A1-R4_MC05-3g06763	243	441	1.98211	3.55355
MvSl-1064-A1-R4_MC05-3g06764	1079	1091	10.1575	10.1417
MvSl-1064-A1-R4_MC05-3g06765	1102	1019	3.5746	3.27067
MvSl-1064-A1-R4_MC05-3g06766	4167	2555	12.8921	7.82218
MvSl-1064-A1-R4_MC05-3g06767	5239	4995	7.47814	7.05929
MvSl-1064-A1-R4_MC05-3g06768	858	1031	2.75114	3.27119
MvSl-1064-A1-R4_MC05-3g06769	13	12	0.121019	0.110313
MvSl-1064-A1-R4_MC05-3g06770	10	8	1.18899	0.890969
MvSl-1064-A1-R4_MC05-3g06771	6	6	0.391055	0.364758
MvSl-1064-A1-R4_MC05-3g06772	2273	2686	8.28142	9.6821
MvSl-1064-A1-R4_MC05-3g06773	501	514	1.96938	1.9988
MvSl-1064-A1-R4_MC05-3g06774	10409	8635	26.9528	22.1293
MvSl-1064-A1-R4_MC05-3g06775	658	995	4.33259	6.47554
MvSl-1064-A1-R4_MC05-3g06776	3815	3685	10.0908	9.64651
MvSl-1064-A1-R4_MC05-3g06777	776	866	19.5064	21.1512
MvSl-1064-A1-R4_MC05-3g06778	660	1088	3.64585	5.94249
MvSl-1064-A1-R4_MC05-3g06779	1474	1347	5.07642	4.59002
MvSl-1064-A1-R4_MC05-3g06780	251	648	5.50756	13.8243
MvSl-1064-A1-R4_MC05-3g06781	663	729	5.02134	5.45532
MvSl-1064-A1-R4_MC05-3g06782	2465	2280	5.45169	4.99132
MvSl-1064-A1-R4_MC05-3g06783	501	554	17.3367	18.3539
MvSl-1064-A1-R4_MC05-3g06784	490150	554404	4764.25	5320.69
MvSl-1064-A1-R4_MC05-3g06785	7216.4	7528.78	82.28	84.7091
MvSl-1064-A1-R4_MC05-3g06786	356	223	31.542	18.3208
MvSl-1064-A1-R4_MC05-3g06787	206.578	184.772	1.78599	1.57783
MvSl-1064-A1-R4_MC05-3g06788	35.5614	51.6239	0.647314	0.919548
MvSl-1064-A1-R4_MC05-3g06789	32.1897	30.457	0.538907	0.500115
MvSl-1064-A1-R4_MC05-3g06790	433.774	324.667	16.3303	11.6402
MvSl-1064-A1-R4_MC05-3g06791	1.71488	5.65422	0.115293	0.35483
MvSl-1064-A1-R4_MC05-3g06792	1182.77	1155.61	4.63626	4.48124
MvSl-1064-A1-R4_MC05-3g06793	8	1	2.27811	0.286267
MvSl-1064-A1-R4_MC05-3g06794	5.18475	7.86453	0.44308	0.622855
MvSl-1064-A1-R4_MC05-3g06795	1358.68	1420.16	32.9138	33.4681
MvSl-1064-A1-R4_MC05-3g06796	1033	1217	10.1349	11.7889
MvSl-1064-A1-R4_MC05-3g06797	882	941	2.89691	3.0582
MvSl-1064-A1-R4_MC05-3g06798	435	509	88.1713	98.5695
MvSl-1064-A1-R4_MC05-3g06799	1985	2050	9.31177	9.51112
MvSl-1064-A1-R4_MC05-3g06800	109	163	13.2325	18.5337
MvSl-1064-A1-R4_MC05-3g06801	94	164	0.445203	0.768198
MvSl-1064-A1-R4_MC05-3g06802	19	10.037	0.908209	0.452808
MvSl-1064-A1-R4_MC05-3g06803	401	260	10.2826	6.4731
MvSl-1064-A1-R4_MC05-3g06804	161	114	40.6064	28.9883
MvSl-1064-A1-R4_MC05-3g06805	68	73	0.584277	0.619543
MvSl-1064-A1-R4_MC05-3g06806	62	16	0.572707	0.145951
MvSl-1064-A1-R4_MC05-3g06807	2500	2395	112.534	101.817
MvSl-1064-A1-R4_MC05-3g06808	1765	1609	9.36656	8.44321
MvSl-1064-A1-R4_MC05-3g06809	1804	2107	20.1569	23.2336
MvSl-1064-A1-R4_MC05-3g06810	19	14.1295	7.40269	5.37596
MvSl-1064-A1-R4_MC05-3g06811	766.009	776.391	3.87584	3.88476
MvSl-1064-A1-R4_MC05-3g06812	98.6397	117.846	12.3888	13.9501
MvSl-1064-A1-R4_MC05-3g06813	159.76	123.039	0.53566	0.408192
MvSl-1064-A1-R4_MC05-3g06814	13.2789	30.0718	0.215586	0.479192
MvSl-1064-A1-R4_MC05-3g06815	16.2121	14.9333	1.12593	0.966229
MvSl-1064-A1-R4_MC05-3g06816	5.18475	7.86453	0.44308	0.622855
MvSl-1064-A1-R4_MC05-3g06817	7.9152	5.00629	0.354708	0.211889
MvSl-1064-A1-R4_MC05-3g06818	2097.97	2014.61	3.62236	3.44365
MvSl-1064-A1-R4_MC05-3g06819	6818.61	8891.31	23.1779	29.9046
MvSl-1064-A1-R4_MC05-3g06820	2302	2054	8.15627	7.20045
MvSl-1064-A1-R4_MC05-3g06821	415	646	4.75117	7.2981
MvSl-1064-A1-R4_MC05-3g06822	1142	1873	2.35284	3.8199
MvSl-1064-A1-R4_MC05-3g06823	905	903	24.3966	23.6498
MvSl-1064-A1-R4_MC05-3g06824	788.682	814.103	3.46476	3.53753
MvSl-1064-A1-R4_MC05-3g06825	9	11	0.0265865	0.0321566
MvSl-1064-A1-R4_MC05-3g06826	231	189	1.85351	1.49819
MvSl-1064-A1-R4_MC05-3g06827	118	90	0.189872	0.143376
MvSl-1064-A1-R4_MC05-3g06828	2365	2200	15.0398	13.8292
MvSl-1064-A1-R4_MC05-3g06829	2821	3710	35.1845	45.6455
MvSl-1064-A1-R4_MC05-3g06830	1.21442	0	0.0567479	0
MvSl-1064-A1-R4_MC05-3g06831	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06832	27.9493	19.3328	6.37284	4.38107
MvSl-1064-A1-R4_MC05-3g06833	14.1898	11.2465	0.120317	0.0941945
MvSl-1064-A1-R4_MC05-3g06834	87.821	44.6266	0.116236	0.0584832
MvSl-1064-A1-R4_MC05-3g06835	1.04573	0	0.263748	0
MvSl-1064-A1-R4_MC05-3g06836	42.3193	39.1262	0.154253	0.141098
MvSl-1064-A1-R4_MC05-3g06837	234.381	372.615	1.31029	2.05959
MvSl-1064-A1-R4_MC05-3g06838	79.5759	81.5557	0.69299	0.701491
MvSl-1064-A1-R4_MC05-3g06839	0	3.28251	0	0.039392
MvSl-1064-A1-R4_MC05-3g06840	6	10	0.713395	1.11371
MvSl-1064-A1-R4_MC05-3g06841	714.043	777.468	2.54286	2.73937
MvSl-1064-A1-R4_MC05-3g06842	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06843	521.714	421.421	91.2969	71.3287
MvSl-1064-A1-R4_MC05-3g06844	23.5945	22.5702	6.71887	6.46109
MvSl-1064-A1-R4_MC05-3g06845	3.62172	0	0.0132414	0
MvSl-1064-A1-R4_MC05-3g06846	58.6065	85.657	0.513046	0.74061
MvSl-1064-A1-R4_MC05-3g06847	25.1743	29.3282	0.423109	0.483349
MvSl-1064-A1-R4_MC05-3g06848	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06849	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06850	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06851	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06852	1.39995	0	0.0231184	0
MvSl-1064-A1-R4_MC06g06853	286.544	325.006	15.3182	16.34
MvSl-1064-A1-R4_MC06g06854	0	0	0	0
MvSl-1064-A1-R4_MC06g06855	8.54521	7.82259	0.0273999	0.0248198
MvSl-1064-A1-R4_MC06g06856	0	0	0	0
MvSl-1064-A1-R4_MC06g06857	1.4353	3.4973	0.0137751	0.033142
MvSl-1064-A1-R4_MC06g06858	116.965	148.145	0.235304	0.295023
MvSl-1064-A1-R4_MC06g06859	25.1481	16.7826	3.86581	2.41794
MvSl-1064-A1-R4_MC06g06860	0	0	0	0
MvSl-1064-A1-R4_MC06g06861	70.6474	44.4852	0.425659	0.264968
MvSl-1064-A1-R4_MC06g06862	5377	7869	121.82	173.451
MvSl-1064-A1-R4_MC06g06863	157	150	2.75587	2.57852
MvSl-1064-A1-R4_MC06g06864	77	92	8.59849	9.64202
MvSl-1064-A1-R4_MC06g06865	527	482	5.11649	4.62047
MvSl-1064-A1-R4_MC06g06866	114.114	94.8573	0.58661	0.482196
MvSl-1064-A1-R4_MC06g06867	0	0	0	0
MvSl-1064-A1-R4_MC06g06868	213.959	133.719	32.89	19.2655
MvSl-1064-A1-R4_MC06g06869	101.902	93.1183	7.9985	6.77947
MvSl-1064-A1-R4_MC06g06870	1127.44	1195.72	13.2521	13.8676
MvSl-1064-A1-R4_MC06g06871	3383.88	3258.44	18.4972	17.6114
MvSl-1064-A1-R4_MC06g06872	216.095	148.964	0.872394	0.594908
MvSl-1064-A1-R4_MC06g06873	3	6	0.0505179	0.0990812
MvSl-1064-A1-R4_MC06g06874	317.218	148.32	0.828057	0.383186
MvSl-1064-A1-R4_MC06g06875	613.536	440.065	1.45579	1.03352
MvSl-1064-A1-R4_MC06g06876	0	0	0	0
MvSl-1064-A1-R4_MC06g06877	28.209	21.7899	1.17957	0.863397
MvSl-1064-A1-R4_MC06g06878	244.786	244.184	2.77588	2.73257
MvSl-1064-A1-R4_MC06g06879	0.5	1.5	0.0965894	0.281275
MvSl-1064-A1-R4_MC06g06880	13.3724	12.8576	2.05563	1.85245
MvSl-1064-A1-R4_MC06g06881	0	0	0	0
MvSl-1064-A1-R4_MC06g06882	1265.59	1395.18	3.003	3.27667
MvSl-1064-A1-R4_MC06g06883	159.784	177.19	0.417095	0.457774
MvSl-1064-A1-R4_MC06g06884	0	0	0	0
MvSl-1064-A1-R4_MC06g06885	0	4.159	0	0.0599668
MvSl-1064-A1-R4_MC06g06886	4713	4307	19.7509	17.8543
MvSl-1064-A1-R4_MC06g06887	643	879	7.02509	9.4783
MvSl-1064-A1-R4_MC06g06888	4473	3441	6.79873	5.17822
MvSl-1064-A1-R4_MC06g06889	184	129	0.973371	0.674791
MvSl-1064-A1-R4_MC06g06890	74.5552	61.9996	0.157204	0.129406
MvSl-1064-A1-R4_MC06g06891	0	0	0	0
MvSl-1064-A1-R4_MC06g06892	4.9666	30.903	0.0582962	0.357902
MvSl-1064-A1-R4_MC06g06893	1228	1479	21.9882	25.9202
MvSl-1064-A1-R4_MC06g06894	1648	2087	12.3473	15.4503
MvSl-1064-A1-R4_MC06g06895	502	688	10.0871	13.4802
MvSl-1064-A1-R4_MC06g06896	1552	1925	9.75113	11.9555
MvSl-1064-A1-R4_MC06g06897	294	374	10.698	12.9866
MvSl-1064-A1-R4_MC06g06898	468	684	17.0294	23.7508
MvSl-1064-A1-R4_MC06g06899	372	403	3.39502	3.63217
MvSl-1064-A1-R4_MC06g06900	1	0	0.0111437	0
MvSl-1064-A1-R4_MC06g06901	788	826	2.40769	2.49745
MvSl-1064-A1-R4_MC06g06902	2853	2773	48.794	46.4956
MvSl-1064-A1-R4_MC06g06903	1282	1332	6.14836	6.3178
MvSl-1064-A1-R4_MC06g06904	2010	2185	6.07052	6.53025
MvSl-1064-A1-R4_MC06g06905	0	0	0	0
MvSl-1064-A1-R4_MC06g06906	0	2.76863	0	0.0168789
MvSl-1064-A1-R4_MC06g06907	480.128	395.469	1.12774	0.919408
MvSl-1064-A1-R4_MC06g06908	254.411	216.692	19.9693	15.7762
MvSl-1064-A1-R4_MC06g06909	97.5692	103.94	1.90347	1.979
MvSl-1064-A1-R4_MC06g06910	256.144	194.874	0.514183	0.387243
MvSl-1064-A1-R4_MC06g06911	64.5202	39.713	0.434402	0.264264
MvSl-1064-A1-R4_MC06g06912	1	0	0.16801	0
MvSl-1064-A1-R4_MC06g06913	53	26	0.244111	0.118441
MvSl-1064-A1-R4_MC06g06914	521	578	1.17811	1.2937
MvSl-1064-A1-R4_MC06g06915	864	938	6.70132	7.18803
MvSl-1064-A1-R4_MC06g06916	188	234	59.6368	75.0887
MvSl-1064-A1-R4_MC06g06917	382	489	54.2734	65.8547
MvSl-1064-A1-R4_MC06g06918	80	101	5.04352	5.92903
MvSl-1064-A1-R4_MC06g06919	2255	2165.72	14.8131	14.0615
MvSl-1064-A1-R4_MC06g06920	15309	26606	151.263	259.548
MvSl-1064-A1-R4_MC06g06921	3113	4261	14.5951	19.7581
MvSl-1064-A1-R4_MC06g06922	205.442	232.702	33.4706	35.7922
MvSl-1064-A1-R4_MC06g06923	2384	2484	14.9561	15.4042
MvSl-1064-A1-R4_MC06g06924	3314	2859	4.6147	3.94176
MvSl-1064-A1-R4_MC06g06925	6	1	0.0153463	0.00253144
MvSl-1064-A1-R4_MC06g06926	460	569	3.31299	4.04963
MvSl-1064-A1-R4_MC06g06927	628.926	479.069	2.52199	1.90041
MvSl-1064-A1-R4_MC06g06928	116.206	112.836	11.8756	10.7567
MvSl-1064-A1-R4_MC06g06929	246.664	240.78	12.369	11.4031
MvSl-1064-A1-R4_MC06g06930	1128	1406	4.80656	5.92623
MvSl-1064-A1-R4_MC06g06931	2679	3559	14.8086	19.4515
MvSl-1064-A1-R4_MC06g06932	0	1	0	0.410652
MvSl-1064-A1-R4_MC06g06933	526	620	2.68908	3.1344
MvSl-1064-A1-R4_MC06g06934	2055	1998	6.58927	6.33932
MvSl-1064-A1-R4_MC06g06935	1591	1517	5.98959	5.65006
MvSl-1064-A1-R4_MC06g06936	3779	4187	11.2308	12.3138
MvSl-1064-A1-R4_MC06g06937	2743	3122	16.6347	18.7166
MvSl-1064-A1-R4_MC06g06938	1083.13	1120.94	4.98604	5.10356
MvSl-1064-A1-R4_MC06g06939	166.562	133.817	0.918879	0.729928
MvSl-1064-A1-R4_MC06g06940	103	108	0.449423	0.466117
MvSl-1064-A1-R4_MC06g06941	31	21	0.0909339	0.06096
MvSl-1064-A1-R4_MC06g06942	273.366	226.606	5.93726	4.79
MvSl-1064-A1-R4_MC06g06943	738	978	3.08657	4.04611
MvSl-1064-A1-R4_MC06g06944	151	90	0.252941	0.149255
MvSl-1064-A1-R4_MC06g06945	39718	27423	151.571	103.532
MvSl-1064-A1-R4_MC06g06946	4376	3847	508.793	418.929
MvSl-1064-A1-R4_MC06g06947	2906	2351	1190.41	965.442
MvSl-1064-A1-R4_MC06g06948	478	455	2.92421	2.75164
MvSl-1064-A1-R4_MC06g06949	1577	1666	9.4135	9.83138
MvSl-1064-A1-R4_MC06g06950	1523	1641	9.63402	10.2609
MvSl-1064-A1-R4_MC06g06951	4311	3308	6.56921	4.99076
MvSl-1064-A1-R4_MC06g06952	1115	1205	6.7374	7.19804
MvSl-1064-A1-R4_MC06g06953	635	591	9.17572	8.4086
MvSl-1064-A1-R4_MC06g06954	1916	1812	6.86712	6.42546
MvSl-1064-A1-R4_MC06g06955	20	7	0.103192	0.0357151
MvSl-1064-A1-R4_MC06g06956	82	50	0.321427	0.19389
MvSl-1064-A1-R4_MC06g06957	1188	820	2.59181	1.77081
MvSl-1064-A1-R4_MC06g06958	9922	7227	340.928	237.815
MvSl-1064-A1-R4_MC06g06959	2282	2359	8.54868	8.74287
MvSl-1064-A1-R4_MC06g06960	732	671	1.91617	1.73841
MvSl-1064-A1-R4_MC06g06961	1	5	0.0290436	0.140436
MvSl-1064-A1-R4_MC06g06962	610	552	2.5	2.23791
MvSl-1064-A1-R4_MC06g06963	2695	2872	8.78616	9.26485
MvSl-1064-A1-R4_MC06g06964	1886	1595	8.31596	6.95629
MvSl-1064-A1-R4_MC06g06965	270	200	1.69258	1.23935
MvSl-1064-A1-R4_MC06g06966	1405	1555	5.44112	5.95754
MvSl-1064-A1-R4_MC06g06967	537	560	136.353	143.742
MvSl-1064-A1-R4_MC06g06968	2319	3045	42.0292	54.0178
MvSl-1064-A1-R4_MC06g06969	1574	1664	14.0583	14.6782
MvSl-1064-A1-R4_MC06g06970	1086	1201	9.59729	10.4825
MvSl-1064-A1-R4_MC06g06971	604255	648578	1136.64	1207.76
MvSl-1064-A1-R4_MC06g06972	94.9378	82.6177	0.766177	0.658685
MvSl-1064-A1-R4_MC06g06973	2554	2345	6.65444	6.04703
MvSl-1064-A1-R4_MC06g06974	1558	1475	10.9846	10.2771
MvSl-1064-A1-R4_MC06g06975	1312	1253	3.70443	3.50119
MvSl-1064-A1-R4_MC06g06976	29	28	0.225556	0.215165
MvSl-1064-A1-R4_MC06g06977	809	840	9.06354	9.28729
MvSl-1064-A1-R4_MC06g06978	1583	1054	1.88931	1.2456
MvSl-1064-A1-R4_MC06g06979	3478	3083	7.20823	6.32498
MvSl-1064-A1-R4_MC06g06980	2272	2571	9.02423	10.1022
MvSl-1064-A1-R4_MC06g06981	603	707	2.70296	3.13457
MvSl-1064-A1-R4_MC06g06982	716	852	4.21387	4.95724
MvSl-1064-A1-R4_MC06g06983	3074	3562	30.3373	34.7073
MvSl-1064-A1-R4_MC06g06984	1250	1351	6.07849	6.49714
MvSl-1064-A1-R4_MC06g06985	249.665	249.312	14.9096	13.8912
MvSl-1064-A1-R4_MC06g06986	1249	1363	11.6791	12.5855
