target_id	est_counts	est_counts	mean_oldcounts	tpm	tpm	target_id	est_counts	est_counts	mean_newcounts	tpm	tpm	ratio_a2_oldnew
MvSl-1064-A2-R4_MC02g04099	3909	3491	3700	28.11	29.1977	MvSl-1064-A2-R4_MC02g04099	3910	3493	3701.5	24.5343	24.821	0.999594759
MvSl-1064-A2-R4_MC03g05355	164293	93700	128996.5	1211.39	1970.82	MvSl-1064-A2-R4_MC03g05355	164358	93740	129049	1117.82	1767.66	0.999593178
MvSl-1064-A2-R4_MC01g02681	3567	3804	3685.5	772.459	681.018	MvSl-1064-A2-R4_MC01g02681	3568	3806	3687	515.226	443.915	0.999593165
MvSl-1064-A2-R4_MC02g04304	1319	1137	1228	10.2762	11.0589	MvSl-1064-A2-R4_MC02g04304	1320	1137	1228.5	6.85638	7.19715	0.999593
MvSl-1064-A2-R4_MC09g09254	1279	1174	1226.5	15.9085	16.0816	MvSl-1064-A2-R4_MC09g09254	1279	1175	1227	12.9305	12.6993	0.999592502
MvSl-1064-A2-R4_MC13g11793	5090	4721	4905.5	59.7329	59.7551	MvSl-1064-A2-R4_MC13g11793	5091	4724	4907.5	110.165	106.84	0.99959246
MvSl-1064-A2-R4_MC01g02049	3874	3484	3679	9.49457	9.79056	MvSl-1064-A2-R4_MC01g02049	3876	3485	3680.5	6.88204	6.93272	0.999592447
MvSl-1064-A2-R4_MC10g10370	2264	2641	2452.5	15.1745	12.0654	MvSl-1064-A2-R4_MC10g10370	2264	2643	2453.5	10.3943	8.05779	0.999592419
MvSl-1064-A2-R4_MC03g05455	1304	1144	1224	6.84298	7.23472	MvSl-1064-A2-R4_MC03g05455	1304	1145	1224.5	5.75385	5.92747	0.99959167
MvSl-1064-A2-R4_MC09g09396	1332	1109	1220.5	10.5272	11.7298	MvSl-1064-A2-R4_MC09g09396	1332	1110	1221	8.36695	9.07237	0.9995905
MvSl-1064-A2-R4_MC13g11861	1248	1193	1220.5	12.9533	12.5716	MvSl-1064-A2-R4_MC13g11861	1250	1192	1221	10.6011	10.0393	0.9995905
MvSl-1064-A2-R4_MC12g11448	1187	1249	1218	11.9449	10.5312	MvSl-1064-A2-R4_MC12g11448	1187	1250	1218.5	8.36777	7.18256	0.999589659
MvSl-1064-A2-R4_MC02g04209	1300	1130	1215	4.96164	5.29394	MvSl-1064-A2-R4_MC02g04209	1301	1130	1215.5	3.57875	3.73005	0.999588647
MvSl-1064-A2-R4_MC01g02386	2533	2324	2428.5	30.4484	30.7929	MvSl-1064-A2-R4_MC01g02386	2533	2326	2429.5	23.4407	23.0408	0.999588393
MvSl-1064-A2-R4_MC06-2g07473	2363	2494	2428.5	45.9385	40.3974	MvSl-1064-A2-R4_MC06-2g07473	2363	2496	2429.5	30.5499	26.0814	0.999588393
MvSl-1064-A2-R4_MC04-1g05899	5043	4666	4854.5	54.6646	54.8158	MvSl-1064-A2-R4_MC04-1g05899	5045	4668	4856.5	72.7381	70.7904	0.999588181
MvSl-1064-A2-R4_MC08-1g08821	1287	1137	1212	33.5317	35.2407	MvSl-1064-A2-R4_MC08-1g08821	1287	1138	1212.5	27.9011	28.3851	0.999587629
MvSl-1064-A2-R4_MC03g05099	2519	2326	2422.5	25.6066	25.7283	MvSl-1064-A2-R4_MC03g05099	2520	2327	2423.5	19.9305	19.4941	0.999587374
MvSl-1064-A2-R4_MC02g04197	2735	2093	2414	11.3062	13.703	MvSl-1064-A2-R4_MC02g04197	2737	2093	2415	8.39145	9.93048	0.999585921
MvSl-1064-A2-R4_MC05g06937	2363	2433	2398	18.9656	17.0866	MvSl-1064-A2-R4_MC05g06937	2363	2435	2399	13.6411	11.9715	0.99958316
MvSl-1064-A2-R4_MC01g03068	1128	1270	1199	16.4062	13.5207	MvSl-1064-A2-R4_MC01g03068	1128	1271	1199.5	12.2432	9.80937	0.99958316
MvSl-1064-A2-R4_MC06-2g07573	3092	4082	3587	29.3666	20.6335	MvSl-1064-A2-R4_MC06-2g07573	3094	4083	3588.5	29.9253	20.4923	0.999581998
MvSl-1064-A2-R4_MC01g02772	2390	2379	2384.5	10.8801	10.1375	MvSl-1064-A2-R4_MC01g02772	2390	2381	2385.5	7.99111	7.26096	0.999580801
MvSl-1064-A2-R4_MC08-1g08611	2525	2241	2383	12.4874	13.0499	MvSl-1064-A2-R4_MC08-1g08611	2527	2241	2384	9.09296	9.2787	0.999580537
MvSl-1064-A2-R4_MC10g09874	1307	1074	1190.5	13.052	14.7372	MvSl-1064-A2-R4_MC10g09874	1307	1075	1191	9.06076	9.95036	0.999580185
MvSl-1064-A2-R4_MC12g11487	4989	4532	4760.5	44.68	45.63	MvSl-1064-A2-R4_MC12g11487	4991	4534	4762.5	52.8765	52.5021	0.999580052
MvSl-1064-A2-R4_MC06-2g07383	2343	2395	2369	7.00497	6.35518	MvSl-1064-A2-R4_MC06-2g07383	2343	2397	2370	5.42374	4.80126	0.999578059
MvSl-1064-A2-R4_MC07g08187	1219	1142	1180.5	12.6899	12.5672	MvSl-1064-A2-R4_MC07g08187	1219	1143	1181	12.1112	11.656	0.99957663
MvSl-1064-A2-R4_MC07g07970	4156	2911	3533.5	29.7771	39.4401	MvSl-1064-A2-R4_MC07g07970	4157	2913	3535	24.8348	32.0102	0.999575672
MvSl-1064-A2-R4_MC03g04831	2264	2439	2351.5	8.81474	7.5883	MvSl-1064-A2-R4_MC03g04831	2264	2441	2352.5	6.23893	5.23982	0.99957492
MvSl-1064-A2-R4_MC02g04338	58606	30563	44584.5	241.991	430.442	MvSl-1064-A2-R4_MC02g04338	58606	30601	44603.5	213.321	369.247	0.999574024
MvSl-1064-A2-R4_MC11g10490	6969	7108	7038.5	110.571	100.602	MvSl-1064-A2-R4_MC11g10490	6971	7112	7041.5	121.533	107.202	0.999573954
MvSl-1064-A2-R4_MC10g09951	1109	1233	1171	19.7539	16.4883	MvSl-1064-A2-R4_MC10g09951	1109	1234	1171.5	14.4366	11.7026	0.999573197
MvSl-1064-A2-R4_MC04-1g06087	1169	1172	1170.5	5.14742	4.76173	MvSl-1064-A2-R4_MC04-1g06087	1168	1174	1171	4.15845	3.74473	0.999573014
MvSl-1064-A2-R4_MC11g10633	2184	2473	2328.5	26.2842	21.5355	MvSl-1064-A2-R4_MC11g10633	2182	2477	2329.5	35.3314	28.0424	0.999570723
MvSl-1064-A2-R4_MC04-1g06232	2579	2063	2321	32.58	37.7966	MvSl-1064-A2-R4_MC04-1g06232	2580	2064	2322	31.2429	35.1743	0.999569337
MvSl-1064-A2-R4_MC05g06943	3776	3180	3478	24.7306	27.2399	MvSl-1064-A2-R4_MC05g06943	3777	3182	3479.5	17.989	19.3097	0.999568904
MvSl-1064-A2-R4_MC01g02361	2466	2168	2317	28.8367	30.4349	MvSl-1064-A2-R4_MC01g02361	2468	2168	2318	27.9174	28.6513	0.999568594
MvSl-1064-A2-R4_MC10g10015	2572	2057	2314.5	18.858	21.874	MvSl-1064-A2-R4_MC10g10015	2573	2058	2315.5	13.1365	14.8477	0.999568128
MvSl-1064-A2-R4_MC01g02625	1164	1143	1153.5	14.484	13.6859	MvSl-1064-A2-R4_MC01g02625	1165	1143	1154	10.6506	9.80153	0.999566724
MvSl-1064-A2-R4_MC02g04100	5682	3543	4612.5	335.197	500.784	MvSl-1064-A2-R4_MC02g04100	5685	3544	4614.5	490.818	721.888	0.999566584
MvSl-1064-A2-R4_MC09g09607	2535	2063	2299	24.763	28.2321	MvSl-1064-A2-R4_MC09g09607	2537	2063	2300	17.3488	19.2709	0.999565217
MvSl-1064-A2-R4_MC11g10610	1418	879	1148.5	40.516	60.7251	MvSl-1064-A2-R4_MC11g10610	1419	879	1149	26.7525	38.8103	0.999564839
MvSl-1064-A2-R4_MC12g11060	2239	2353	2296	13.5525	11.9611	MvSl-1064-A2-R4_MC12g11060	2239	2355	2297	10.385	8.93348	0.999564649
MvSl-1064-A2-R4_MC02g04196	2250	2338	2294	13.4103	11.9701	MvSl-1064-A2-R4_MC02g04196	2250	2340	2295	11.5863	10.0777	0.99956427
MvSl-1064-A2-R4_MC10g10247	1238	1051	1144.5	8.62162	9.42069	MvSl-1064-A2-R4_MC10g10247	1237	1053	1145	7.95346	8.44242	0.999563319
MvSl-1064-A2-R4_MC07g08089	2406	2171	2288.5	16.7815	17.2517	MvSl-1064-A2-R4_MC07g08089	2407	2172	2289.5	13.2267	13.2528	0.999563223
MvSl-1064-A2-R4_MC02g03662	2236	2338	2287	6.70136	5.94353	MvSl-1064-A2-R4_MC02g03662	2236	2340	2288	5.08683	4.40222	0.999562937
MvSl-1064-A2-R4_MC10g10291	1252	1033	1142.5	12.8163	14.4125	MvSl-1064-A2-R4_MC10g10291	1252	1034	1143	10.2532	11.2066	0.999562555
MvSl-1064-A2-R4_MC01g02553	2478	2078	2278	13.2965	14.7072	MvSl-1064-A2-R4_MC01g02553	2479	2079	2279	11.3552	12.2454	0.999561211
MvSl-1064-A2-R4_MC07g08430	2420	2136	2278	29.2786	30.7798	MvSl-1064-A2-R4_MC07g08430	2421	2137	2279	27.0486	27.6286	0.999561211
MvSl-1064-A2-R4_MC11g10737	1190	1083	1136.5	15.1961	15.4938	MvSl-1064-A2-R4_MC11g10737	1190	1084	1137	13.0948	12.9642	0.999560246
MvSl-1064-A2-R4_MC03g05460	1200	1066	1133	9.20858	9.61617	MvSl-1064-A2-R4_MC03g05460	1200	1067	1133.5	6.63938	6.75089	0.999558888
MvSl-1064-A2-R4_MC13g11731	3786	2996	3391	22.0699	25.87	MvSl-1064-A2-R4_MC13g11731	3791	2994	3392.5	24.6198	28.1599	0.999557848
MvSl-1064-A2-R4_MC06-1g07167	2149	2353	2251	14.1615	11.9963	MvSl-1064-A2-R4_MC06-1g07167	2151	2353	2252	10.6031	8.76971	0.99955595
MvSl-1064-A2-R4_MC03g05302	1125	1125	1125	23.6011	21.9079	MvSl-1064-A2-R4_MC03g05302	1125	1126	1125.5	23.7815	21.3767	0.999555753
MvSl-1064-A2-R4_MC13g11721	1007	1240	1123.5	11.5854	8.72809	MvSl-1064-A2-R4_MC13g11721	1008	1240	1124	7.94241	5.83679	0.99955516
MvSl-1064-A2-R4_MC02g03863	6441	7039	6740	76.0795	64.587	MvSl-1064-A2-R4_MC02g03863	6443	7043	6743	69.6523	57.5177	0.999555094
MvSl-1064-A2-R4_MC12g11306	2387	2103	2245	41.8457	44.0866	MvSl-1064-A2-R4_MC12g11306	2388	2104	2246	38.7881	39.603	0.999554764
MvSl-1064-A2-R4_MC12g11339	1194	1047	1120.5	6.48946	6.8643	MvSl-1064-A2-R4_MC12g11339	1194	1048	1121	4.58868	4.73031	0.99955397
MvSl-1064-A2-R4_MC13g11790	3923	5032	4477.5	49.9355	36.1162	MvSl-1064-A2-R4_MC13g11790	3924	5035	4479.5	40.949	28.8294	0.999553522
MvSl-1064-A2-R4_MC14g12175	1300	937	1118.5	117.741	151.429	MvSl-1064-A2-R4_MC14g12175	1299	939	1119	114.209	144.562	0.999553172
MvSl-1064-A2-R4_MC08-1g08780	2038	2430	2234	14.6995	11.4347	MvSl-1064-A2-R4_MC08-1g08780	2038	2432	2235	11.5484	8.75493	0.999552573
MvSl-1064-A2-R4_MC04-2g06320	3356	3345	3350.5	29.1993	27.176	MvSl-1064-A2-R4_MC04-2g06320	3356	3348	3352	22.8242	20.6794	0.999552506
MvSl-1064-A2-R4_MC04-2g06314	1137	1080	1108.5	9.6352	9.41	MvSl-1064-A2-R4_MC04-2g06314	1137	1081	1109	11.8259	11.223	0.999549143
MvSl-1064-A2-R4_MC05g06595	2276	2150	2213	101.46	99.7532	MvSl-1064-A2-R4_MC05g06595	2277	2151	2214	67.0284	63.7364	0.999548329
MvSl-1064-A2-R4_MC03g04680	1145	1066	1105.5	168.403	166.993	MvSl-1064-A2-R4_MC03g04680	1145	1067	1106	111.823	107.479	0.99954792
MvSl-1064-A2-R4_MC06-2g07745	1181	1027	1104	6.24432	6.66027	MvSl-1064-A2-R4_MC06-2g07745	1181	1028	1104.5	4.50111	4.67881	0.999547306
MvSl-1064-A2-R4_MC07g08328	1327	880	1103.5	30.1496	42.1657	MvSl-1064-A2-R4_MC07g08328	1328	880	1104	19.9162	27.0418	0.999547101
MvSl-1064-A2-R4_A2g00050	1202	997	1099.5	3.8009	4.24983	MvSl-1064-A2-R4_A2g00050	1202	998	1100	2.67813	2.92066	0.999545454
MvSl-1064-A2-R4_MC05g06819	1052	1143	1097.5	7.382	6.30201	MvSl-1064-A2-R4_MC05g06819	1055	1141	1098	7.12375	5.95508	0.999544627
MvSl-1064-A2-R4_MC02g03850	4558	4218	4388	31.2938	31.3678	MvSl-1064-A2-R4_MC02g03850	4560	4220	4390	25.6983	25.1072	0.999544419
MvSl-1064-A2-R4_MC14g12029	1139	1051	1095	7.20528	7.24297	MvSl-1064-A2-R4_MC14g12029	1139	1052	1095.5	5.15382	5.04777	0.999543587
MvSl-1064-A2-R4_MC11g10430	2296	2081	2188.5	18.9006	19.3451	MvSl-1064-A2-R4_MC11g10430	2298	2081	2189.5	13.6353	13.6113	0.999543275
MvSl-1064-A2-R4_MC10g09970	2296	2076	2186	47.5128	48.7828	MvSl-1064-A2-R4_MC10g09970	2297	2077	2187	66.252	65.8482	0.999542753
MvSl-1064-A2-R4_MC03g04970	3148	3395	3271.5	15.7259	13.524	MvSl-1064-A2-R4_MC03g04970	3148	3398	3273	11.3224	9.49517	0.999541705
MvSl-1064-A2-R4_MC02g03896	2323	2037	2180	20.2143	21.3862	MvSl-1064-A2-R4_MC02g03896	2324	2038	2181	15.3933	15.8611	0.999541495
MvSl-1064-A2-R4_MC04-1g05884	1141	1039	1090	11.7577	11.9796	MvSl-1064-A2-R4_MC04-1g05884	1141	1040	1090.5	14.9493	14.7768	0.999541495
MvSl-1064-A2-R4_MC06-2g07421	6367	4513	5440	281.319	368.67	MvSl-1064-A2-R4_MC06-2g07421	6371	4514	5442.5	233.218	296.934	0.999540652
MvSl-1064-A2-R4_A2g00797	943.264	1084.73	1013.997	10.434	8.41727	MvSl-1064-A2-R4_A2g00797	945.607	1083.32	1014.4635	11.8864	9.36134	0.999540151
MvSl-1064-A2-R4_MC06-2g07760	1169	1004	1086.5	36.4877	39.3982	MvSl-1064-A2-R4_MC06-2g07760	1169	1005	1087	31.3173	32.7219	0.999540018
MvSl-1064-A2-R4_MC13g11699	1112	1060	1086	5.24652	5.10472	MvSl-1064-A2-R4_MC13g11699	1113	1060	1086.5	3.94294	3.74706	0.999539807
MvSl-1064-A2-R4_MC13g11950	1132	1039	1085.5	11.0289	11.1479	MvSl-1064-A2-R4_MC13g11950	1133	1039	1086	9.04513	8.9081	0.999539595
MvSl-1064-A2-R4_MC13g11955	3254	3236	3245	22.1574	20.6668	MvSl-1064-A2-R4_MC13g11955	3255	3238	3246.5	16.9611	15.4215	0.999537964
MvSl-1064-A2-R4_MC10g10248	1032	1121	1076.5	7.17297	6.12502	MvSl-1064-A2-R4_MC10g10248	1032	1122	1077	5.0621	4.21261	0.999535747
MvSl-1064-A2-R4_MC03g05287	2223	2081	2152	7.63216	7.56114	MvSl-1064-A2-R4_MC03g05287	2222	2084	2153	5.35601	5.1711	0.999535532
MvSl-1064-A2-R4_MC14g12028	3473	5117	4295	32.9709	20.7566	MvSl-1064-A2-R4_MC14g12028	3474	5120	4297	33.1958	20.3616	0.999534559
MvSl-1064-A2-R4_MC05g06449	2304	1981	2142.5	30.1387	32.5281	MvSl-1064-A2-R4_MC05g06449	2306	1981	2143.5	36.3472	38.0554	0.999533473
MvSl-1064-A2-R4_MC02g04470	13	24	18.5	0.256066	0.128682	MvSl-1064-A2-R4_MC02g04470	13.0073	24.01	18.50865	0.222053	0.108619	0.999532646
MvSl-1064-A2-R4_MC01g03412	4250	4282	4266	36.5338	33.6372	MvSl-1064-A2-R4_MC01g03412	4253	4283	4268	38.5531	34.5707	0.999531396
MvSl-1064-A2-R4_MC12g11290	1214	915	1064.5	6.4568	7.9463	MvSl-1064-A2-R4_MC12g11290	1214	916	1065	5.10838	6.1227	0.999530516
MvSl-1064-A2-R4_MC02g04266	4479	4003	4241	26.0967	27.0843	MvSl-1064-A2-R4_MC02g04266	4483	4003	4243	20.198	20.461	0.999528635
MvSl-1064-A2-R4_MC13g11953	969	1146	1057.5	12.1182	9.50619	MvSl-1064-A2-R4_MC13g11953	969	1147	1058	12.1884	9.29194	0.99952741
MvSl-1064-A2-R4_MC07g07884	1184	927	1055.5	17.93	21.2561	MvSl-1064-A2-R4_MC07g07884	1185	927	1056	13.325	15.3466	0.999526515
MvSl-1064-A2-R4_MC04-1g05903	1077	1024	1050.5	7.20455	7.02864	MvSl-1064-A2-R4_MC04-1g05903	1078	1024	1051	5.02994	4.79006	0.999524263
MvSl-1064-A2-R4_MC01g02586	1243	857	1050	9.98385	13.4352	MvSl-1064-A2-R4_MC01g02586	1243	858	1050.5	7.07105	9.25357	0.999524036
MvSl-1064-A2-R4_MC10g09914	19233	16390	17811.5	216.445	235.67	MvSl-1064-A2-R4_MC10g09914	19242	16398	17820	248.218	262.335	0.999523008
MvSl-1064-A2-R4_MC01g02800	2095	2086	2090.5	12.6786	11.8105	MvSl-1064-A2-R4_MC01g02800	2094	2089	2091.5	9.61198	8.71703	0.999521874
MvSl-1064-A2-R4_MC06-2g07508	1101	986	1043.5	9.52847	9.87058	MvSl-1064-A2-R4_MC06-2g07508	1102	986	1044	8.89701	8.97936	0.999521073
MvSl-1064-A2-R4_MC01g02538	1123	958	1040.5	35.4937	38.5689	MvSl-1064-A2-R4_MC01g02538	1123	959	1041	25.9693	27.3637	0.999519693
MvSl-1064-A2-R4_MC05g06490	2146	2015	2080.5	18.5138	18.2915	MvSl-1064-A2-R4_MC05g06490	2145	2018	2081.5	17.2045	16.5172	0.999519577
MvSl-1064-A2-R4_MC13g11694	4535	3773	4154	31.527	35.1522	MvSl-1064-A2-R4_MC13g11694	4540	3772	4156	26.8499	29.2064	0.999518768
MvSl-1064-A2-R4_MC01g02615	5571	6883	6227	28.6756	21.5254	MvSl-1064-A2-R4_MC01g02615	5573	6887	6230	20.4003	14.9457	0.999518459
MvSl-1064-A2-R4_MC07g08242	1010	1063	1036.5	7.9576	7.01341	MvSl-1064-A2-R4_MC07g08242	1011	1063	1037	5.63177	4.84452	0.99951784
MvSl-1064-A2-R4_MC12g11195	2196	1942	2069	15.2961	16.0448	MvSl-1064-A2-R4_MC12g11195	2197	1943	2070	11.5478	11.8066	0.999516908
MvSl-1064-A2-R4_MC06-2g07796	2182	1947	2064.5	55.0944	57.3869	MvSl-1064-A2-R4_MC06-2g07796	2181	1950	2065.5	99.5473	100.476	0.999515856
MvSl-1064-A2-R4_MC07g08361	1117	947	1032	13.8616	15.1719	MvSl-1064-A2-R4_MC07g08361	1117	948	1032.5	14.8343	15.7392	0.999515738
MvSl-1064-A2-R4_MC04-2g06280	2042	2079	2060.5	8.80948	8.02485	MvSl-1064-A2-R4_MC04-2g06280	2043	2080	2061.5	6.19589	5.5097	0.999514916
MvSl-1064-A2-R4_MC13g11732	2114	2006	2060	28.0051	27.3854	MvSl-1064-A2-R4_MC13g11732	2114	2008	2061	31.8241	30.1668	0.999514799
MvSl-1064-A2-R4_MC02g03611	5682	6659	6170.5	113.354	89.7646	MvSl-1064-A2-R4_MC02g03611	5681	6666	6173.5	96.1923	73.8576	0.999514052
MvSl-1064-A2-R4_MC04-1g05986	1056	1000	1028	14.2115	13.9257	MvSl-1064-A2-R4_MC04-1g05986	1056	1001	1028.5	9.47015	9.01991	0.999513855
MvSl-1064-A2-R4_MC06-1g07256	3148	3011	3079.5	40.8677	39.6463	MvSl-1064-A2-R4_MC06-1g07256	3150	3012	3081	32.8537	31.0019	0.999513145
MvSl-1064-A2-R4_MC05g06634	3345	2805	3075	65.7371	72.7776	MvSl-1064-A2-R4_MC05g06634	3346	2807	3076.5	54.7081	58.6379	0.999512433
MvSl-1064-A2-R4_MC05g06969	2309	1790	2049.5	25.2872	30.2679	MvSl-1064-A2-R4_MC05g06969	2308	1793	2050.5	17.7794	20.6588	0.999512314
MvSl-1064-A2-R4_MC03g05526	1071	975	1023	23.2433	23.7037	MvSl-1064-A2-R4_MC03g05526	1071	976	1023.5	23.1865	22.8956	0.99951148
MvSl-1064-A2-R4_MC01g02199	2210	1879	2044.5	10.0521	10.9656	MvSl-1064-A2-R4_MC01g02199	2211	1880	2045.5	7.02131	7.47356	0.999511122
MvSl-1064-A2-R4_MC01g02301	1802	2282	2042	13.0351	9.54712	MvSl-1064-A2-R4_MC01g02301	1804	2282	2043	8.9841	6.42741	0.999510524
MvSl-1064-A2-R4_MC01g02006	1097	945	1021	8.93471	9.62188	MvSl-1064-A2-R4_MC01g02006	1098	945	1021.5	7.10876	7.46345	0.999510524
MvSl-1064-A2-R4_MC05g06499	3115	2976	3045.5	25.9101	25.1583	MvSl-1064-A2-R4_MC05g06499	3117	2977	3047	23.8455	22.5553	0.999507712
MvSl-1064-A2-R4_MC11g10878	1048	982	1015	9.96526	9.8664	MvSl-1064-A2-R4_MC11g10878	1048	983	1015.5	6.98381	6.72903	0.999507632
MvSl-1064-A2-R4_MC08-1g08973	1127	899	1013	9.16217	10.6557	MvSl-1064-A2-R4_MC08-1g08973	1127	900	1013.5	6.49365	7.34856	0.99950666
MvSl-1064-A2-R4_MC08-1g08757	57718	57681	57699.5	447.532	415.402	MvSl-1064-A2-R4_MC08-1g08757	57755	57701	57728	471.342	426.185	0.999506305
MvSl-1064-A2-R4_MC10g09994	1003	1018	1010.5	400.453	388.114	MvSl-1064-A2-R4_MC10g09994	1004	1018	1011	268.284	258.827	0.99950544
MvSl-1064-A2-R4_MC06-2g07663	4125	3919	4022	18.5779	18.136	MvSl-1064-A2-R4_MC06-2g07663	4127	3921	4024	14.808	14.106	0.999502982
MvSl-1064-A2-R4_MC02g04329	1034	969	1001.5	14.7693	14.6249	MvSl-1064-A2-R4_MC02g04329	1034	970	1002	12.3196	11.8403	0.999500998
MvSl-1064-A2-R4_MC01g02801	959	1040	999.5	9.02151	7.71705	MvSl-1064-A2-R4_MC01g02801	960	1040	1000	6.53718	5.45548	0.9995
MvSl-1064-A2-R4_MC01g03145	1024	975	999.5	19.7798	19.2827	MvSl-1064-A2-R4_MC01g03145	1025	975	1000	14.6391	13.8619	0.9995
MvSl-1064-A2-R4_MC13g11786	1927	2068	1997.5	14.7497	12.7487	MvSl-1064-A2-R4_MC13g11786	1927	2070	1998.5	14.8487	12.4922	0.999499625
MvSl-1064-A2-R4_MC03g04769	1026	968	997	26.7196	26.3255	MvSl-1064-A2-R4_MC03g04769	1027	968	997.5	21.033	20.0699	0.999498747
MvSl-1064-A2-R4_MC01g02171	931	1054	992.5	4.42442	3.62451	MvSl-1064-A2-R4_MC01g02171	932	1054	993	3.1221	2.49945	0.999496475
MvSl-1064-A2-R4_MC02g04037	2010	1956	1983	72.1474	68.7328	MvSl-1064-A2-R4_MC02g04037	2011	1957	1984	47.6708	44.0816	0.999495968
MvSl-1064-A2-R4_MC04-1g05898	1028	954	991	12.9697	12.968	MvSl-1064-A2-R4_MC04-1g05898	1029	954	991.5	9.14211	8.90238	0.999495713
MvSl-1064-A2-R4_MC09g09329	3483	2457	2970	51.5449	67.8269	MvSl-1064-A2-R4_MC09g09329	3484	2459	2971.5	37.2221	47.499	0.999495204
MvSl-1064-A2-R4_MC09g09578	9262	8547	8904.5	233.302	234.909	MvSl-1064-A2-R4_MC09g09578	9267	8551	8909	154.645	150.742	0.999494893
MvSl-1064-A2-R4_MC09g09229	5217	4673	4945	276.89	287.322	MvSl-1064-A2-R4_MC09g09229	5220	4675	4947.5	236.134	237.762	0.999494694
MvSl-1064-A2-R4_MC07g08099	1084	893	988.5	11.5271	12.9832	MvSl-1064-A2-R4_MC07g08099	1085	893	989	9.19936	10.0878	0.999494439
MvSl-1064-A2-R4_MC03g04635	953	1018	985.5	8.91918	7.74566	MvSl-1064-A2-R4_MC03g04635	953	1019	986	8.45426	7.1421	0.999492901
MvSl-1064-A2-R4_MC13g11776	5760	6056	5908	44.0062	38.8244	MvSl-1064-A2-R4_MC13g11776	5761	6061	5911	71.3579	61.1763	0.999492472
MvSl-1064-A2-R4_A2g00185	2204	1733	1968.5	451.082	548.699	MvSl-1064-A2-R4_A2g00185	2205	1734	1969.5	303.133	364.661	0.999492257
MvSl-1064-A2-R4_MC11g10595	1773	2147	1960	10.3581	7.93335	MvSl-1064-A2-R4_MC11g10595	1775	2147	1961	7.55442	5.65309	0.999490056
MvSl-1064-A2-R4_A2g00886	2881	2991	2936	50.8105	45.4211	MvSl-1064-A2-R4_A2g00886	2883	2992	2937.5	49.7582	43.1555	0.999489362
MvSl-1064-A2-R4_MC15g12347	1883	2025	1954	37.8879	32.6996	MvSl-1064-A2-R4_MC15g12347	1885	2025	1955	31.5541	26.4499	0.999488491
MvSl-1064-A2-R4_A2g00070	2773	3069	2921	20.4082	17.104	MvSl-1064-A2-R4_A2g00070	2776	3069	2922.5	14.1037	11.5418	0.999486741
MvSl-1064-A2-R4_MC01g03133	1082	856	969	114.946	134.117	MvSl-1064-A2-R4_MC01g03133	1084	855	969.5	132.853	156.769	0.99948427
MvSl-1064-A2-R4_MC08-1g08801	992	946	969	20.2032	19.666	MvSl-1064-A2-R4_MC08-1g08801	992	947	969.5	16.408	15.4675	0.99948427
MvSl-1064-A2-R4_MC01g02819	1077	859	968	17.6202	20.5064	MvSl-1064-A2-R4_MC01g02819	1078	859	968.5	16.5693	18.6987	0.999483738
MvSl-1064-A2-R4_MC05g06965	2149	1716	1932.5	21.5803	25.0757	MvSl-1064-A2-R4_MC05g06965	2150	1717	1933.5	20.8093	23.4989	0.999482803
MvSl-1064-A2-R4_MC10g10006	8764	8614	8689	65.2489	61.5789	MvSl-1064-A2-R4_MC10g10006	8771	8616	8693.5	81.0995	74.5395	0.999482372
MvSl-1064-A2-R4_MC08-1g08731	1012	918	965	6.87833	7.03365	MvSl-1064-A2-R4_MC08-1g08731	1013	918	965.5	5.22963	5.21857	0.999482134
MvSl-1064-A2-R4_MC07g08420	986	938	962	24.7228	24.1426	MvSl-1064-A2-R4_MC07g08420	987	938	962.5	19.4858	18.4455	0.999480519
MvSl-1064-A2-R4_MC01g02843	1017	903	960	11.9725	12.5115	MvSl-1064-A2-R4_MC01g02843	1018	903	960.5	7.97347	8.11783	0.999479438
MvSl-1064-A2-R4_MC01g02103	1924	1703	1813.5	10.2235	10.7131	MvSl-1064-A2-R4_MC01g02103	1925.68	1703.21	1814.445	9.62885	9.84492	0.99947918
MvSl-1064-A2-R4_MC05g07039	1040	877	958.5	11.554	12.7132	MvSl-1064-A2-R4_MC05g07039	1041	877	959	11.9137	12.7452	0.999478623
MvSl-1064-A2-R4_MC09g09652	902	1015	958.5	4.23715	3.49219	MvSl-1064-A2-R4_MC09g09652	903	1015	959	2.88889	2.327	0.999478623
MvSl-1064-A2-R4_A2g01512	1014	902	958	8.4703	8.83351	MvSl-1064-A2-R4_A2g01512	1014	903	958.5	6.15599	6.24819	0.999478351
MvSl-1064-A2-R4_MC08-1g08621	1008	906	957	17.0861	17.6439	MvSl-1064-A2-R4_MC08-1g08621	1007	908	957.5	23.4689	23.389	0.999477807
MvSl-1064-A2-R4_MC03g04927	3607	4039	3823	19.6286	16.2577	MvSl-1064-A2-R4_MC03g04927	3607	4043	3825	16.7529	13.5249	0.999477124
MvSl-1064-A2-R4_MC01g03413	4004	3632	3818	29.8828	30.5595	MvSl-1064-A2-R4_MC01g03413	4006	3634	3820	31.7854	31.6448	0.99947644
MvSl-1064-A2-R4_A2g01790	3057	2666	2861.5	20.1667	21.4502	MvSl-1064-A2-R4_A2g01790	3059	2667	2863	15.2167	15.7829	0.999476074
