gida1	part8	youngold	genea10k	up5k	upk10	upk15	upk20	down5k	down10k	down15k	down20k	logCPM	logFC.A1.A2	abs	PV.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	DE	DE2	gida2	genea20k	a2up5k	a2upk10	a2upk15	a2upk20	a2down5k	a2down10k	a2down15k	a2down20k	genediff	upk5diff	upk10diff	upk15diff	upk20diff	down5kdiff	down10kdiff	down15kdiff	down20kdiff
MvSl-1064-A1-R4_MC08g08828	Auto	Auto	0	0	0	0	0	0	0	0	0	5.138283401	0.182030887	0.182030887	0.458272979	0.975083115	5.094958566	5.345922644	4.810375916	5.245983633	NON	NON	MvSl-1064-A2-R4_MC08-2g09109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09033	Auto	Auto	0	0	0	0	0	0	0	0	0	6.826784129	-0.135112016	0.135112016	0.456333854	0.975083115	6.768728402	6.746747458	6.928592629	6.856017881	NON	NON	MvSl-1064-A2-R4_MC09g09308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09192	Auto	Auto	0	0	0	0	0	0	0	0	0	5.57803806	0.152908225	0.152908225	0.45856723	0.975083115	5.648231872	5.656056251	5.553999217	5.442842504	NON	NON	MvSl-1064-A2-R4_MC09g09467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09258	Auto	Auto	0	0	0	0	0	3	0	0	0	5.925345574	0.149326163	0.149326163	0.457348584	0.975083115	6.015889332	5.979563955	5.947289556	5.742800987	NON	NON	MvSl-1064-A2-R4_MC09g09532	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09286	Auto	Auto	0	0	0	0	0	0	0	0	0	8.849803683	-0.189774515	0.189774515	0.454840205	0.975083115	8.787768946	8.715001554	8.839052054	9.037312163	NON	NON	MvSl-1064-A2-R4_MC09g09560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10708	Auto	Auto	0	0	0	0	0	0	0	0	0	7.116042319	-0.1464419	0.1464419	0.458119404	0.975083115	6.890965728	7.177032466	7.236872813	7.136186056	NON	NON	MvSl-1064-A2-R4_MC11g10972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10815	Auto	Auto	0	0	0	0	0	0	0	1	0	6.775464063	-0.13363165	0.13363165	0.458065791	0.975083115	6.737118643	6.676710615	6.81058982	6.870313334	NON	NON	MvSl-1064-A2-R4_MC12g11078	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10882	Auto	Auto	0	0	0	0	0	0	0	0	0	6.39248503	0.162280888	0.162280888	0.45763069	0.975083115	6.62345829	6.300815691	6.061916139	6.520140789	NON	NON	MvSl-1064-A2-R4_MC12g11145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g11110	Auto	Auto	0	0	0	0	0	0	0	0	0	6.785509461	0.134406577	0.134406577	0.457849777	0.975083115	6.897843545	6.802621406	6.672327526	6.759841923	NON	NON	MvSl-1064-A2-R4_MC12g11373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g11212	Auto	Auto	0	0	0	0	0	0	0	0	0	7.95662405	-0.161111784	0.161111784	0.456933857	0.975083115	7.887476519	7.860179698	8.137742992	7.924217136	NON	NON	MvSl-1064-A2-R4_MC12g11475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11465	Auto	Auto	0	0	0	0	0	0	0	0	0	1.895825589	-0.375264477	0.375264477	0.45456376	0.975083115	2.153454642	1.056434228	1.286551977	2.579776217	NON	NON	MvSl-1064-A2-R4_MC13g11726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC14g11903	Auto	Auto	0	0	0	0	0	0	0	0	0	5.60425852	-0.154179087	0.154179087	0.457556179	0.975083115	5.425189389	5.619189439	5.71448182	5.643247788	NON	NON	MvSl-1064-A2-R4_MC14g12164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02232	Auto	Auto	0	0	0	0	0	0	0	0	0	0.949519226	0.32517549	0.32517549	0.459954766	0.975879371	0.849768123	1.296746649	0.971645157	0.559789423	NON	NON	MvSl-1064-A2-R4_MC01g02514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02239	Auto	Auto	0	0	0	0	0	0	0	0	1	4.327049087	-0.210698254	0.210698254	0.461587475	0.975879371	4.124836061	4.307195232	4.699649704	4.0937894	NON	NON	MvSl-1064-A2-R4_MC01g02521	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02297	Auto	Auto	0	0	0	0	0	0	0	0	0	6.371636942	-0.154883445	0.154883445	0.461003599	0.975879371	6.086823895	6.472163854	6.579964534	6.30045625	NON	NON	MvSl-1064-A2-R4_MC01g02579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02663	Auto	Auto	0	0	0	0	0	0	0	0	0	4.12955337	0.198878388	0.198878388	0.459263061	0.975879371	4.189793398	4.258302009	3.925611768	4.121372224	NON	NON	MvSl-1064-A2-R4_MC01g02945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-2g03080	Auto	Auto	0	0	0	0	5	0	0	0	3	1.881775117	0.274531835	0.274531835	0.459413535	0.975879371	1.956713479	2.054172047	1.89339741	1.564239262	NON	NON	MvSl-1064-A2-R4_MC01g03362	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	1
MvSl-1064-A1-R4_MC01-2g03128	Auto	Auto	0	0	0	0	0	0	0	0	0	6.980108972	-0.140939723	0.140939723	0.45959752	0.975879371	6.812456651	6.997689733	7.139075278	6.952593562	NON	NON	MvSl-1064-A2-R4_MC01g03408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC03g05009	Auto	Auto	0	0	0	0	0	0	2	6	0	5.911904912	0.148024721	0.148024721	0.461697558	0.975879371	5.889316975	6.072394687	5.799546316	5.871555246	NON	NON	MvSl-1064-A2-R4_MC03g05286	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC04-1g05625	Auto	Auto	0	0	0	0	0	0	0	0	0	9.495600847	-0.208310982	0.208310982	0.459546043	0.975879371	9.28620091	9.482562074	9.685772412	9.500270302	NON	NON	MvSl-1064-A2-R4_MC04-1g05901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06957	Auto	Auto	0	0	0	0	0	0	0	0	0	5.661080015	-0.178367138	0.178367138	0.461415688	0.975879371	5.734003695	5.383862782	5.436738484	6.00340768	NON	NON	MvSl-1064-A2-R4_MC06-1g07220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g07155	Auto	Auto	0	1	0	3	0	0	0	0	0	6.762103166	-0.140888129	0.140888129	0.46219857	0.975879371	6.656277257	6.723134256	6.98416148	6.65914797	NON	NON	MvSl-1064-A2-R4_MC06-2g07420	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC07g07726	Auto	Auto	0	0	0	0	0	0	0	0	0	7.520814249	-0.148434359	0.148434359	0.462151961	0.975879371	7.360940571	7.524002014	7.553310713	7.631904382	NON	NON	MvSl-1064-A2-R4_MC07g07991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC07g08156	Auto	Auto	0	0	1	0	0	0	0	0	0	6.361415552	-0.152543381	0.152543381	0.461596031	0.975879371	6.199664848	6.362426819	6.626497053	6.215557249	NON	NON	MvSl-1064-A2-R4_MC07g08421	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08399	Auto	Auto	0	0	0	0	0	0	0	0	0	7.342912736	0.144102887	0.144102887	0.460688865	0.975879371	7.39941328	7.426605301	7.268052258	7.27005721	NON	NON	MvSl-1064-A2-R4_MC08-1g08664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09064	Auto	Auto	0	0	0	0	0	0	0	0	0	5.655201272	0.154513889	0.154513889	0.461942107	0.975879371	5.838983877	5.612257647	5.469990018	5.674617612	NON	NON	MvSl-1064-A2-R4_MC09g09339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09065	Auto	Auto	0	0	0	0	0	0	0	0	0	6.509372496	0.14106173	0.14106173	0.462181683	0.975879371	6.527678444	6.626680993	6.52273628	6.345982331	NON	NON	MvSl-1064-A2-R4_MC09g09340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09172	Auto	Auto	0	0	0	0	0	0	2	0	0	6.440553717	-0.137456173	0.137456173	0.461819197	0.975879371	6.353509933	6.387002911	6.463143814	6.550895133	NON	NON	MvSl-1064-A2-R4_MC09g09447	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09450	Auto	Auto	0	0	0	0	0	0	0	0	0	6.230502628	-0.147805738	0.147805738	0.460231	0.975879371	6.007434769	6.288693139	6.232746919	6.369176753	NON	NON	MvSl-1064-A2-R4_MC09g09724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10381	Auto	Auto	0	0	0	0	0	0	0	2	0	5.215182967	0.162328859	0.162328859	0.461592562	0.975879371	5.304430307	5.282714221	5.051427896	5.207895167	NON	NON	MvSl-1064-A2-R4_MC11g10643	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10902	Auto	Auto	0	0	0	0	0	0	0	0	0	4.202865762	-0.191647611	0.191647611	0.461772119	0.975879371	4.093225502	4.116578781	4.261704871	4.328834097	NON	NON	MvSl-1064-A2-R4_MC12g11165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g11072	Auto	Auto	0	0	0	0	0	0	0	0	0	4.803319096	0.176623241	0.176623241	0.460512095	0.975879371	4.77956537	4.989375501	4.645530528	4.776204515	NON	NON	MvSl-1064-A2-R4_MC12g11335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g11080	Auto	Auto	0	0	0	0	0	0	0	0	0	7.642357689	-0.156541785	0.156541785	0.459789923	0.975879371	7.390906875	7.715023929	7.761290575	7.674422634	NON	NON	MvSl-1064-A2-R4_MC12g11343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g11199	Auto	Auto	0	0	0	0	0	0	0	0	0	0.88468009	-0.321006856	0.321006856	0.461439306	0.975879371	0.887114917	0.553093501	0.891241592	1.165494325	NON	NON	MvSl-1064-A2-R4_MC12g11462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11674	Auto	Auto	0	0	0	0	0	0	0	0	0	4.923720213	0.173862439	0.173862439	0.460684734	0.975879371	4.96126693	5.052189725	4.723066048	4.937480519	NON	NON	MvSl-1064-A2-R4_MC13g11935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC03g04757	Auto	Auto	0	0	0	0	0	0	0	0	0	8.287978347	0.255845343	0.255845343	0.462363972	0.975987555	8.706859025	8.036231113	7.469692892	8.616876523	NON	NON	MvSl-1064-A2-R4_MC03g05035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02281	Auto	Auto	0	0	0	0	0	2	0	0	0	6.493769773	-0.138980678	0.138980678	0.467925441	0.976188214	6.335047286	6.505467524	6.587957787	6.534745401	NON	NON	MvSl-1064-A2-R4_MC01g02563	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02437	Auto	Auto	0	0	0	0	0	0	0	0	0	7.820308782	0.152519297	0.152519297	0.469500731	0.976188214	7.897805851	7.891149708	7.658390691	7.821107552	NON	NON	MvSl-1064-A2-R4_MC01g02719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02481	Auto	Auto	0	0	0	0	0	0	0	0	0	6.680796485	-0.145955134	0.145955134	0.465242786	0.976188214	6.471926294	6.728913679	6.898699654	6.588438449	NON	NON	MvSl-1064-A2-R4_MC01g02763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02506	Auto	Auto	0	0	0	0	0	0	0	0	0	6.177038838	-0.164118117	0.164118117	0.469441931	0.976188214	5.917792926	6.249023184	6.490691856	5.977229047	NON	NON	MvSl-1064-A2-R4_MC01g02788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g02844	Auto	Auto	1	1	2	1	1	3	0	0	0	5.674806663	-0.145484597	0.145484597	0.468661627	0.976188214	5.641417899	5.558458507	5.715941453	5.774997687	NON	NON	MvSl-1064-A2-R4_MC01g03126	1	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g03310	Auto	Auto	0	0	0	0	0	0	0	0	0	6.489083123	-0.135911884	0.135911884	0.46859803	0.976188214	6.394612048	6.444331709	6.526900156	6.583488764	NON	NON	MvSl-1064-A2-R4_MC02g03590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g03592	Auto	Auto	0	0	0	0	0	0	0	0	0	7.051761071	-0.135701206	0.135701206	0.464690436	0.976188214	6.947303256	7.016713595	7.125410163	7.110609055	NON	NON	MvSl-1064-A2-R4_MC02g03870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g03696	Auto	Auto	0	0	0	0	0	0	0	0	0	6.250617362	-0.147281249	0.147281249	0.463187003	0.976188214	6.033692439	6.30426065	6.419018443	6.218752979	NON	NON	MvSl-1064-A2-R4_MC02g03974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g03877	Auto	Auto	0	0	0	0	0	0	0	0	1	5.516349791	0.173785268	0.173785268	0.467694795	0.976188214	5.442540454	5.742397456	5.656372602	5.15326876	NON	NON	MvSl-1064-A2-R4_MC02g04155	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g03923	Auto	Auto	0	0	0	0	0	0	0	0	0	7.694767376	0.157920691	0.157920691	0.464293042	0.976188214	7.763675784	7.779250785	7.424878214	7.780594065	NON	NON	MvSl-1064-A2-R4_MC02g04201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g03944	Auto	Auto	0	0	0	0	0	0	0	0	0	6.235929269	0.143995551	0.143995551	0.462977946	0.976188214	6.243521031	6.365727921	6.048076077	6.267916719	NON	NON	MvSl-1064-A2-R4_MC02g04222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g04008	Auto	Auto	0	0	0	1	2	0	0	0	0	7.668732558	0.174345274	0.174345274	0.464405326	0.976188214	7.967022074	7.502044677	7.362408117	7.767196569	NON	NON	MvSl-1064-A2-R4_MC02g04286	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g04020	Auto	Auto	0	0	0	0	0	0	0	0	0	4.971784823	0.176007038	0.176007038	0.469888737	0.976188214	5.136258116	4.972152642	4.687797446	5.051796601	NON	NON	MvSl-1064-A2-R4_MC02g04298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g04179	Auto	Auto	0	0	2	0	0	0	0	0	1	6.698763381	-0.134441466	0.134441466	0.467976517	0.976188214	6.550408546	6.705655762	6.81263775	6.714529623	NON	NON	MvSl-1064-A2-R4_MC02g04457	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g04223	Auto	Auto	0	0	2	2	0	0	2	0	0	2.637982906	0.254676965	0.254676965	0.468964141	0.976188214	2.778063973	2.733440539	2.765090189	2.185942725	NON	NON	MvSl-1064-A2-R4_MC02g04501	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC03g04314	Auto	Auto	0	0	0	0	0	0	0	0	1	6.491898091	-0.141253759	0.141253759	0.467728036	0.976188214	6.420315875	6.419133057	6.682815021	6.427424735	NON	NON	MvSl-1064-A2-R4_MC03g04592	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC03g04785	Auto	Auto	0	0	0	0	0	0	0	0	0	9.402077041	0.20156515	0.20156515	0.467930638	0.976188214	9.37380423	9.614767797	9.33622886	9.258263748	NON	NON	MvSl-1064-A2-R4_MC03g05063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC03g04844	Auto	Auto	0	0	0	0	0	0	0	0	0	4.343812526	0.199778281	0.199778281	0.463995549	0.976188214	4.625114008	4.225972427	4.101191114	4.367740499	NON	NON	MvSl-1064-A2-R4_MC03g05122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC03g05104	Auto	Auto	0	0	0	0	0	5	3	0	0	6.12307475	0.165507729	0.165507729	0.468226679	0.976188214	6.308624059	6.089466556	5.726117745	6.294410729	NON	NON	MvSl-1064-A2-R4_MC03g05381	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC04-1g05727	Auto	Auto	0	0	0	0	0	0	0	0	1	6.341667993	-0.135642919	0.135642919	0.469995402	0.976188214	6.227230793	6.316253636	6.390053064	6.425582017	NON	NON	MvSl-1064-A2-R4_MC04-1g06003	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC04-1g05869	Auto	Auto	0	0	0	0	0	0	0	3	0	7.173786126	-0.141348231	0.141348231	0.468178551	0.976188214	7.078709603	7.123923566	7.351650048	7.124874444	NON	NON	MvSl-1064-A2-R4_MC04-1g06145	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-2g06361	Auto	Auto	0	0	0	0	0	0	6	2	0	8.543311595	-0.173180589	0.173180589	0.466403561	0.976188214	8.425006306	8.482765255	8.592198796	8.661595827	NON	NON	MvSl-1064-A2-R4_MC05g06635	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g06889	Auto	Auto	0	0	0	0	4	1	0	0	0	2.942890352	-0.242175566	0.242175566	0.469507094	0.976188214	2.864864827	2.773759275	2.765090189	3.304311598	NON	NON	MvSl-1064-A2-R4_MC06-1g07152	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g07160	Auto	Auto	0	0	0	0	1	0	2	2	0	3.03693141	-0.268795165	0.268795165	0.463293509	0.976188214	3.065523465	2.712850602	2.671902297	3.533753084	NON	NON	MvSl-1064-A2-R4_MC06-2g07425	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC06g07222	Auto	Auto	0	0	0	0	2	0	0	0	0	4.025106459	-0.235902686	0.235902686	0.462976632	0.976188214	3.968105619	3.83630708	4.500623122	3.651946853	NON	NON	MvSl-1064-A2-R4_MC06-2g07487	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC07g08002	Auto	Auto	0	0	0	0	0	0	0	0	0	6.397348676	-0.137172001	0.137172001	0.462884433	0.976188214	6.286956773	6.366552017	6.437715741	6.490480404	NON	NON	MvSl-1064-A2-R4_MC07g08267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC07g08053	Auto	Auto	0	0	0	0	0	0	0	0	0	7.362426957	-0.157889068	0.157889068	0.469665601	0.976188214	7.123896326	7.423440747	7.609754558	7.245721194	NON	NON	MvSl-1064-A2-R4_MC07g08318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC07g08146	Auto	Auto	0	0	0	0	0	0	1	0	0	4.746917959	0.176901985	0.176901985	0.46666813	0.976188214	4.689949139	4.961283003	4.617690091	4.692863254	NON	NON	MvSl-1064-A2-R4_MC07g08411	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08351	Auto	Auto	0	0	0	0	0	0	0	0	0	8.255872573	-0.178386954	0.178386954	0.464590663	0.976188214	8.334963766	7.969993883	8.197737342	8.473746852	NON	NON	MvSl-1064-A2-R4_MC08-1g08616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08698	Auto	Auto	0	0	0	0	0	0	0	0	0	7.112036734	-0.136986343	0.136986343	0.465264803	0.976188214	7.013183006	7.070302925	7.191428145	7.166291679	NON	NON	MvSl-1064-A2-R4_MC08-1g08963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08793	Auto	Auto	0	0	0	0	0	0	0	0	0	6.367825951	0.137727218	0.137727218	0.466461508	0.976188214	6.512074615	6.353309647	6.277916515	6.31645487	NON	NON	MvSl-1064-A2-R4_MC08-2g09074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09063	Auto	Auto	0	0	0	0	0	0	0	0	0	3.153647824	0.252378915	0.252378915	0.469006221	0.976188214	3.474169802	3.036564524	2.647633465	3.320267757	NON	NON	MvSl-1064-A2-R4_MC09g09338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g09180	Auto	Auto	0	0	0	2	0	0	0	0	0	5.091290049	0.163897137	0.163897137	0.467136746	0.976188214	5.155516628	5.185190182	5.037486362	4.97576176	NON	NON	MvSl-1064-A2-R4_MC09g09455	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09768	Auto	Auto	0	0	0	0	0	0	2	13	0	7.561021409	-0.182876034	0.182876034	0.466263095	0.976188214	7.171499556	7.711784928	7.886471051	7.365897026	NON	NON	MvSl-1064-A2-R4_MC10g10035	0	0	0	0	0	0	2	13	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10251	Auto	Auto	0	0	0	0	0	0	0	0	0	6.591875852	0.137307273	0.137307273	0.467789189	0.976188214	6.617915137	6.698473736	6.591937867	6.447540793	NON	NON	MvSl-1064-A2-R4_MC11g10512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10297	Auto	Auto	0	4	0	0	0	0	0	0	0	8.044729831	0.17094049	0.17094049	0.466940037	0.976188214	8.248373449	7.995789906	7.762703633	8.127757647	NON	NON	MvSl-1064-A2-R4_MC11g10558	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10425	Auto	Auto	0	0	0	0	0	0	0	0	0	4.928512007	0.17032043	0.17032043	0.462889888	0.976188214	4.948074108	5.070512796	4.832075244	4.849505868	NON	NON	MvSl-1064-A2-R4_MC11g10687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10451	Auto	Auto	0	0	0	0	0	0	0	0	0	7.924125393	-0.167053418	0.167053418	0.465553782	0.976188214	7.692284154	7.97080703	8.167652042	7.822158483	NON	NON	MvSl-1064-A2-R4_MC11g10713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10958	Auto	Auto	0	0	0	0	0	0	0	0	2	1.180232701	-0.317556172	0.317556172	0.468864322	0.976188214	0.849768123	1.181588326	0.891241592	1.667639135	NON	NON	MvSl-1064-A2-R4_MC12g11221	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11575	Auto	Auto	0	0	2	0	0	0	0	0	0	4.665987794	-0.188193717	0.188193717	0.468581643	0.976188214	4.67934361	4.450885672	4.524142432	4.95802351	NON	NON	MvSl-1064-A2-R4_MC13g11836	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11629	Auto	Auto	0	0	0	0	0	0	0	0	0	4.332682044	0.342599773	0.342599773	0.46409149	0.976188214	5.074868685	3.500196473	3.430860999	4.6302411	NON	NON	MvSl-1064-A2-R4_MC13g11890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC07g07903	Auto	Auto	0	0	0	2	0	0	0	0	0	7.953701047	-0.157269027	0.157269027	0.47015157	0.976275389	7.869220299	7.876760448	8.148862825	7.900864245	NON	NON	MvSl-1064-A2-R4_MC07g08168	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08577	Auto	Auto	0	0	0	2	0	0	0	0	0	5.648789303	-0.153075932	0.153075932	0.470335979	0.976421146	5.473562952	5.661438753	5.856241271	5.576725016	NON	NON	MvSl-1064-A2-R4_MC08-1g08842	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC01-1g01960	Auto	Auto	0	0	0	0	0	0	0	0	0	4.856100896	0.170624469	0.170624469	0.470942653	0.976824992	5.044199377	4.824027853	4.763151789	4.773309479	NON	NON	MvSl-1064-A2-R4_MC01g02241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g03256	Auto	Auto	0	1	0	0	0	0	0	0	0	7.004994197	-0.138652278	0.138652278	0.471538394	0.976824992	6.98976844	6.876221901	6.933619674	7.199560933	NON	NON	MvSl-1064-A2-R4_MC02g03536	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g03568	Auto	Auto	0	2	0	0	0	0	0	0	0	6.189159698	-0.135913871	0.135913871	0.47360547	0.976824992	6.105759372	6.133705224	6.237836171	6.27304965	NON	NON	MvSl-1064-A2-R4_MC02g03846	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC02g03734	Auto	Auto	0	0	0	0	0	0	0	0	0	5.002843019	0.169737394	0.169737394	0.470661826	0.976824992	5.010750472	5.154981038	4.791117527	5.030131728	NON	NON	MvSl-1064-A2-R4_MC02g04012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
